transaction_id,amount,failure_reason,treatment,control,treatment_group,recovery_probability,confidence,control_recovery_probability,treatment_recovery_probability,incremental_recovery_probability,observed_recovery_probability,recovered,recovery_flag,recovered_amount,intervention_cost,customer_friction_cost,net_recovered_value,expected_control_recovery,expected_treatment_recovery,expected_incremental_recovery,expected_incremental_net_value,treatment_effect,calibrated_probability,recommended_policy,policy_threshold,expected_recovery,expected_intervention_cost,expected_friction_cost,expected_net_recovery,recovery_status,predicted_uplift,predicted_incremental_net_value,probability_band,amount_band,confidence_band
T0006739,801.96,BANK_DECLINE,1,0,RECLAIM,0.6313256901925716,0.1139603670140281,0.6313256901925716,0.6593575075514628,0.0280318173588912,0.6593575075514628,1,1,582.7944379169969,1.5,0.25,581.0444379169969,430.3532579308096,449.4615947425754,19.108336811765923,17.358336811765923,0.0280318173588912,0.6313256901925716,INTERVENE,0.475,506.2979505068347,1.5,0.25,504.5479505068347,RECOVERED,0.0035789891831766,1.12020616534032,0.60-0.70,"(103.679, 856.0]",0.10-0.20
T0034899,641.57,INSUFFICIENT_FUNDS,0,1,CONTROL,0.7001643807523944,0.0994706296909839,0.7001643807523944,0.7251348057621548,0.0249704250097604,0.7001643807523944,1,1,525.1702090436281,0.0,0.0,525.1702090436281,381.8237924954167,395.4410267329018,13.61723423748515,11.86723423748515,0.0249704250097604,0.7001643807523944,INTERVENE,0.475,449.2044617593137,1.5,0.25,447.4544617593137,RECOVERED,-0.0917883181217717,-58.8886312573851,>0.70,"(103.679, 856.0]",<0.10
T0030466,576.66,NETWORK_ERROR,1,0,RECLAIM,0.7345689832771355,0.2163438748312232,0.7345689832771355,0.7635945432298408,0.0290255599527052,0.7635945432298408,1,1,532.904619357369,1.5,0.25,531.154619357369,360.05706741210395,374.284264904082,14.227197491978018,12.477197491978018,0.0290255599527053,0.7345689832771355,INTERVENE,0.475,423.5965498965929,1.5,0.25,421.8465498965929,RECOVERED,0.1569183062780682,88.73851049831083,>0.70,"(103.679, 856.0]",0.20-0.30
T0038605,796.3,LIMIT_EXCEEDED,0,1,CONTROL,0.6293591061439198,0.1197678953291511,0.6293591061439198,0.6577210927186944,0.0283619865747746,0.6293591061439198,1,1,646.1679570561956,0.0,0.0,646.1679570561956,425.98485778904274,445.1818102121118,19.19695242306909,17.446952423069092,0.0283619865747746,0.6293591061439198,INTERVENE,0.475,501.1586562224033,1.5,0.25,499.4086562224033,RECOVERED,0.0384649976597453,30.62967763645519,0.60-0.70,"(103.679, 856.0]",0.10-0.20
T0018611,611.91,INSUFFICIENT_FUNDS,0,1,CONTROL,0.7138872647293993,0.1450633106224177,0.7138872647293993,0.7404290594418792,0.0265417947124798,0.7138872647293993,1,1,463.0022682159744,0.0,0.0,463.0022682159744,371.30954273648166,385.1145538986182,13.805011162136566,12.055011162136566,0.0265417947124798,0.7138872647293993,INTERVENE,0.475,436.8347561605667,1.5,0.25,435.0847561605667,RECOVERED,-0.1063087282087817,-65.05137387823567,>0.70,"(103.679, 856.0]",0.10-0.20
T0036279,580.6,NETWORK_ERROR,0,1,CONTROL,0.7311781717928365,0.2044255169195792,0.7311781717928365,0.7597860840414683,0.0286079122486317,0.7311781717928365,0,0,0.0,0.0,0.0,0.0,360.8437395614827,374.962030335305,14.11829077382231,12.36829077382231,0.0286079122486317,0.7311781717928365,INTERVENE,0.475,424.5220465429209,1.5,0.25,422.7720465429209,NOT_RECOVERED,0.1619783336352197,94.0446205086086,>0.70,"(103.679, 856.0]",0.20-0.30
T0041660,645.37,INSUFFICIENT_FUNDS,0,1,CONTROL,0.6927846382619135,0.0754485194302154,0.6927846382619135,0.7169323592971062,0.0241477210351926,0.6927846382619135,0,0,0.0,0.0,0.0,0.0,380.0370586958274,393.28364121163736,13.246582515809962,11.496582515809962,0.0241477210351927,0.6927846382619135,INTERVENE,0.475,447.1024219950911,1.5,0.25,445.3524219950911,NOT_RECOVERED,-0.0834856052202076,-53.87910504096541,0.60-0.70,"(103.679, 856.0]",<0.10
T0040033,550.87,PAYMENT_TIMEOUT,1,0,RECLAIM,0.7461754483915786,0.2578974859334992,0.7461754483915786,0.7766646945648807,0.0304892461733021,0.7766646945648807,1,1,464.8379451994964,1.5,0.25,463.0879451994964,349.38881886714853,363.6650882507125,14.276269383563942,12.526269383563942,0.0304892461733022,0.7461754483915786,INTERVENE,0.475,411.0456692554689,1.5,0.25,409.2956692554689,RECOVERED,0.047326650679896,24.320832060034338,>0.70,"(103.679, 856.0]",0.20-0.30
T0022129,823.55,BANK_DECLINE,0,1,CONTROL,0.6160010062150026,0.1588932884124088,0.6160010062150026,0.646591168976036,0.0305901627610333,0.6160010062150026,0,0,0.0,0.0,0.0,0.0,431.2114843681106,452.6251336286822,21.413649260571617,19.663649260571617,0.0305901627610333,0.6160010062150026,INTERVENE,0.475,507.3076286683654,1.5,0.25,505.5576286683654,NOT_RECOVERED,0.0106717381837441,8.788709981222514,0.60-0.70,"(103.679, 856.0]",0.10-0.20
T0042579,1124.12,BANK_DECLINE,1,0,RECLAIM,0.5344952282191269,0.3890009821232956,0.5344952282191269,0.5782929394270058,0.0437977112078789,0.5782929394270058,1,1,1003.4746366281958,1.5,0.25,1001.7246366281958,510.71125955383206,552.5600602083828,41.8488006545507,40.0988006545507,0.0437977112078788,0.5344952282191269,INTERVENE,0.475,600.8367759456848,1.5,0.25,599.0867759456848,RECOVERED,0.0423927905635958,45.904583728349365,0.50-0.60,"(856.0, 1558.3]",>0.30
T0017826,702.01,BANK_DECLINE,1,0,RECLAIM,0.6614161244280968,0.0233349256493389,0.6614161244280968,0.6843166317273337,0.0229005072992368,0.6843166317273337,1,1,636.8077228268281,1.5,0.25,635.0577228268281,394.67262348330297,408.33755084306966,13.664927359766692,11.914927359766692,0.0229005072992368,0.6614161244280968,INTERVENE,0.475,464.3207335097683,1.5,0.25,462.5707335097683,RECOVERED,-0.0093811796379124,-8.335681917610888,0.60-0.70,"(103.679, 856.0]",<0.10
T0012538,624.01,INSUFFICIENT_FUNDS,1,0,RECLAIM,0.6966347945827357,0.0879401909303878,0.6966347945827357,0.7212098853642074,0.0245750907814716,0.7212098853642074,1,1,620.8251474730364,1.5,0.25,619.0751474730364,369.501016442437,382.5358534812012,13.03483703876418,11.28483703876418,0.0245750907814716,0.6966347945827357,INTERVENE,0.475,434.7070781675729,1.5,0.25,432.9570781675729,RECOVERED,-0.0875300176706931,-56.36960632668925,0.60-0.70,"(103.679, 856.0]",<0.10
T0004910,584.8,NETWORK_ERROR,1,0,RECLAIM,0.7167450344282854,0.1547198907432245,0.7167450344282854,0.7436213533067405,0.026876318878455,0.7436213533067405,1,1,481.6138131664028,1.5,0.25,479.8638131664028,356.2796217136121,369.6393023017145,13.359680588102435,11.609680588102435,0.0268763188784551,0.7167450344282854,INTERVENE,0.475,419.15249613366126,1.5,0.25,417.40249613366126,RECOVERED,0.1837885887451927,105.72956669818872,>0.70,"(103.679, 856.0]",0.10-0.20
T0017950,527.85,PAYMENT_TIMEOUT,1,0,RECLAIM,0.7514381350474985,0.2771503967453754,0.7514381350474985,0.7826095681743779,0.0311714331268794,0.7826095681743779,1,1,433.3681865265157,1.5,0.25,431.6181865265157,337.1496266470988,351.1353914767185,13.985764829619768,12.235764829619768,0.0311714331268794,0.7514381350474985,INTERVENE,0.475,396.6466195848221,1.5,0.25,394.8966195848221,RECOVERED,0.0411803937234946,19.987070826946677,>0.70,"(103.679, 856.0]",0.20-0.30
T0037614,1224.74,NETWORK_ERROR,1,0,RECLAIM,0.5105642254663904,0.4550158163550458,0.5105642254663904,0.5581701893110438,0.0476059638446534,0.5581701893110438,0,0,0.0,1.5,0.25,-1.75,531.5121650730509,581.0713540082866,49.559188935235625,47.809188935235625,0.0476059638446534,0.5105642254663904,INTERVENE,0.475,625.3084294977069,1.5,0.25,623.5584294977069,NOT_RECOVERED,0.3007985593000495,366.6500275171426,0.50-0.60,"(856.0, 1558.3]",>0.30
T0030460,601.56,NETWORK_ERROR,1,0,RECLAIM,0.6964102216777194,0.0872091361189606,0.6964102216777194,0.7209602750443524,0.024550053366633,0.7209602750443524,1,1,465.4646754356288,1.5,0.25,463.7146754356288,356.0926530095815,368.64573359732856,12.553080587747049,10.803080587747049,0.024550053366633,0.6964102216777194,INTERVENE,0.475,418.9325329524488,1.5,0.25,417.1825329524488,RECOVERED,0.2140688559436363,127.02526098145388,0.60-0.70,"(103.679, 856.0]",<0.10
T0037164,742.49,BANK_DECLINE,0,1,CONTROL,0.628066033983884,0.1235795619913526,0.628066033983884,0.656644803084059,0.0285787691001749,0.628066033983884,1,1,682.3071566682246,0.0,0.0,682.3071566682246,396.38283713678993,414.4193698656005,18.036532728810585,16.286532728810585,0.0285787691001749,0.628066033983884,INTERVENE,0.475,466.33274957269407,1.5,0.25,464.58274957269407,RECOVERED,0.0061139081289411,4.539515646657505,0.60-0.70,"(103.679, 856.0]",0.10-0.20
T0022537,721.78,NETWORK_ERROR,0,1,CONTROL,0.634441586994971,0.1047322809094574,0.634441586994971,0.6619490840910726,0.0275074970961015,0.634441586994971,0,0,0.0,0.0,0.0,0.0,389.2381613620456,406.11436842796616,16.87620706592054,15.12620706592054,0.0275074970961015,0.634441586994971,INTERVENE,0.475,457.9272486612301,1.5,0.25,456.1772486612301,NOT_RECOVERED,0.2706435317618549,195.3450883550716,0.60-0.70,"(103.679, 856.0]",0.10-0.20
T0013884,753.19,BANK_DECLINE,1,0,RECLAIM,0.6214712048129295,0.1429370009374022,0.6214712048129295,0.65115187768666,0.0296806728737305,0.65115187768666,0,0,0.0,1.5,0.25,-1.75,397.8730122400928,416.8749203415932,19.00190810150036,17.251908101500362,0.0296806728737305,0.6214712048129295,INTERVENE,0.475,468.0858967530504,1.5,0.25,466.3358967530504,NOT_RECOVERED,0.0091434590276773,5.136761905056327,0.60-0.70,"(103.679, 856.0]",0.10-0.20
T0019419,555.68,NETWORK_ERROR,1,0,RECLAIM,0.7176394040220365,0.1577540934223043,0.7176394040220365,0.7446209590852689,0.0269815550632324,0.7446209590852689,1,1,467.03204825474313,1.5,0.25,465.28204825474313,338.9611844229204,351.70532836282683,12.74414393990645,10.99414393990645,0.0269815550632324,0.7176394040220365,INTERVENE,0.475,398.7778640269652,1.5,0.25,397.0278640269652,RECOVERED,0.1828223537874477,99.84072555260892,>0.70,"(103.679, 856.0]",0.10-0.20
T0038648,799.13,BANK_DECLINE,1,0,RECLAIM,0.6033362187229593,0.1955163065238375,0.6033362187229593,0.6360176848612284,0.0326814661382691,0.6360176848612284,1,1,607.473646312158,1.5,0.25,605.723646312158,409.82246159786666,432.02169062768047,22.199229029813807,20.449229029813807,0.0326814661382691,0.6033362187229593,INTERVENE,0.475,482.1440724680784,1.5,0.25,480.3940724680784,RECOVERED,0.0171327624948778,11.941304492531764,0.60-0.70,"(103.679, 856.0]",0.10-0.20
T0031813,1122.07,BANK_DECLINE,0,1,CONTROL,0.5205514362604082,0.4274992900307778,0.5205514362604082,0.566569604042679,0.0460181677822707,0.5205514362604082,0,0,0.0,0.0,0.0,0.0,496.4808775720088,540.3711422669434,43.890264694934615,42.140264694934615,0.0460181677822707,0.5205514362604082,INTERVENE,0.475,584.0951500847162,1.5,0.25,582.3451500847162,NOT_RECOVERED,0.0476579935317322,53.47560480215077,0.50-0.60,"(856.0, 1558.3]",>0.30
T0016314,711.4,BANK_DECLINE,1,0,RECLAIM,0.6353011878139186,0.1021806399798506,0.6353011878139186,0.6626637750395248,0.0273625872256061,0.6626637750395248,1,1,596.970195334987,1.5,0.25,595.220195334987,384.1602752591984,400.7061581286502,16.54588286945176,14.79588286945176,0.0273625872256061,0.6353011878139186,INTERVENE,0.475,451.9532650108217,1.5,0.25,450.2032650108217,RECOVERED,0.0030934711908233,0.4506954051517069,0.60-0.70,"(103.679, 856.0]",0.10-0.20
T0022816,450.44,PAYMENT_TIMEOUT,1,0,RECLAIM,0.787354694479668,0.4166677742976925,0.787354694479668,0.8235473300162758,0.0361926355366077,0.8235473300162758,0,0,0.0,1.5,0.25,-1.75,301.4576412942084,315.3148604326515,13.857219138443156,12.107219138443156,0.0361926355366077,0.787354694479668,INTERVENE,0.475,354.65604858142166,1.5,0.25,352.90604858142166,NOT_RECOVERED,-4.7130597013334e-05,-1.7712295061186862,>0.70,"(103.679, 856.0]",>0.30
T0011220,765.01,BANK_DECLINE,1,0,RECLAIM,0.6127696339364535,0.1682786014502103,0.6127696339364535,0.6438952338139371,0.0311255998774836,0.6438952338139371,1,1,718.2052609114803,1.5,0.25,716.4552609114803,398.4586630090673,418.698348897,20.23968588793269,18.48968588793269,0.0311255998774835,0.6127696339364535,INTERVENE,0.475,468.7748976577262,1.5,0.25,467.0248976577262,RECOVERED,0.013157564935503,8.315668751309207,0.60-0.70,"(103.679, 856.0]",0.10-0.20
T0005945,759.13,BANK_DECLINE,1,0,RECLAIM,0.6109207164283078,0.1736356532568101,0.6109207164283078,0.6423520957498735,0.0314313793215657,0.6423520957498735,0,0,0.0,1.5,0.25,-1.75,394.2030069428881,414.48443447961125,20.28142753672313,18.53142753672313,0.0314313793215656,0.6109207164283078,INTERVENE,0.475,463.7682434622213,1.5,0.25,462.0182434622213,NOT_RECOVERED,0.0141391041674504,8.983418146636623,0.60-0.70,"(103.679, 856.0]",0.10-0.20
T0010183,889.34,NETWORK_ERROR,1,0,RECLAIM,0.5673461625892077,0.2975992605526403,0.5673461625892077,0.6058810136234543,0.0385348510342465,0.6058810136234543,1,1,836.7054629321466,1.5,0.25,834.9554629321466,428.87909080152303,458.0090875575004,29.129996755977345,27.379996755977345,0.0385348510342465,0.5673461625892077,INTERVENE,0.475,504.563636237086,1.5,0.25,502.813636237086,RECOVERED,0.2957698448239811,261.2899537957594,0.50-0.60,"(856.0, 1558.3]",0.20-0.30
T0002285,574.39,INSUFFICIENT_FUNDS,0,1,CONTROL,0.6952380343951204,0.0833982376882427,0.6952380343951204,0.7196576238872622,0.0244195894921417,0.6952380343951204,1,1,447.91464187754747,0.0,0.0,447.91464187754747,339.43710838978126,351.3595211969138,11.92241280713256,10.17241280713256,0.0244195894921417,0.6952380343951204,INTERVENE,0.475,399.3377745762132,1.5,0.25,397.5877745762132,RECOVERED,-0.0851522604091141,-48.910606856391055,0.60-0.70,"(103.679, 856.0]",<0.10
T0020416,541.39,INSUFFICIENT_FUNDS,0,1,CONTROL,0.7113176029548528,0.1364295106427435,0.7113176029548528,0.7375608148303564,0.0262432118755036,0.7113176029548528,0,0,0.0,0.0,0.0,0.0,327.3352015041686,339.4118421098556,12.076640605687032,10.326640605687032,0.0262432118755036,0.7113176029548528,INTERVENE,0.475,385.1002370637278,1.5,0.25,383.3502370637278,NOT_RECOVERED,-0.1024491889380529,-55.46496639917248,>0.70,"(103.679, 856.0]",0.10-0.20
T0031682,695.02,BANK_DECLINE,0,1,CONTROL,0.6306237017258606,0.1160348801806365,0.6306237017258606,0.6587734417735841,0.0281497400477235,0.6306237017258606,1,1,539.6263893695926,0.0,0.0,539.6263893695926,372.5516723974814,389.1816098762549,16.629937478773513,14.879937478773511,0.0281497400477235,0.6306237017258606,INTERVENE,0.475,438.2960851735076,1.5,0.25,436.5460851735076,RECOVERED,0.0056292376652288,3.9124327620873385,0.60-0.70,"(103.679, 856.0]",0.10-0.20
T0016656,695.04,BANK_DECLINE,0,1,CONTROL,0.6280871915124202,0.1235172383192597,0.6280871915124202,0.6566624155338522,0.0285752240214319,0.6280871915124202,1,1,514.6850634848779,0.0,0.0,514.6850634848779,371.0638633504736,387.9456484987513,16.881785148277686,15.131785148277686,0.0285752240214319,0.6280871915124202,INTERVENE,0.475,436.5457215887925,1.5,0.25,434.7957215887925,RECOVERED,0.0068610560831726,4.768708420048292,0.60-0.70,"(103.679, 856.0]",0.10-0.20
T0006448,560.96,INSUFFICIENT_FUNDS,0,1,CONTROL,0.6944174168728912,0.0807352265780518,0.6944174168728912,0.7187458924783523,0.0243284756054611,0.6944174168728912,0,0,0.0,0.0,0.0,0.0,331.1093350436645,342.70954146795805,11.60020642429356,9.85020642429356,0.0243284756054611,0.6944174168728912,INTERVENE,0.475,389.5403941690171,1.5,0.25,387.7903941690171,NOT_RECOVERED,-0.084003261404399,-47.1224695174117,0.60-0.70,"(103.679, 856.0]",<0.10
T0009904,530.34,INSUFFICIENT_FUNDS,1,0,RECLAIM,0.7122484532364499,0.139551756879295,0.7122484532364499,0.7385995864327425,0.0263511331962925,0.7385995864327425,0,0,0.0,1.5,0.25,-1.75,321.07376798600603,332.95256896842955,11.878800982423511,10.128800982423511,0.0263511331962925,0.7122484532364499,INTERVENE,0.475,377.7338446894189,1.5,0.25,375.9838446894189,NOT_RECOVERED,-0.1032720768241893,-56.51931322294057,>0.70,"(103.679, 856.0]",0.10-0.20
T0010756,716.96,LIMIT_EXCEEDED,0,1,CONTROL,0.6160700465830002,0.1586924436520845,0.6160700465830002,0.6466487549169391,0.0305787083339388,0.6160700465830002,1,1,550.2000097011229,0.0,0.0,550.2000097011229,375.4429435084257,394.0780976264614,18.6351541180357,16.8851541180357,0.0305787083339387,0.6160700465830002,INTERVENE,0.475,441.6975805981479,1.5,0.25,439.9475805981479,RECOVERED,0.0456178936713694,32.706205046625065,0.60-0.70,"(103.679, 856.0]",0.10-0.20
T0014761,695.54,BANK_DECLINE,0,1,CONTROL,0.6242482572137789,0.1348022058619125,0.6242482572137789,0.6534656674750826,0.0292174102613037,0.6242482572137789,1,1,663.5460747411511,0.0,0.0,663.5460747411511,369.06118789910096,386.3347838022761,17.273595903175135,15.523595903175137,0.0292174102613038,0.6242482572137789,INTERVENE,0.475,434.1896328224717,1.5,0.25,432.4396328224717,RECOVERED,0.0087157722993442,6.062168265085883,0.60-0.70,"(103.679, 856.0]",0.10-0.20
T0034482,654.79,BANK_DECLINE,1,0,RECLAIM,0.6421000239205964,0.0819068992958128,0.6421000239205964,0.6683123335516871,0.0262123096310906,0.6683123335516871,1,1,536.7697276681884,1.5,0.25,535.0197276681884,357.3745734635221,371.9635979533628,14.589024489840597,12.839024489840597,0.0262123096310907,0.6421000239205964,INTERVENE,0.475,420.4406746629673,1.5,0.25,418.6906746629673,RECOVERED,0.0006967910986407,-1.2937481565209956,0.60-0.70,"(103.679, 856.0]",<0.10
T0019997,697.51,BANK_DECLINE,0,1,CONTROL,0.6218094852264323,0.1419473385376017,0.6218094852264323,0.6514337834776992,0.0296242982512668,0.6218094852264323,0,0,0.0,0.0,0.0,0.0,368.6605839342455,386.22434156650047,17.563757632254976,15.813757632254976,0.0296242982512669,0.6218094852264323,INTERVENE,0.475,433.7183340402888,1.5,0.25,431.9683340402888,NOT_RECOVERED,0.0098658865893933,6.881554554967761,0.60-0.70,"(103.679, 856.0]",0.10-0.20
T0021313,564.77,INSUFFICIENT_FUNDS,1,0,RECLAIM,0.687335790680835,0.0579176695718905,0.687335790680835,0.7108853331377408,0.0235495424569058,0.7108853331377408,1,1,422.7769221889652,1.5,0.25,421.0269221889652,329.95863932739286,341.2637031567716,11.305063829378696,9.555063829378696,0.0235495424569058,0.687335790680835,INTERVENE,0.475,388.1866345028152,1.5,0.25,386.4366345028152,RECOVERED,-0.0759234751297001,-44.62930104900076,0.60-0.70,"(103.679, 856.0]",<0.10
T0042549,475.94,PAYMENT_TIMEOUT,0,1,CONTROL,0.7437486498379717,0.2491082420279746,0.7437486498379717,0.7739273179849016,0.0301786681469298,0.7437486498379717,1,1,424.43144209673466,0.0,0.0,424.43144209673466,300.8827725433016,313.0915225634739,12.208750020172316,10.458750020172316,0.0301786681469298,0.7437486498379717,INTERVENE,0.475,353.97973240388427,1.5,0.25,352.22973240388427,RECOVERED,0.0514923337420822,24.50726132120664,>0.70,"(103.679, 856.0]",0.20-0.30
T0029092,780.83,BANK_DECLINE,0,1,CONTROL,0.5874966964805262,0.2407654786262136,0.5874966964805262,0.6227687586418874,0.0352720621613612,0.5874966964805262,0,0,0.0,0.0,0.0,0.0,389.9247886859559,413.3350503387932,23.41026165283733,21.66026165283733,0.0352720621613612,0.5874966964805262,INTERVENE,0.475,458.73504551288926,1.5,0.25,456.98504551288926,NOT_RECOVERED,0.0248490909313601,19.402915671933965,0.50-0.60,"(103.679, 856.0]",0.20-0.30
T0010789,614.39,LIMIT_EXCEEDED,0,1,CONTROL,0.6569338867395582,0.0370633792688709,0.6569338867395582,0.6806090527707729,0.0236751660312146,0.6569338867395582,0,0,0.0,0.0,0.0,0.0,343.0715690728296,355.4354865420599,12.36391746923033,10.61391746923033,0.0236751660312146,0.6569338867395582,INTERVENE,0.475,403.6136106739172,1.5,0.25,401.8636106739172,NOT_RECOVERED,0.0286658561309122,17.61201534827119,0.60-0.70,"(103.679, 856.0]",<0.10
T0028119,720.76,BANK_DECLINE,0,1,CONTROL,0.6050799795511698,0.1904987967749164,0.6050799795511698,0.6374746261217501,0.0323946465705803,0.6050799795511698,0,0,0.0,0.0,0.0,0.0,370.6998291521059,390.5462797949857,19.8464506428798,18.0964506428798,0.0323946465705802,0.6050799795511698,INTERVENE,0.475,436.1174460613011,1.5,0.25,434.3674460613011,NOT_RECOVERED,0.0175374747679167,12.64031031372366,0.60-0.70,"(103.679, 856.0]",0.10-0.20
T0028429,765.39,BANK_DECLINE,0,1,CONTROL,0.5860430715785105,0.2448906988415902,0.5860430715785105,0.6215516455211343,0.0355085739426237,0.5860430715785105,0,0,0.0,0.0,0.0,0.0,381.2687805721548,404.37000187060784,23.101221298453083,21.351221298453083,0.0355085739426236,0.5860430715785105,INTERVENE,0.475,448.5515065554762,1.5,0.25,446.8015065554762,NOT_RECOVERED,0.0257585721745223,19.71535355665764,0.50-0.60,"(103.679, 856.0]",0.20-0.30
T0014810,518.56,INSUFFICIENT_FUNDS,0,1,CONTROL,0.7020205664467088,0.105565500848334,0.7020205664467088,0.727200294159249,0.0251797277125401,0.7020205664467088,0,0,0.0,0.0,0.0,0.0,309.4338171961145,320.5324368583371,11.098619662222632,9.348619662222632,0.0251797277125402,0.7020205664467088,INTERVENE,0.475,364.0397849366053,1.5,0.25,362.2897849366053,NOT_RECOVERED,-0.0919031014791907,-47.65727230304917,>0.70,"(103.679, 856.0]",0.10-0.20
T0015931,476.58,NETWORK_ERROR,0,1,CONTROL,0.7283851935212377,0.1946797283034151,0.7283851935212377,0.756652299521648,0.0282671060004103,0.7283851935212377,0,0,0.0,0.0,0.0,0.0,295.06374319909867,306.5145499701229,11.450806771024247,9.700806771024247,0.0282671060004103,0.7283851935212377,INTERVENE,0.475,347.1338155283514,1.5,0.25,345.3838155283514,NOT_RECOVERED,0.167552479996051,79.852160916518,>0.70,"(103.679, 856.0]",0.10-0.20
T0006144,503.45,INSUFFICIENT_FUNDS,1,0,RECLAIM,0.7047455465303172,0.1145528578485768,0.7047455465303172,0.7302343310049421,0.0254887844746248,0.7302343310049421,0,0,0.0,1.5,0.25,-1.75,301.58352359058495,312.4910028527724,10.90747926218745,9.15747926218745,0.0254887844746248,0.7047455465303172,INTERVENE,0.475,354.8041454006882,1.5,0.25,353.0541454006882,NOT_RECOVERED,-0.0946857986536819,-49.41956533219619,>0.70,"(103.679, 856.0]",0.10-0.20
T0012291,477.65,NETWORK_ERROR,0,1,CONTROL,0.7219696941168566,0.1725282304551039,0.7219696941168566,0.7494645251932464,0.0274948310763897,0.7219696941168566,1,1,458.6524560901568,0.0,0.0,458.6524560901568,293.1215007356791,304.284470889771,11.162970154091909,9.412970154091909,0.0274948310763896,0.7219696941168566,INTERVENE,0.475,344.84882439491656,1.5,0.25,343.09882439491656,RECOVERED,0.1772831479314718,84.67929560946752,>0.70,"(103.679, 856.0]",0.10-0.20
T0012720,455.06,NETWORK_ERROR,1,0,RECLAIM,0.7373974810547773,0.226360324646015,0.7373974810547773,0.7667747838269308,0.0293773027721534,0.7667747838269308,1,1,360.2892356269317,1.5,0.25,358.5392356269317,285.2260830694689,296.58925315904065,11.363170089571724,9.613170089571724,0.0293773027721534,0.7373974810547773,INTERVENE,0.475,335.56009772878696,1.5,0.25,333.81009772878696,RECOVERED,0.1542108561160005,68.42519218414718,>0.70,"(103.679, 856.0]",0.20-0.30
T0017842,521.56,NETWORK_ERROR,1,0,RECLAIM,0.6790566874641101,0.0315955848873259,0.6790566874641101,0.7017115047227959,0.0226548172586857,0.7017115047227959,1,1,461.9326083294592,1.5,0.25,460.1826083294592,301.04348502671405,311.08695454273817,10.043469516024118,8.293469516024118,0.0226548172586858,0.6790566874641101,INTERVENE,0.475,354.1688059137812,1.5,0.25,352.4188059137812,RECOVERED,0.2402031373769386,123.53034833031607,0.60-0.70,"(103.679, 856.0]",<0.10
T0021006,600.41,BANK_DECLINE,1,0,RECLAIM,0.6335321650728358,0.107429044470201,0.6335321650728358,0.6611928462964456,0.0276606812236097,0.6611928462964456,1,1,557.1745149928265,1.5,0.25,555.4245149928265,323.32219014667413,337.43877731812154,14.116587171447406,12.366587171447406,0.0276606812236097,0.6335321650728358,INTERVENE,0.475,380.3790472313813,1.5,0.25,378.6290472313813,RECOVERED,0.0057290080817652,1.6897537423726685,0.60-0.70,"(103.679, 856.0]",0.10-0.20
T0032633,439.8,NETWORK_ERROR,0,1,CONTROL,0.7335063713183204,0.2125985379839754,0.7335063713183204,0.7624005825314581,0.0288942112131377,0.7335063713183204,1,1,324.7870125279572,0.0,0.0,324.7870125279572,274.2066867899277,285.00820976773497,10.80152297780728,9.05152297780728,0.0288942112131376,0.7335063713183204,INTERVENE,0.475,322.59610210579734,1.5,0.25,320.84610210579734,RECOVERED,0.1602717198429062,70.48750238691017,>0.70,"(103.679, 856.0]",0.20-0.30
T0030981,606.82,BANK_DECLINE,1,0,RECLAIM,0.6287467488723256,0.1215736553246398,0.6287467488723256,0.657211427151403,0.0284646782790773,0.657211427151403,1,1,566.9224990867747,1.5,0.25,565.1724990867747,324.30568682809894,338.9876824904122,14.681995662313284,12.931995662313284,0.0284646782790773,0.6287467488723256,INTERVENE,0.475,381.5361021507047,1.5,0.25,379.7861021507047,RECOVERED,0.0079494629321631,3.073893096495272,0.60-0.70,"(103.679, 856.0]",0.10-0.20
T0022581,642.01,BANK_DECLINE,1,0,RECLAIM,0.611065372424111,0.1732168625659147,0.611065372424111,0.6424728432047333,0.0314074707806223,0.6424728432047333,1,1,630.1671225302781,1.5,0.25,628.4171225302781,333.46356778750294,350.6028915559902,17.13932376848726,15.38932376848726,0.0314074707806222,0.611065372424111,INTERVENE,0.475,392.31007975000347,1.5,0.25,390.56007975000347,RECOVERED,0.0159231033615829,8.472791589169889,0.60-0.70,"(103.679, 856.0]",0.10-0.20
T0004637,564.45,NETWORK_ERROR,1,0,RECLAIM,0.6486598677822114,0.0621836587150617,0.6486598677822114,0.6737550370520118,0.0250951692698003,0.6737550370520118,1,1,518.4543748246682,1.5,0.25,516.7043748246682,311.21565301421884,323.25587606440683,12.04022305018799,10.29022305018799,0.0250951692698003,0.6486598677822114,INTERVENE,0.475,366.1360623696693,1.5,0.25,364.3860623696693,RECOVERED,0.2652496503417522,147.97016513540203,0.60-0.70,"(103.679, 856.0]",<0.10
T0014571,641.17,BANK_DECLINE,1,0,RECLAIM,0.609642720604179,0.1773331074643258,0.609642720604179,0.6412852152189275,0.0316424946147484,0.6412852152189275,1,1,533.6886368929838,1.5,0.25,531.9386368929838,332.2519296943142,349.4969152256317,17.244985531317525,15.494985531317525,0.0316424946147484,0.609642720604179,INTERVENE,0.475,390.88462316978143,1.5,0.25,389.13462316978143,RECOVERED,0.0166171782090117,8.904436152272035,0.60-0.70,"(103.679, 856.0]",0.10-0.20
