control_value,treatment_value,incremental_value,targeting_policy,retry_all_policy,no_intervention_policy,targeting_selected_value
1477879.2613400389,1477986.422031226,107.16069118725136,1,1,0,1477986.422031226
56996981.189219184,56997915.91366156,934.7244423776865,0,1,0,56996981.189219184
148937.9423668604,148968.84690051328,30.904533652879763,0,1,0,148937.9423668604
2268718.843122812,2268823.8122472083,104.96912439633161,1,1,0,2268823.8122472083
1103001.5846540234,1103084.7085841417,83.12393011827953,1,1,0,1103084.7085841417
50491357.451323405,50492095.64125029,738.1899268850684,1,1,0,50492095.64125029
772727.7111405021,772791.7904989857,64.07935848354828,1,1,0,772791.7904989857
699939.25124975,700015.3747680681,76.12351831805427,1,1,0,700015.3747680681
2097571.41903134,2097672.425791739,101.0067603988573,0,1,0,2097571.41903134
2765322.901718614,2765287.517129391,-35.38458922319114,0,1,0,2765322.901718614
328891.0801646634,328936.3364100684,45.25624540500576,0,1,0,328891.0801646634
128826.74302523359,128833.94242278507,7.199397551477887,1,1,0,128833.94242278507
17550089.65454335,17550131.21646405,41.56192069873214,0,1,0,17550089.65454335
111424.94833804708,111450.61968088594,25.671342838861165,0,1,0,111424.94833804708
16288935.882380422,16288871.284623032,-64.59775738976896,0,1,0,16288935.882380422
1584898.7601277025,1584954.567290134,55.80716243153438,1,1,0,1584954.567290134
848335.1267673018,848411.3247618916,76.1979945898056,0,1,0,848335.1267673018
219236.16556815492,219252.72813166157,16.562563506653532,0,1,0,219236.16556815492
622920.6365021671,622965.8102514372,45.17374927015044,1,1,0,622965.8102514372
40801.915232038744,40818.759860386686,16.84462834794249,0,1,0,40801.915232038744
10160483.823229413,10160676.460186465,192.63695705123246,0,1,0,10160483.823229413
304624.5451172913,304676.4296998484,51.8845825571334,0,1,0,304624.5451172913
24552.494452140556,24565.113411671442,12.618959530886059,1,1,0,24565.113411671442
28001689.605240937,28001939.29577276,249.6905318237841,0,1,0,28001689.605240937
322223.1419589453,322256.85571707995,33.71375813463237,1,1,0,322256.85571707995
126040497.34316106,126041380.6864954,883.3433343321085,1,1,0,126041380.6864954
4711523.516344199,4711634.561484877,111.04514067806304,1,1,0,4711634.561484877
2492497.284461207,2492486.0247306908,-11.259730516467243,1,1,0,2492486.0247306908
289238.17066096887,289276.8242524713,38.65359150245786,0,1,0,289238.17066096887
940814.7458863003,940894.3261274606,79.58024116023444,0,1,0,940814.7458863003
8752169.209834285,8752292.697132768,123.48729848302901,0,1,0,8752169.209834285
2945495.904935029,2945518.3358104047,22.43087537586689,0,1,0,2945495.904935029
563470.8148823524,563489.1179694296,18.30308707721997,0,1,0,563470.8148823524
4447812.172309932,4447970.307072954,158.1347630219534,1,1,0,4447970.307072954
3333185.540455103,3333366.3319279472,180.79147284431383,0,1,0,3333185.540455103
188776.47087672603,188804.15250479584,27.681628069811268,0,1,0,188776.47087672603
6823403.265164597,6823624.998068739,221.7329041417688,0,1,0,6823403.265164597
3918474.65856107,3918639.6813987507,165.0228376807645,1,1,0,3918639.6813987507
2613654.8035987765,2613724.930898699,70.12729992251843,0,1,0,2613654.8035987765
1187614.1943890834,1187652.7754831843,38.58109410083853,0,1,0,1187614.1943890834
1477879.2613400389,1477991.1758221711,111.91448213229887,0,1,0,1477879.2613400389
2680034.264666479,2680066.1084065936,31.84374011447653,1,1,0,2680066.1084065936
1036435.5005440813,1036533.2131412178,97.71259713650215,1,1,0,1036533.2131412178
909122.3095161726,909129.6718557642,7.362339591607451,1,1,0,909129.6718557642
2735603.9828590783,2735655.4527684283,51.46990934992209,1,1,0,2735655.4527684283
3369967.3249944835,3370169.4853193923,202.16032490879297,0,1,0,3369967.3249944835
371351.76096132013,371375.3877203432,23.626759023056366,0,1,0,371351.76096132013
2832999.772683674,2833140.2966971975,140.52401352347806,0,1,0,2832999.772683674
2249516.706366879,2249625.090977464,108.38461058493704,1,1,0,2249625.090977464
7211805.783904289,7212001.504377282,195.72047299332917,0,1,0,7211805.783904289
1886146.6727193943,1886257.276736945,110.60401755059138,0,1,0,1886146.6727193943
152699.9780724618,152728.1687604457,28.190687983907992,1,1,0,152728.1687604457
488387.15635510045,488442.25055099645,55.09419589600293,0,1,0,488387.15635510045
128826.74302523359,128840.65152836805,13.908503134458442,1,1,0,128840.65152836805
909122.3095161726,909136.1353681016,13.825851929024793,1,1,0,909136.1353681016
772727.7111405021,772794.8354930407,67.12435253860895,1,1,0,772794.8354930407
43531.92772688013,43545.09256613392,13.164839253789978,0,1,0,43531.92772688013
143397.80670130212,143426.78948878957,28.98278748744633,0,1,0,143397.80670130212
15108983.99869042,15109218.000647072,234.00195665098727,0,1,0,15108983.99869042
7926732.763656111,7926964.519928813,231.75627270154655,1,1,0,7926964.519928813
78215.11988881922,78227.30849505829,12.188606239069486,0,1,0,78215.11988881922
923573.9689023267,923644.7202530273,70.75135070062242,0,1,0,923573.9689023267
5762139.825437719,5762274.056453371,134.23101565241814,1,1,0,5762274.056453371
218516.57951305184,218540.7186570249,24.139143973065075,1,1,0,218540.7186570249
8467870.481783658,8468074.134265859,203.65248220041394,1,1,0,8468074.134265859
923573.9689023267,923647.8474951709,73.87859284423757,0,1,0,923573.9689023267
958344.2751426427,958387.8659896734,43.59084703074768,0,1,0,958344.2751426427
65432610.961475864,65433056.60639275,445.6449168846011,1,1,0,65433056.60639275
5267397.917790059,5267591.405624541,193.48783448245376,1,1,0,5267591.405624541
321945.96354026685,321983.0926160013,37.12907573446864,1,1,0,321983.0926160013
727558.0228634931,727571.4888078499,13.465944356867112,0,1,0,727558.0228634931
18832226.203856435,18832408.659970224,182.45611378923059,0,1,0,18832226.203856435
1790078.386154597,1790137.1474544196,58.76129982271232,0,1,0,1790078.386154597
2712093.821702228,2712085.6915129614,-8.130189266521484,0,1,0,2712093.821702228
96939.27838771572,96938.99791449339,-0.280473222330329,1,1,0,96938.99791449339
1103001.5846540234,1103084.6152022346,83.03054821118712,1,1,0,1103084.6152022346
553199.9642455443,553237.4625949016,37.49834935727995,0,1,0,553199.9642455443
4447812.172309932,4448001.635445203,189.46313527040184,1,1,0,4448001.635445203
2285308.1498761126,2285390.518514153,82.3686380404979,1,1,0,2285390.518514153
371351.76096132013,371376.0713616082,24.310400288086385,0,1,0,371351.76096132013
708463.4910896679,708495.9075657392,32.41647607134655,1,1,0,708495.9075657392
7844340.877169891,7844598.802211208,257.92504131700844,0,1,0,7844340.877169891
16027037.039484648,16027418.338778803,381.29929415509105,1,1,0,16027418.338778803
87082154.59149055,87083053.02269368,898.4312031269073,1,1,0,87083053.02269368
1822872.9967008675,1822980.575216838,107.57851597038098,0,1,0,1822872.9967008675
13437013.420561148,13437317.60244252,304.18188137188554,0,1,0,13437013.420561148
765840.2459430216,765811.0258524512,-29.22009057039395,0,1,0,765840.2459430216
2852376.305515184,2852501.8864027485,125.58088756445795,0,1,0,2852376.305515184
1181567.163125584,1181622.0188828663,54.85575728234835,0,1,0,1181567.163125584
4473199.5163095435,4473400.10011951,200.58380996622145,1,1,0,4473400.10011951
2852376.305515184,2852478.734657748,102.42914256406948,0,1,0,2852376.305515184
3369967.3249944835,3370146.8940183274,179.56902384385467,0,1,0,3369967.3249944835
4875585.86184857,4875727.512083256,141.65023468527943,1,1,0,4875727.512083256
96939.27838771572,96937.98490144688,-1.2934862688416615,1,1,0,96937.98490144688
3303913.5029092655,3303871.194157191,-42.30875207437202,0,1,0,3303913.5029092655
892404.197864787,892490.7585848415,86.56072005454917,1,1,0,892490.7585848415
456554.533892592,456585.21308467496,30.679192082956433,1,1,0,456585.21308467496
2422591.3953044866,2422550.166516957,-41.22878752974793,0,1,0,2422591.3953044866
909122.3095161726,909133.0095313129,10.700015140231699,1,1,0,909133.0095313129
2311697.886006038,2311682.100140683,-15.785865355283022,0,1,0,2311697.886006038
8970744.4865961,8971018.097902719,273.6113066188991,0,1,0,8970744.4865961
9261409.531546298,9261595.649842745,186.1182964462787,0,1,0,9261409.531546298
5622931.97593603,5622978.3512860285,46.37534999847412,1,1,0,5622978.3512860285
2720773.1330530187,2720754.8207610706,-18.312291948124766,1,1,0,2720754.8207610706
5339509.742037672,5339483.248083435,-26.493954236619174,0,1,0,5339509.742037672
7807.629659521402,7812.538231021093,4.908571499691789,1,1,0,7812.538231021093
1887502.0735500637,1887617.7983724948,115.72482243110426,0,1,0,1887502.0735500637
622920.6365021671,622961.0957608304,40.45925866335165,0,1,0,622920.6365021671
78215.11988881922,78232.41147882165,17.29159000243817,0,1,0,78215.11988881922
897267.1000342931,897279.6917353342,12.591701041092165,0,1,0,897267.1000342931
675412.6365760632,675413.7328432391,1.096267175860703,1,1,0,675413.7328432391
288196.10653092293,288229.82344636007,33.71691543713678,0,1,0,288196.10653092293
6267293.101332681,6267430.742350716,137.6410180348903,0,1,0,6267293.101332681
3264720.039257336,3264891.454515836,171.41525850025937,0,1,0,3264720.039257336
897267.1000342931,897280.7373197364,13.637285443255678,0,1,0,897267.1000342931
23174183.633460827,23174420.795620386,237.1621595583856,1,1,0,23174420.795620386
4672251.772108818,4672333.266545844,81.49443702585995,0,1,0,4672251.772108818
10160483.823229413,10160692.366528872,208.54329945892096,0,1,0,10160483.823229413
1973503.8758253946,1973624.1343406588,120.25851526414044,0,1,0,1973503.8758253946
453639.64193600364,453669.2436553539,29.60171935026301,0,1,0,453639.64193600364
822808.5080977706,822887.540788736,79.03269096533768,1,1,0,822887.540788736
344630.39621665515,344676.79294703976,46.396730384614784,0,1,0,344630.39621665515
2431938.739161191,2432085.572223877,146.8330626860261,1,1,0,2432085.572223877
10160483.823229413,10160672.933524884,189.11029547080398,1,1,0,10160672.933524884
2046947.6806875272,2047038.8387280554,91.15804052818567,0,1,0,2046947.6806875272
231523.73750709067,231572.57570877683,48.838201686157845,0,1,0,231523.73750709067
1584898.7601277025,1584956.308994264,57.54886656161398,1,1,0,1584956.308994264
361338.9393590597,361378.035733954,39.096374894317705,1,1,0,361378.035733954
10950523.461304298,10950807.718652759,284.2573484610766,0,1,0,10950523.461304298
10625645.635420606,10625655.522617022,9.887196416035295,0,1,0,10625645.635420606
6818589.736849939,6818845.263315668,255.52646572887897,1,1,0,6818845.263315668
6137738.923402802,6137998.175883009,259.2524802070111,1,1,0,6137998.175883009
923573.9689023267,923641.5110281932,67.54212586651556,0,1,0,923573.9689023267
96967.17098822602,96983.89638177521,16.725393549189903,1,1,0,96983.89638177521
1704614.2016440798,1704611.1906103075,-3.011033772258088,0,1,0,1704614.2016440798
16027037.039484648,16027391.63779417,354.5983095224947,1,1,0,16027391.63779417
106347.35517988839,106376.34105273246,28.985872844074038,1,1,0,106376.34105273246
9901814.963136578,9902085.519387692,270.5562511142343,1,1,0,9902085.519387692
28001689.605240937,28001926.848117534,237.24287659674883,1,1,0,28001926.848117534
14064897.145826096,14065103.886738785,206.74091268889606,0,1,0,14064897.145826096
83695.71604461971,83708.63475562763,12.918711007921956,0,1,0,83695.71604461971
977831.881083325,977900.7560955535,68.87501222849824,0,1,0,977831.881083325
16142476.34821393,16142477.465096027,1.1168820969760418,1,1,0,16142477.465096027
250623.49383776874,250676.7667690934,53.2729313246673,0,1,0,250623.49383776874
523660.91779600066,523654.7762825396,-6.1415134610724635,0,1,0,523660.91779600066
104332.32990582053,104355.16093282957,22.831027009044192,1,1,0,104355.16093282957
1688815.3479957532,1688916.9419426583,101.59394690510817,0,1,0,1688815.3479957532
1847818.0306055099,1847905.806663393,87.77605788316578,1,1,0,1847905.806663393
24038.34722782521,24037.170574368607,-1.1766534566013434,1,1,0,24037.170574368607
8151091.979372842,8151317.421757015,225.44238417316228,0,1,0,8151091.979372842
8703792.266600942,8704125.191999685,332.9253987427801,0,1,0,8703792.266600942
4181973.138940897,4182016.2595479502,43.12060705339536,1,1,0,4182016.2595479502
17614417.70099561,17614813.48417485,395.7831792421639,0,1,0,17614417.70099561
1316327.981716723,1316433.2324227747,105.25070605170913,1,1,0,1316433.2324227747
877596.8530442578,877635.5693450252,38.716300767380744,1,1,0,877635.5693450252
2285308.1498761126,2285378.9099221765,70.76004606392235,1,1,0,2285378.9099221765
665220.4480806327,665232.2326789709,11.784598338184878,1,1,0,665232.2326789709
1943651.7492579352,1943735.1458888312,83.39663089602254,1,1,0,1943735.1458888312
252013.05452287509,252054.08189729656,41.02737442147918,1,1,0,252054.08189729656
57347.75620794325,57359.820255286286,12.06404734303942,1,1,0,57359.820255286286
148937.9423668604,148969.76482462,31.822457759612007,0,1,0,148937.9423668604
932111.6242528124,932160.6078980075,48.983645195141435,0,1,0,932111.6242528124
716912.0076669466,716981.8883214976,69.8806545509724,1,1,0,716981.8883214976
2666777.8768750248,2666893.931547521,116.05467249639332,1,1,0,2666893.931547521
24038.34722782521,24039.314755395164,0.9675275699555641,1,1,0,24039.314755395164
6267293.101332681,6267490.000929968,196.89959728717804,1,1,0,6267490.000929968
21676083.39937474,21676433.650920566,350.2515458278358,0,1,0,21676083.39937474
1915519.9963258626,1915577.474306708,57.47798084537499,1,1,0,1915577.474306708
2474176.223907786,2474269.648300944,93.42439315794036,1,1,0,2474269.648300944
1584898.7601277025,1584956.4617025447,57.70157484221272,1,1,0,1584956.4617025447
9157139.395737441,9157281.197482036,141.80174459517002,1,1,0,9157281.197482036
275300.34936256433,275337.85152998834,37.50216742401244,0,1,0,275300.34936256433
745720.2629841297,745813.1826941221,92.91970999236219,1,1,0,745813.1826941221
64231.42592242637,64246.922478986206,15.496556559832243,0,1,0,64231.42592242637
1266628.4062894674,1266739.584956977,111.17866750969552,0,1,0,1266628.4062894674
4444553.441807679,4444738.422412667,184.98060498852283,0,1,0,4444553.441807679
1833909.0521912493,1834014.3622114826,105.31002023327164,0,1,0,1833909.0521912493
50491357.451323405,50491995.01849503,637.567171625793,1,1,0,50491995.01849503
3806815.3492183303,3806865.0860719206,49.736853590235114,1,1,0,3806865.0860719206
5871384.695678936,5871399.342869569,14.647190632298589,0,1,0,5871384.695678936
141877.76570612966,141899.59473047,21.829024340346223,1,1,0,141899.59473047
6166314.530225852,6166536.709940614,222.17971476260573,1,1,0,6166536.709940614
1438682.1837841508,1438740.1330583154,57.94927416462451,1,1,0,1438740.1330583154
246477.5002228199,246500.61731721266,23.117094392771833,1,1,0,246500.61731721266
115474675.43179981,115475313.43968156,638.0078817456961,0,1,0,115474675.43179981
5539966.703701163,5540100.334614668,133.63091350533068,1,1,0,5540100.334614668
11092492.727641108,11092716.526297014,223.79865590669215,0,1,0,11092492.727641108
62389292.437461406,62390022.109383434,729.6719220280647,1,1,0,62390022.109383434
1128315.197364823,1128384.6916754358,69.49431061279029,0,1,0,1128315.197364823
6688005.365227348,6688136.13024663,130.7650192817673,1,1,0,6688136.13024663
857953.4482020778,857975.113523399,21.665321321226656,1,1,0,857975.113523399
463297.2274929145,463369.08386389184,71.85637097735889,1,1,0,463369.08386389184
328891.0801646634,328941.6457055642,50.56554090080317,1,1,0,328941.6457055642
4818590.949920602,4818804.650082699,213.70016209688038,0,1,0,4818590.949920602
7262505.909070471,7262705.880728036,199.97165756486356,1,1,0,7262705.880728036
96939.27838771572,96932.0773158027,-7.201071913019405,1,1,0,96932.0773158027
14397904.552325727,14398290.926358134,386.3740324061364,1,1,0,14398290.926358134
716912.0076669466,716986.7506198359,74.74295288929716,0,1,0,716912.0076669466
1877574.1617981063,1877664.1128242707,89.95102616446093,1,1,0,1877664.1128242707
194734.60515268476,194726.98579144766,-7.6193612370989285,1,1,0,194726.98579144766
11023186.761196494,11023300.110719195,113.34952270053327,1,1,0,11023300.110719195
1439949.1875428027,1440057.1680815255,107.98053872282617,1,1,0,1440057.1680815255
3949608.8918481655,3949618.229366186,9.337518020533025,0,1,0,3949608.8918481655
3283729.5827306174,3283878.3102661846,148.72753556724638,0,1,0,3283729.5827306174
208489.41734393156,208522.1554687631,32.73812483155052,1,1,0,208522.1554687631
104332.32990582053,104351.34922052894,19.019314708406455,1,1,0,104351.34922052894
1915519.5202497062,1915586.2430987055,66.72284899931401,1,1,0,1915586.2430987055
5339509.742037672,5339484.677010917,-25.065026754513383,0,1,0,5339509.742037672
26988681.274377275,26989124.823541306,443.5491640307009,0,1,0,26988681.274377275
640849.8815272612,640927.1124549048,77.23092764359899,1,1,0,640927.1124549048
131032.49230534109,131062.55264885523,30.060343514138367,1,1,0,131062.55264885523
6267566.109666087,6267756.662918401,190.5532523142174,0,1,0,6267566.109666087
89289.63735968676,89302.45158597696,12.81422629019653,0,1,0,89289.63735968676
4818590.949920602,4818782.038720743,191.08880014065653,0,1,0,4818590.949920602
3308808.053273834,3308984.0216406966,175.96836686274037,0,1,0,3308808.053273834
12677880.256750485,12678201.308163395,321.051412910223,1,1,0,12678201.308163395
622920.6365021671,622955.5513343244,34.914832157315686,0,1,0,622920.6365021671
247976.16626194798,248011.71049880827,35.54423686029622,0,1,0,247976.16626194798
6823403.265164597,6823634.231349309,230.9661847120151,0,1,0,6823403.265164597
4123960.8068271712,4124156.1937744403,195.3869472690858,1,1,0,4124156.1937744403
270228.08370277245,270275.6257751119,47.54207233944908,0,1,0,270228.08370277245
5032931.654638072,5033046.90259796,115.24795988854021,0,1,0,5032931.654638072
10329396.377408754,10329653.617776979,257.2403682246804,1,1,0,10329653.617776979
31668.213321512576,31681.75559920063,13.542277688055037,1,1,0,31681.75559920063
658591.290558868,658656.6883328626,65.39777399459854,1,1,0,658656.6883328626
85179.0353196006,85189.76253946056,10.727219859953038,1,1,0,85189.76253946056
4055070.806936847,4055167.504276708,96.69733986072242,1,1,0,4055167.504276708
1584898.7601277025,1584959.4654190638,60.705291361315176,1,1,0,1584959.4654190638
1181567.163125584,1181601.876494792,34.7133692081552,0,1,0,1181567.163125584
128287.41712272058,128315.01471680409,27.5975940835051,1,1,0,128315.01471680409
918396.4697902963,918477.4816307748,81.01184047851712,1,1,0,918477.4816307748
2299768.9631226896,2299828.449016862,59.48589417245239,0,1,0,2299768.9631226896
208489.41734393156,208526.5735684819,37.15622455033008,1,1,0,208526.5735684819
314336.0104231434,314350.5937983273,14.583375183923636,0,1,0,314336.0104231434
1351533.5000633334,1351629.3081546659,95.80809133243747,0,1,0,1351533.5000633334
307201.8211322222,307240.3481025424,38.5269703202066,1,1,0,307240.3481025424
1441571.662447081,1441676.251751627,104.5893045461271,0,1,0,1441571.662447081
9261409.531546298,9261562.944755593,153.4132092949003,0,1,0,9261409.531546298
6267566.109666087,6267766.915657834,200.80599174741656,0,1,0,6267566.109666087
24552.494452140556,24564.90752929729,12.41307715673247,0,1,0,24552.494452140556
2268718.843122812,2268841.809309876,122.96618706407025,1,1,0,2268841.809309876
916899.2555327136,916935.4735335195,36.218000805936754,1,1,0,916935.4735335195
1295858.0874203388,1295899.2272842769,41.139863938093185,1,1,0,1295899.2272842769
655395.6450555575,655398.6023681406,2.9573125831084326,0,1,0,655395.6450555575
2168299.489557914,2168420.7778797722,121.28832185827196,0,1,0,2168299.489557914
892404.197864787,892469.9788683795,65.78100359253585,1,1,0,892469.9788683795
1536309.656775106,1536378.5253769823,68.868601876311,1,1,0,1536378.5253769823
31668.213321512576,31680.502919820447,12.28959830787062,0,1,0,31668.213321512576
32231.878649484108,32235.244296747256,3.3656472631482757,1,1,0,32235.244296747256
1915519.5202497062,1915606.8367960793,87.31654637306929,1,1,0,1915606.8367960793
11722140.734803813,11722369.66774338,228.93293956667185,0,1,0,11722140.734803813
1865216.675180399,1865338.20589885,121.53071845090017,0,1,0,1865216.675180399
1600210.0058459565,1600305.6214728376,95.6156268811319,1,1,0,1600305.6214728376
665220.4480806327,665246.1748122139,25.72673158114776,0,1,0,665220.4480806327
71354362.37914456,71355212.37391028,849.9947657138109,1,1,0,71355212.37391028
3396659.1216773177,3396766.842251726,107.72057440830395,0,1,0,3396659.1216773177
10753432.679771453,10753580.429459877,147.74968842417002,0,1,0,10753432.679771453
3468995.0762537047,3469103.517846604,108.44159289915115,1,1,0,3469103.517846604
6818589.736849939,6818824.63850072,234.9016507808119,0,1,0,6818589.736849939
3444341.3672214714,3444500.135206694,158.7679852223955,1,1,0,3444500.135206694
73383.22460362459,73396.45156481619,13.226961191598093,1,1,0,73396.45156481619
24048926.121432032,24049343.809335295,417.6879032626748,0,1,0,24048926.121432032
302522.87517644186,302573.78624607937,50.91106963751372,0,1,0,302522.87517644186
675412.6365760632,675400.241620586,-12.394955477211624,1,1,0,675400.241620586
400498901.1523009,400500646.5330199,1745.3807190060616,0,1,0,400498901.1523009
1141794.5827811563,1141814.8301320348,20.247350878547877,1,1,0,1141814.8301320348
953850.1498512649,953840.3676631909,-9.78218807396479,0,1,0,953850.1498512649
178626.14700197647,178658.4458631224,32.2988611459441,1,1,0,178658.4458631224
12780260.198375776,12780444.730417155,184.53204137831926,0,1,0,12780260.198375776
26760882.45029559,26760999.942291413,117.49199582263827,1,1,0,26760999.942291413
1381923.2868618125,1381942.0583911173,18.771529304794967,0,1,0,1381923.2868618125
10753432.679771453,10753609.591319805,176.911548351869,0,1,0,10753432.679771453
3588419.880042036,3588578.3700876352,158.49004559917375,0,1,0,3588419.880042036
25692355.381078765,25692597.744280774,242.36320200935006,0,1,0,25692355.381078765
765840.2459430216,765825.5412479078,-14.704695113818161,0,1,0,765840.2459430216
2950735.829942017,2950833.3501846134,97.5202425965108,0,1,0,2950735.829942017
1821582.9237183747,1821668.5371673845,85.61344900983386,0,1,0,1821582.9237183747
4447812.172309932,4447968.242319302,156.07000936940312,1,1,0,4447968.242319302
321945.96354026685,321990.1956523313,44.23211206443375,1,1,0,321990.1956523313
2249516.706366879,2249629.7604809823,113.05411410331726,0,1,0,2249516.706366879
953850.1498512649,953851.4068482243,1.2569969594478607,0,1,0,953850.1498512649
168473.11384030466,168507.88314840983,34.76930810516933,0,1,0,168473.11384030466
217130.62985087992,217123.67741715923,-6.9524337206967175,1,1,0,217123.67741715923
321945.96354026685,321986.3149820838,40.35144181695068,1,1,0,321986.3149820838
642908.6820874109,642985.6851470434,77.00305963249411,0,1,0,642908.6820874109
9261969.157809157,9262174.106850322,204.94904116541147,0,1,0,9261969.157809157
722691.8754386344,722688.1272965329,-3.748142101569101,0,1,0,722691.8754386344
1813492.0785892464,1813567.741095416,75.66250616963953,0,1,0,1813492.0785892464
2491099.527741081,2491185.1824329356,85.65469185449183,1,1,0,2491185.1824329356
1865216.675180399,1865333.976505789,117.30132538988255,0,1,0,1865216.675180399
1822872.9967008675,1822985.4002504083,112.40354954078794,1,1,0,1822985.4002504083
26988681.274377275,26989137.28882485,456.0144475735724,0,1,0,26988681.274377275
10950523.461304298,10950776.265957998,252.80465370044112,0,1,0,10950523.461304298
4916904.179045604,4917115.185378995,211.00633339118212,1,1,0,4917115.185378995
270228.08370277245,270280.25981822214,52.17611544969259,0,1,0,270228.08370277245
953850.1498512649,953847.6872355356,-2.4626157293096185,0,1,0,953850.1498512649
23174183.633460827,23174399.55420487,215.92074404284358,1,1,0,23174399.55420487
164717.0409722319,164738.366118481,21.325146249117097,0,1,0,164717.0409722319
8821145.12749818,8821407.271315588,262.14381740801036,0,1,0,8821145.12749818
330522.72953870264,330513.0568791524,-9.672659550211392,0,1,0,330522.72953870264
2557075.8568376983,2557172.205351583,96.34851388493553,1,1,0,2557172.205351583
523660.91779600066,523664.19249033666,3.2746943359961733,0,1,0,523660.91779600066
3311313.074514458,3311309.1489157537,-3.9255987042561173,1,1,0,3311309.1489157537
322223.1419589453,322261.1660769421,38.02411799679976,1,1,0,322261.1660769421
30693.293477189567,30707.21781347692,13.924336287353071,1,1,0,30707.21781347692
25692355.381078765,25692644.556054495,289.17497573047876,0,1,0,25692355.381078765
727558.0228634931,727569.8978892796,11.875025786575861,0,1,0,727558.0228634931
250623.49383776874,250663.59863859348,40.104800824745325,1,1,0,250663.59863859348
1877574.1617981063,1877692.3107085023,118.1489103960339,1,1,0,1877692.3107085023
4996969.950179521,4997139.334137317,169.38395779579878,0,1,0,4996969.950179521
57646.90819950932,57664.0240818701,17.115882360776595,0,1,0,57646.90819950932
9261409.531546298,9261536.053932926,126.52238662727177,0,1,0,9261409.531546298
85179.0353196006,85191.98881491207,12.953495311463485,0,1,0,85179.0353196006
12547179.64335476,12547130.533061337,-49.11029342375696,1,1,0,12547130.533061337
772727.7111405021,772797.8083209005,70.09718039841391,1,1,0,772797.8083209005
6137738.923402802,6137965.9464605125,227.02305771037936,1,1,0,6137965.9464605125
4102174.2322281725,4102342.603561403,168.3713332307525,0,1,0,4102174.2322281725
43564058.15127581,43564279.57949113,221.4282153174281,1,1,0,43564279.57949113
2712093.821702228,2712091.6204360165,-2.2012662114575505,0,1,0,2712093.821702228
4996969.950179521,4997165.722022756,195.77184323500842,0,1,0,4996969.950179521
190441.1155331657,190442.191967051,1.0764338853186928,0,1,0,190441.1155331657
128826.74302523359,128837.97544898362,11.232423750028829,0,1,0,128826.74302523359
603340.1087191155,603383.1323273858,43.02360827033408,0,1,0,603340.1087191155
307201.8211322222,307237.00642231305,35.18529009085614,0,1,0,307201.8211322222
3085735.0125213237,3085905.9778662235,170.96534489979967,0,1,0,3085735.0125213237
503992.76184165524,504034.3847425327,41.62290087743895,0,1,0,503992.76184165524
2680034.264666479,2680076.2486825553,41.984016076195985,0,1,0,2680034.264666479
8715341.999473402,8715556.83089748,214.83142407797277,0,1,0,8715341.999473402
500201.74121300003,500219.0638455978,17.322632597759366,1,1,0,500219.0638455978
3434239.499741499,3434355.0328862714,115.53314477251843,1,1,0,3434355.0328862714
2886472.6845166525,2886577.145174464,104.46065781172365,0,1,0,2886472.6845166525
14963045.83630955,14963375.071583154,329.2352736033499,1,1,0,14963375.071583154
869135.7452143782,869149.6111067913,13.865892413072288,1,1,0,869149.6111067913
8302873.858732726,8303051.400442588,177.54170986171812,1,1,0,8303051.400442588
8723.458862928584,8725.590593491139,2.1317305625543668,1,1,0,8725.590593491139
14397904.552325727,14398298.69846862,394.1461428925395,1,1,0,14398298.69846862
7211805.783904289,7212024.672301527,218.8883972382173,0,1,0,7211805.783904289
1023654.9991617198,1023755.8361480744,100.83698635455221,1,1,0,1023755.8361480744
750712.3814536578,750767.9772373387,55.595783680910245,0,1,0,750712.3814536578
909122.3095161726,909117.622674639,-4.686841533635743,1,1,0,909117.622674639
178626.14700197647,178660.4788113642,34.331809387746034,1,1,0,178660.4788113642
14851905.397995414,14852194.601383256,289.2033878415823,0,1,0,14851905.397995414
1833909.0521912493,1834006.0208557837,96.96866453438997,0,1,0,1833909.0521912493
2735768.0686973715,2735787.01217743,18.943480058573186,0,1,0,2735768.0686973715
2046947.6806875272,2047031.641882422,83.96119489474222,0,1,0,2046947.6806875272
55464697.173974074,55465128.61559818,431.44162410497665,0,1,0,55464697.173974074
2933647.5304894857,2933795.1809294904,147.65044000465423,1,1,0,2933795.1809294904
299775.81630832225,299813.14474279905,37.32843447680352,0,1,0,299775.81630832225
2053930.2186851925,2053925.692812985,-4.525872207479551,0,1,0,2053930.2186851925
1773178.1788168591,1773300.387913846,122.20909698680043,1,1,0,1773300.387913846
591274.0227204594,591269.5155713946,-4.507149064796977,0,1,0,591274.0227204594
7807.629659521402,7812.992242826521,5.362583305119188,1,1,0,7812.992242826521
557403.996639694,557472.8338089638,68.83716926979832,0,1,0,557403.996639694
1840959.8609375819,1840980.964599017,21.10366143519059,0,1,0,1840959.8609375819
1023654.9991617198,1023753.1202939743,98.12113225448411,1,1,0,1023753.1202939743
231523.73750709067,231564.0696690987,40.33216200803872,0,1,0,231523.73750709067
1316327.981716723,1316440.0169864504,112.03526972746477,1,1,0,1316440.0169864504
485968.6566888086,486000.0860821103,31.429393301717937,1,1,0,486000.0860821103
288546.4900829719,288583.10609067394,36.61600770201767,1,1,0,288583.10609067394
505635.0293831093,505623.48942436045,-11.53995874885004,1,1,0,505623.48942436045
18261271.01981089,18261627.26434531,356.24453442171216,0,1,0,18261271.01981089
