transaction_id,customer_id,timestamp,amount,payment_method
T0015295,C00338,2026-01-24 11:16:53,1205.76,CARD
T0027131,C00594,2026-01-24 11:17:38,285.85,UPI
T0043221,C00943,2026-01-24 11:18:35,1587.28,UPI
T0033000,C00718,2026-01-24 11:18:59,1875.12,CARD
T0004258,C00094,2026-01-24 11:19:43,443.1,CARD
T0038223,C00831,2026-01-24 11:21:15,288.22,UPI
T0037485,C00814,2026-01-24 11:22:20,5545.48,CARD
T0026545,C00585,2026-01-24 11:23:24,495.6,UPI
T0007115,C00155,2026-01-24 11:24:44,1042.68,UPI
T0003794,C00084,2026-01-24 11:24:49,1601.36,UPI
T0043084,C00941,2026-01-24 11:26:04,6094.78,CARD
T0009359,C00204,2026-01-24 11:26:09,298.76,UPI
T0007263,C00158,2026-01-24 11:27:16,6454.13,CARD
T0034932,C00759,2026-01-24 11:27:17,1126.08,UPI
T0004435,C00098,2026-01-24 11:28:02,358.03,UPI
T0021156,C00466,2026-01-24 11:28:32,11159.96,UPI
T0006204,C00136,2026-01-24 11:28:37,1155.21,UPI
T0007092,C00155,2026-01-24 11:28:57,1002.0,UPI
T0004453,C00098,2026-01-24 11:30:13,1309.7,UPI
T0024798,C00546,2026-01-24 11:30:13,3319.26,CARD
T0000918,C00020,2026-01-24 11:30:23,885.03,UPI
T0028824,C00630,2026-01-24 11:30:51,432.44,CARD
T0025237,C00554,2026-01-24 11:31:08,2599.02,WALLET
T0025211,C00554,2026-01-24 11:32:21,1066.57,WALLET
T0020756,C00457,2026-01-24 11:34:26,3457.1,UPI
T0038343,C00834,2026-01-24 11:35:02,395.47,UPI
T0014393,C00317,2026-01-24 11:37:12,3175.1,UPI
T0012561,C00276,2026-01-24 11:37:17,1233.95,UPI
T0013952,C00305,2026-01-24 11:37:44,2085.07,UPI
T0006692,C00145,2026-01-24 11:37:49,1582.54,CARD
T0025527,C00560,2026-01-24 11:38:26,1850.56,UPI
T0035161,C00764,2026-01-24 11:39:19,511.28,UPI
T0006629,C00144,2026-01-24 11:39:45,1319.99,UPI
T0045502,C00992,2026-01-24 11:42:08,793.68,UPI
T0027832,C00610,2026-01-24 11:42:11,3161.16,UPI
T0031053,C00676,2026-01-24 11:42:36,573.54,UPI
T0033247,C00723,2026-01-24 11:43:07,137.63,CARD
T0032132,C00698,2026-01-24 11:43:35,1196.07,CARD
T0020761,C00457,2026-01-24 11:43:43,633.4,UPI
T0002768,C00065,2026-01-24 11:44:15,698.6,UPI
T0000799,C00018,2026-01-24 11:44:26,4121.38,NETBANKING
T0003388,C00078,2026-01-24 11:45:28,606.53,UPI
T0044043,C00959,2026-01-24 11:45:46,302.58,UPI
T0039099,C00851,2026-01-24 11:46:16,2391.93,WALLET
T0029410,C00640,2026-01-24 11:46:28,2873.2,UPI
T0036262,C00789,2026-01-24 11:48:26,1466.61,UPI
T0029149,C00636,2026-01-24 11:48:56,4609.16,CARD
T0044552,C00972,2026-01-24 11:49:21,2699.9,CARD
T0031526,C00684,2026-01-24 11:53:53,3562.49,UPI
T0024507,C00539,2026-01-24 11:54:19,1115.02,UPI
T0031392,C00682,2026-01-24 11:54:22,1142.39,UPI
T0034545,C00750,2026-01-24 11:56:42,1868.99,NETBANKING
T0014152,C00311,2026-01-24 11:57:07,723.86,NETBANKING
T0004689,C00105,2026-01-24 11:59:07,1274.93,UPI
T0004484,C00099,2026-01-24 12:01:33,1139.32,CARD
T0027236,C00596,2026-01-24 12:01:47,917.0,UPI
T0012474,C00274,2026-01-24 12:03:34,848.33,UPI
T0035166,C00764,2026-01-24 12:06:14,1410.89,UPI
T0025047,C00551,2026-01-24 12:06:26,2688.71,CARD
T0028132,C00616,2026-01-24 12:07:39,1507.9,UPI
T0023448,C00515,2026-01-24 12:07:48,3571.27,UPI
T0030793,C00670,2026-01-24 12:09:23,227.41,CARD
T0033055,C00719,2026-01-24 12:09:39,1738.36,UPI
T0031676,C00687,2026-01-24 12:10:28,1096.94,NETBANKING
T0029964,C00652,2026-01-24 12:10:56,260.56,UPI
T0019302,C00425,2026-01-24 12:11:12,567.74,UPI
T0032137,C00698,2026-01-24 12:11:15,355.91,CARD
T0026277,C00577,2026-01-24 12:12:41,560.27,CARD
T0019709,C00433,2026-01-24 12:13:01,6435.16,UPI
T0045604,C00994,2026-01-24 12:13:34,573.54,CARD
T0001144,C00025,2026-01-24 12:13:47,208.97,UPI
T0016279,C00356,2026-01-24 12:14:53,1465.88,UPI
T0013038,C00286,2026-01-24 12:17:38,1862.46,UPI
T0002338,C00054,2026-01-24 12:19:29,565.74,NETBANKING
T0005453,C00120,2026-01-24 12:20:27,1009.16,UPI
T0037426,C00813,2026-01-24 12:20:58,1952.53,UPI
T0031260,C00680,2026-01-24 12:21:47,307.99,UPI
T0033902,C00736,2026-01-24 12:23:15,2011.03,NETBANKING
T0011335,C00248,2026-01-24 12:26:44,966.86,UPI
T0039061,C00850,2026-01-24 12:27:02,1172.31,UPI
T0023087,C00507,2026-01-24 12:27:28,1076.46,NETBANKING
T0023328,C00513,2026-01-24 12:27:39,2254.91,UPI
T0021649,C00478,2026-01-24 12:28:22,757.54,WALLET
T0033316,C00724,2026-01-24 12:30:08,563.13,UPI
T0029023,C00634,2026-01-24 12:31:09,1231.21,CARD
T0043262,C00944,2026-01-24 12:32:04,2301.75,UPI
T0033668,C00731,2026-01-24 12:32:21,909.74,UPI
T0000993,C00022,2026-01-24 12:35:38,471.71,WALLET
T0013729,C00300,2026-01-24 12:35:49,4173.97,UPI
T0042685,C00934,2026-01-24 12:36:04,490.64,UPI
T0001706,C00039,2026-01-24 12:36:34,926.44,UPI
T0011787,C00258,2026-01-24 12:36:45,920.86,UPI
T0029258,C00638,2026-01-24 12:38:26,1802.86,UPI
T0038578,C00839,2026-01-24 12:38:42,4418.05,UPI
T0019178,C00422,2026-01-24 12:39:23,3067.57,UPI
T0040745,C00888,2026-01-24 12:39:42,486.81,CARD
T0033018,C00718,2026-01-24 12:42:21,1073.26,CARD
T0001914,C00043,2026-01-24 12:42:35,7941.4,NETBANKING
T0020790,C00457,2026-01-24 12:42:49,1326.11,UPI
T0029805,C00649,2026-01-24 12:45:23,528.72,UPI
T0023588,C00519,2026-01-24 12:45:34,7978.04,UPI
T0026430,C00582,2026-01-24 12:46:18,3860.09,WALLET
T0036273,C00789,2026-01-24 12:48:07,861.11,UPI
T0015888,C00349,2026-01-24 12:48:31,1373.28,WALLET
T0039741,C00867,2026-01-24 12:49:00,2174.35,UPI
T0032498,C00707,2026-01-24 12:49:55,2248.25,NETBANKING
T0013714,C00300,2026-01-24 12:51:19,1179.61,UPI
T0028369,C00620,2026-01-24 12:52:33,889.27,CARD
T0008298,C00180,2026-01-24 12:53:46,2769.25,UPI
T0026378,C00580,2026-01-24 12:53:53,750.78,UPI
T0043843,C00955,2026-01-24 12:54:55,1019.74,CARD
T0006886,C00151,2026-01-24 12:55:21,639.37,UPI
T0039740,C00866,2026-01-24 12:55:31,468.31,WALLET
T0014244,C00313,2026-01-24 12:56:24,4480.88,UPI
T0018817,C00414,2026-01-24 12:57:05,6897.75,NETBANKING
T0006168,C00136,2026-01-24 12:59:39,156.72,UPI
T0012827,C00281,2026-01-24 13:01:39,964.24,CARD
T0024956,C00549,2026-01-24 13:03:09,480.89,UPI
T0034332,C00746,2026-01-24 13:03:22,5766.06,UPI
T0012670,C00278,2026-01-24 13:04:19,2623.7,NETBANKING
T0001527,C00034,2026-01-24 13:04:59,8625.05,NETBANKING
T0027879,C00611,2026-01-24 13:05:01,1506.25,UPI
T0006230,C00137,2026-01-24 13:06:25,7328.64,CARD
T0032029,C00696,2026-01-24 13:06:57,215.18,UPI
T0005913,C00130,2026-01-24 13:07:05,137.51,UPI
T0011469,C00252,2026-01-24 13:08:12,7584.33,UPI
T0042564,C00930,2026-01-24 13:09:31,985.15,WALLET
T0038947,C00848,2026-01-24 13:12:37,2429.62,UPI
T0012092,C00266,2026-01-24 13:14:03,467.63,UPI
T0022121,C00487,2026-01-24 13:14:32,2038.49,NETBANKING
T0035018,C00761,2026-01-24 13:16:39,2216.25,NETBANKING
T0039417,C00857,2026-01-24 13:17:02,4282.63,CARD
T0032080,C00696,2026-01-24 13:17:49,2783.98,UPI
T0039750,C00867,2026-01-24 13:18:42,860.13,UPI
T0027932,C00612,2026-01-24 13:21:03,1289.45,CARD
T0038512,C00838,2026-01-24 13:23:10,880.6,UPI
T0031642,C00686,2026-01-24 13:23:11,2090.97,CARD
T0018147,C00400,2026-01-24 13:23:57,1277.24,WALLET
T0021817,C00480,2026-01-24 13:25:03,597.39,CARD
T0011253,C00245,2026-01-24 13:25:24,1980.39,CARD
T0043932,C00957,2026-01-24 13:25:29,2664.78,CARD
T0021852,C00481,2026-01-24 13:26:34,1592.38,UPI
T0038170,C00830,2026-01-24 13:26:38,292.15,CARD
T0006152,C00135,2026-01-24 13:27:08,1305.96,UPI
T0015082,C00333,2026-01-24 13:27:24,1374.89,NETBANKING
T0033515,C00728,2026-01-24 13:28:17,2132.5,UPI
T0036728,C00798,2026-01-24 13:28:19,1541.98,UPI
T0007798,C00169,2026-01-24 13:28:32,2628.61,CARD
T0013261,C00290,2026-01-24 13:30:35,1956.31,UPI
T0001856,C00042,2026-01-24 13:30:42,2215.28,CARD
T0036920,C00802,2026-01-24 13:32:19,650.26,CARD
T0025516,C00560,2026-01-24 13:33:18,2256.19,UPI
T0022092,C00486,2026-01-24 13:33:22,1439.03,UPI
T0045652,C00995,2026-01-24 13:36:13,475.52,UPI
T0014349,C00316,2026-01-24 13:36:24,3223.48,CARD
T0008154,C00177,2026-01-24 13:40:57,916.11,UPI
T0021095,C00464,2026-01-24 13:41:04,3148.41,UPI
T0038299,C00833,2026-01-24 13:41:55,2981.93,UPI
T0040827,C00890,2026-01-24 13:43:37,675.24,UPI
T0034873,C00758,2026-01-24 13:43:40,2067.7,CARD
T0039393,C00857,2026-01-24 13:44:57,2416.7,CARD
T0021054,C00464,2026-01-24 13:45:06,13183.46,UPI
T0019988,C00439,2026-01-24 13:46:18,1416.03,UPI
T0015793,C00347,2026-01-24 13:46:50,3528.32,WALLET
T0019630,C00432,2026-01-24 13:47:07,2721.08,CARD
T0026019,C00572,2026-01-24 13:47:18,1711.01,NETBANKING
T0025721,C00567,2026-01-24 13:47:53,1475.74,CARD
T0033880,C00736,2026-01-24 13:48:02,1565.38,NETBANKING
T0004092,C00090,2026-01-24 13:48:22,898.16,UPI
T0020666,C00455,2026-01-24 13:48:24,643.94,CARD
T0013681,C00299,2026-01-24 13:48:40,491.46,WALLET
T0032156,C00699,2026-01-24 13:48:49,2297.61,UPI
T0000501,C00012,2026-01-24 13:48:53,321.85,UPI
T0021591,C00476,2026-01-24 13:49:46,3661.95,CARD
T0026270,C00577,2026-01-24 13:50:16,369.42,CARD
T0009176,C00199,2026-01-24 13:50:22,1893.97,UPI
T0023610,C00519,2026-01-24 13:50:58,1344.22,UPI
T0039422,C00858,2026-01-24 13:51:56,792.77,NETBANKING
T0002358,C00055,2026-01-24 13:53:39,1701.91,WALLET
T0010539,C00229,2026-01-24 13:58:04,3831.57,WALLET
T0033648,C00730,2026-01-24 13:58:47,4780.54,NETBANKING
T0008361,C00181,2026-01-24 13:59:24,1442.94,UPI
T0012647,C00278,2026-01-24 13:59:49,1383.48,NETBANKING
T0017281,C00378,2026-01-24 14:00:56,2439.56,UPI
T0030541,C00665,2026-01-24 14:02:56,474.66,UPI
T0022257,C00489,2026-01-24 14:05:42,5926.64,CARD
T0008728,C00189,2026-01-24 14:06:25,6619.31,UPI
T0025610,C00562,2026-01-24 14:06:34,1749.67,CARD
T0036432,C00792,2026-01-24 14:07:33,573.36,UPI
T0027990,C00613,2026-01-24 14:08:03,428.27,UPI
T0031238,C00679,2026-01-24 14:08:41,425.99,CARD
T0020420,C00450,2026-01-24 14:08:51,1881.93,CARD
T0003691,C00082,2026-01-24 14:09:39,2696.5,UPI
T0031574,C00684,2026-01-24 14:12:29,454.03,UPI
T0037537,C00816,2026-01-24 14:13:37,1603.73,UPI
T0000238,C00006,2026-01-24 14:15:07,399.11,UPI
T0009103,C00198,2026-01-24 14:16:44,4188.55,UPI
T0021149,C00466,2026-01-24 14:17:34,1894.87,UPI
T0022199,C00488,2026-01-24 14:17:35,6322.21,UPI
T0030414,C00662,2026-01-24 14:18:07,980.29,UPI
T0022032,C00485,2026-01-24 14:19:00,1424.45,UPI
T0004968,C00110,2026-01-24 14:23:17,17944.74,CARD
T0041938,C00915,2026-01-24 14:23:58,4821.75,WALLET
T0045124,C00984,2026-01-24 14:24:23,2167.75,NETBANKING
T0029692,C00646,2026-01-24 14:24:40,2703.61,CARD
T0020738,C00457,2026-01-24 14:27:43,789.11,UPI
T0018449,C00406,2026-01-24 14:28:36,791.66,CARD
T0037509,C00815,2026-01-24 14:29:09,725.23,UPI
T0017244,C00378,2026-01-24 14:30:11,2363.26,UPI
T0007150,C00156,2026-01-24 14:31:17,1527.52,CARD
T0034902,C00758,2026-01-24 14:34:19,1283.14,CARD
T0044121,C00962,2026-01-24 14:35:20,1225.41,CARD
T0028625,C00626,2026-01-24 14:36:16,2185.58,UPI
T0014523,C00320,2026-01-24 14:36:43,2683.04,NETBANKING
T0002510,C00058,2026-01-24 14:37:46,1680.07,UPI
T0006292,C00137,2026-01-24 14:38:32,1706.08,CARD
T0035707,C00776,2026-01-24 14:39:09,2106.03,UPI
T0031726,C00688,2026-01-24 14:39:31,1022.71,CARD
T0025495,C00560,2026-01-24 14:39:57,2419.57,UPI
T0012487,C00274,2026-01-24 14:40:53,551.45,UPI
T0022729,C00500,2026-01-24 14:41:06,904.82,UPI
T0011278,C00246,2026-01-24 14:41:59,1023.74,UPI
T0025197,C00553,2026-01-24 14:42:01,478.23,UPI
T0028802,C00630,2026-01-24 14:43:04,1512.5,CARD
T0045149,C00984,2026-01-24 14:44:24,5689.52,NETBANKING
T0037100,C00805,2026-01-24 14:44:26,698.66,UPI
T0042067,C00919,2026-01-24 14:44:48,461.38,UPI
T0043508,C00948,2026-01-24 14:45:45,1265.07,UPI
T0042479,C00929,2026-01-24 14:45:58,2641.32,UPI
T0023547,C00518,2026-01-24 14:46:14,4082.22,NETBANKING
T0036249,C00789,2026-01-24 14:46:19,12637.63,UPI
T0015441,C00341,2026-01-24 14:47:23,590.91,CARD
T0014940,C00329,2026-01-24 14:47:25,2496.47,UPI
T0043035,C00940,2026-01-24 14:47:35,4547.4,UPI
T0016658,C00365,2026-01-24 14:47:48,2348.76,UPI
T0025507,C00560,2026-01-24 14:48:20,5214.19,UPI
T0018711,C00412,2026-01-24 14:49:34,761.55,NETBANKING
T0019999,C00440,2026-01-24 14:49:47,1172.16,CARD
T0030744,C00669,2026-01-24 14:50:01,787.11,CARD
T0025695,C00566,2026-01-24 14:51:12,2864.59,UPI
T0033162,C00722,2026-01-24 14:51:49,1207.87,CARD
T0000100,C00003,2026-01-24 14:52:28,2390.54,UPI
T0004665,C00104,2026-01-24 14:52:44,999.09,UPI
T0009654,C00210,2026-01-24 14:54:41,2342.11,CARD
T0024494,C00539,2026-01-24 14:55:39,1079.38,UPI
T0023314,C00512,2026-01-24 14:55:55,1069.7,CARD
T0001828,C00041,2026-01-24 14:57:04,5849.04,UPI
T0013609,C00297,2026-01-24 14:57:13,5753.44,WALLET
T0036485,C00793,2026-01-24 14:58:03,13638.55,NETBANKING
T0022926,C00504,2026-01-24 14:59:35,1638.92,UPI
T0007007,C00153,2026-01-24 14:59:51,6080.32,UPI
T0025517,C00560,2026-01-24 15:00:30,3461.58,UPI
T0034388,C00747,2026-01-24 15:01:33,1321.41,CARD
T0006294,C00138,2026-01-24 15:03:26,2231.77,UPI
T0040228,C00876,2026-01-24 15:04:00,967.24,UPI
T0001557,C00035,2026-01-24 15:04:59,282.47,UPI
T0039552,C00861,2026-01-24 15:05:28,1815.18,WALLET
T0006809,C00149,2026-01-24 15:07:36,1885.21,CARD
T0024451,C00538,2026-01-24 15:07:40,267.12,UPI
T0025384,C00558,2026-01-24 15:08:34,505.82,CARD
T0039920,C00870,2026-01-24 15:09:01,5286.91,UPI
T0017899,C00393,2026-01-24 15:09:39,4455.9,UPI
T0038056,C00827,2026-01-24 15:09:46,2731.29,CARD
T0019094,C00420,2026-01-24 15:10:01,2620.08,UPI
T0043328,C00945,2026-01-24 15:11:44,251.12,CARD
T0014606,C00322,2026-01-24 15:12:23,1274.02,UPI
T0035423,C00771,2026-01-24 15:15:28,1214.08,NETBANKING
T0023516,C00517,2026-01-24 15:17:36,996.25,CARD
T0032306,C00702,2026-01-24 15:18:14,1507.67,NETBANKING
T0005937,C00131,2026-01-24 15:19:41,1408.15,UPI
T0002514,C00058,2026-01-24 15:19:46,236.02,UPI
T0010675,C00232,2026-01-24 15:20:19,1481.49,CARD
T0039807,C00868,2026-01-24 15:21:08,867.48,UPI
T0041121,C00896,2026-01-24 15:21:30,2802.5,UPI
T0034297,C00745,2026-01-24 15:21:55,8593.05,UPI
T0019281,C00424,2026-01-24 15:22:19,9357.32,CARD
T0000824,C00018,2026-01-24 15:26:24,340.65,NETBANKING
T0044406,C00968,2026-01-24 15:27:16,2125.98,UPI
T0002905,C00068,2026-01-24 15:28:26,383.76,CARD
T0028061,C00614,2026-01-24 15:29:05,3527.96,WALLET
T0008271,C00179,2026-01-24 15:29:22,4081.04,NETBANKING
T0033547,C00729,2026-01-24 15:30:56,1310.42,UPI
T0035151,C00764,2026-01-24 15:31:20,722.5,UPI
T0016477,C00360,2026-01-24 15:31:59,656.99,UPI
T0021714,C00478,2026-01-24 15:33:00,1349.48,WALLET
T0006987,C00153,2026-01-24 15:33:08,742.05,UPI
T0018379,C00404,2026-01-24 15:34:30,1210.47,NETBANKING
T0020155,C00444,2026-01-24 15:34:47,515.31,UPI
T0006849,C00150,2026-01-24 15:37:29,2110.89,CARD
T0011688,C00256,2026-01-24 15:37:30,2112.39,UPI
T0026268,C00577,2026-01-24 15:38:30,1876.9,CARD
T0037695,C00819,2026-01-24 15:39:24,1812.28,CARD
T0030203,C00658,2026-01-24 15:39:57,810.63,UPI
T0016250,C00355,2026-01-24 15:40:55,663.8,CARD
T0043081,C00941,2026-01-24 15:42:58,563.94,CARD
T0021908,C00482,2026-01-24 15:43:30,4502.51,UPI
T0030471,C00664,2026-01-24 15:43:34,1148.73,WALLET
T0028841,C00630,2026-01-24 15:43:47,415.8,CARD
T0014810,C00326,2026-01-24 15:43:55,518.56,UPI
T0036528,C00794,2026-01-24 15:44:06,12058.37,CARD
T0012060,C00265,2026-01-24 15:44:31,2895.79,UPI
T0009594,C00209,2026-01-24 15:44:51,4107.25,CARD
T0018192,C00401,2026-01-24 15:45:46,1109.9,UPI
T0002276,C00053,2026-01-24 15:48:11,412.12,UPI
T0007535,C00164,2026-01-24 15:48:24,141.16,CARD
T0026871,C00590,2026-01-24 15:49:09,841.93,UPI
T0045275,C00987,2026-01-24 15:49:45,1314.76,NETBANKING
T0007850,C00171,2026-01-24 15:50:13,605.92,UPI
T0002492,C00057,2026-01-24 15:50:47,5069.47,UPI
T0006769,C00148,2026-01-24 15:51:19,2688.25,UPI
T0022793,C00501,2026-01-24 15:51:56,3725.43,CARD
T0040371,C00880,2026-01-24 15:53:04,793.77,UPI
T0026428,C00582,2026-01-24 15:53:21,3116.14,WALLET
T0010625,C00231,2026-01-24 15:53:22,1717.23,UPI
T0030215,C00658,2026-01-24 15:54:05,2213.98,UPI
T0004984,C00111,2026-01-24 15:54:34,146.48,CARD
T0031236,C00679,2026-01-24 15:56:16,475.01,CARD
T0005464,C00120,2026-01-24 15:58:42,1099.83,UPI
T0012941,C00285,2026-01-24 15:59:30,1225.98,UPI
T0020223,C00445,2026-01-24 15:59:35,971.8,NETBANKING
T0010028,C00218,2026-01-24 16:00:02,1332.24,CARD
T0031828,C00692,2026-01-24 16:00:09,3010.19,NETBANKING
T0010196,C00222,2026-01-24 16:02:01,4477.09,UPI
T0010594,C00230,2026-01-24 16:02:35,575.24,CARD
T0029636,C00644,2026-01-24 16:03:04,1320.33,UPI
T0019808,C00435,2026-01-24 16:04:28,1124.31,UPI
T0031469,C00683,2026-01-24 16:06:24,1006.06,UPI
T0040260,C00877,2026-01-24 16:07:32,4527.04,UPI
T0005038,C00112,2026-01-24 16:09:25,924.17,NETBANKING
T0009667,C00211,2026-01-24 16:10:01,2294.04,UPI
T0029476,C00641,2026-01-24 16:10:12,2993.18,CARD
T0007482,C00163,2026-01-24 16:11:23,2302.73,UPI
T0027458,C00601,2026-01-24 16:11:57,6775.86,UPI
T0035974,C00781,2026-01-24 16:11:57,4233.53,CARD
T0044015,C00959,2026-01-24 16:12:01,1416.72,UPI
T0013802,C00301,2026-01-24 16:12:08,1482.66,UPI
T0041999,C00916,2026-01-24 16:14:00,884.47,UPI
T0022602,C00497,2026-01-24 16:16:13,1446.0,NETBANKING
T0043514,C00949,2026-01-24 16:16:17,1990.9,UPI
T0032478,C00707,2026-01-24 16:16:32,662.55,NETBANKING
T0027030,C00592,2026-01-24 16:18:09,1523.29,CARD
T0044838,C00978,2026-01-24 16:19:11,1446.2,CARD
T0016615,C00364,2026-01-24 16:22:32,3661.94,UPI
T0008287,C00180,2026-01-24 16:22:52,5017.79,UPI
T0019668,C00433,2026-01-24 16:22:56,4408.71,UPI
T0020763,C00457,2026-01-24 16:23:08,4367.85,UPI
T0028918,C00632,2026-01-24 16:23:59,1122.67,UPI
T0033525,C00728,2026-01-24 16:25:49,758.15,UPI
T0039096,C00851,2026-01-24 16:26:12,2839.65,WALLET
T0013030,C00286,2026-01-24 16:26:37,1646.73,UPI
T0026633,C00586,2026-01-24 16:26:59,1693.07,UPI
T0017582,C00386,2026-01-24 16:27:47,3939.84,NETBANKING
T0020173,C00444,2026-01-24 16:28:26,365.59,UPI
T0004721,C00105,2026-01-24 16:28:58,458.91,UPI
T0002042,C00046,2026-01-24 16:31:12,1350.23,UPI
T0044915,C00980,2026-01-24 16:31:25,1190.62,CARD
T0014646,C00323,2026-01-24 16:31:38,1434.12,CARD
T0004890,C00109,2026-01-24 16:34:25,1399.86,UPI
T0044898,C00979,2026-01-24 16:35:22,339.18,UPI
T0038403,C00836,2026-01-24 16:36:10,710.91,NETBANKING
T0008820,C00191,2026-01-24 16:36:29,1586.89,UPI
T0026811,C00589,2026-01-24 16:36:42,2998.84,UPI
T0003107,C00072,2026-01-24 16:37:33,426.75,UPI
T0043217,C00943,2026-01-24 16:37:49,2971.67,UPI
T0024978,C00549,2026-01-24 16:43:01,2352.57,UPI
T0036955,C00802,2026-01-24 16:48:20,1777.65,CARD
T0025382,C00558,2026-01-24 16:50:37,1121.02,CARD
T0025519,C00560,2026-01-24 16:51:53,1021.86,UPI
T0030367,C00662,2026-01-24 16:53:38,1116.81,UPI
T0041954,C00915,2026-01-24 16:54:29,1056.39,WALLET
T0035104,C00763,2026-01-24 16:54:39,942.25,UPI
T0039913,C00870,2026-01-24 16:56:07,988.5,UPI
T0003741,C00084,2026-01-24 16:56:24,623.88,UPI
T0018283,C00402,2026-01-24 16:56:25,856.07,CARD
T0011950,C00263,2026-01-24 16:57:43,1291.68,CARD
T0015323,C00338,2026-01-24 16:59:11,544.44,CARD
T0041522,C00906,2026-01-24 16:59:22,1229.43,CARD
T0013541,C00296,2026-01-24 16:59:55,2009.79,CARD
T0012063,C00265,2026-01-24 17:00:17,854.24,UPI
T0039812,C00868,2026-01-24 17:00:38,584.81,UPI
T0015740,C00346,2026-01-24 17:00:48,799.65,UPI
T0034908,C00758,2026-01-24 17:01:41,3241.91,CARD
T0043680,C00952,2026-01-24 17:02:54,3640.28,NETBANKING
T0023035,C00506,2026-01-24 17:03:26,1061.59,UPI
T0015284,C00337,2026-01-24 17:03:38,1972.06,UPI
T0008513,C00185,2026-01-24 17:03:53,1387.73,CARD
T0020045,C00441,2026-01-24 17:04:58,825.03,UPI
T0017104,C00375,2026-01-24 17:05:41,2371.89,CARD
T0027569,C00604,2026-01-24 17:06:23,1839.64,WALLET
T0036584,C00796,2026-01-24 17:08:55,1102.83,UPI
T0035715,C00776,2026-01-24 17:09:28,1052.21,UPI
T0034021,C00739,2026-01-24 17:10:14,4066.4,CARD
T0019826,C00436,2026-01-24 17:12:18,1282.8,CARD
T0011810,C00259,2026-01-24 17:12:24,1054.85,UPI
T0006430,C00140,2026-01-24 17:13:23,931.49,CARD
T0004313,C00095,2026-01-24 17:14:33,2940.51,UPI
T0033583,C00729,2026-01-24 17:15:40,159.8,UPI
T0007620,C00166,2026-01-24 17:18:19,2346.58,UPI
T0010599,C00230,2026-01-24 17:18:40,1712.93,CARD
T0031026,C00675,2026-01-24 17:19:27,795.81,CARD
T0034472,C00749,2026-01-24 17:20:04,2871.33,CARD
T0003076,C00071,2026-01-24 17:21:14,2777.94,UPI
T0025003,C00550,2026-01-24 17:21:18,741.87,CARD
T0021180,C00467,2026-01-24 17:23:27,600.37,UPI
T0007060,C00155,2026-01-24 17:24:47,607.3,UPI
T0029652,C00644,2026-01-24 17:25:39,746.81,UPI
T0001207,C00027,2026-01-24 17:28:41,400.3,UPI
T0017079,C00375,2026-01-24 17:29:31,3050.46,CARD
T0020010,C00440,2026-01-24 17:29:43,1607.85,CARD
T0031216,C00679,2026-01-24 17:30:03,1613.68,CARD
T0015992,C00351,2026-01-24 17:30:22,3168.19,CARD
T0035633,C00775,2026-01-24 17:31:54,140.23,UPI
T0028701,C00628,2026-01-24 17:34:00,1962.3,UPI
T0033580,C00729,2026-01-24 17:34:06,403.71,UPI
T0005750,C00127,2026-01-24 17:34:40,492.69,UPI
T0019861,C00437,2026-01-24 17:35:29,1080.73,NETBANKING
T0010088,C00220,2026-01-24 17:36:14,5945.39,WALLET
T0007693,C00167,2026-01-24 17:36:22,1477.29,UPI
T0033460,C00727,2026-01-24 17:36:51,393.67,NETBANKING
T0011501,C00252,2026-01-24 17:37:16,2044.42,UPI
T0008485,C00184,2026-01-24 17:37:43,894.76,CARD
T0029196,C00637,2026-01-24 17:38:13,252.97,CARD
T0008122,C00176,2026-01-24 17:38:43,6094.3,CARD
T0023755,C00523,2026-01-24 17:41:11,1624.37,UPI
T0004829,C00107,2026-01-24 17:41:37,968.37,WALLET
T0042096,C00920,2026-01-24 17:44:03,996.31,UPI
T0011463,C00251,2026-01-24 17:44:24,2063.4,UPI
T0003977,C00088,2026-01-24 17:48:27,1215.94,UPI
T0010806,C00234,2026-01-24 17:48:51,1755.84,WALLET
T0029683,C00645,2026-01-24 17:48:54,850.79,CARD
T0001876,C00043,2026-01-24 17:50:05,1205.61,NETBANKING
T0008799,C00191,2026-01-24 17:50:26,1925.33,UPI
T0010153,C00221,2026-01-24 17:50:42,1103.73,UPI
T0043969,C00957,2026-01-24 17:51:19,7277.81,CARD
T0006288,C00137,2026-01-24 17:52:02,137.66,CARD
T0021494,C00474,2026-01-24 17:53:33,945.93,UPI
T0024883,C00547,2026-01-24 17:54:02,391.11,CARD
T0040654,C00887,2026-01-24 17:55:10,1210.13,NETBANKING
T0028536,C00625,2026-01-24 17:57:24,321.01,WALLET
T0043309,C00945,2026-01-24 17:58:10,837.3,CARD
T0004395,C00097,2026-01-24 18:01:39,2827.71,UPI
T0024306,C00534,2026-01-24 18:02:12,2129.98,CARD
T0035436,C00771,2026-01-24 18:02:45,575.95,NETBANKING
T0033257,C00723,2026-01-24 18:02:46,2922.48,CARD
T0000524,C00012,2026-01-24 18:04:04,3752.7,UPI
T0024619,C00542,2026-01-24 18:04:15,686.79,WALLET
T0017241,C00378,2026-01-24 18:04:49,2564.43,UPI
T0036080,C00784,2026-01-24 18:06:25,1050.95,UPI
T0020728,C00457,2026-01-24 18:06:54,2113.54,UPI
T0033419,C00726,2026-01-24 18:07:08,5892.51,CARD
