transaction_id,customer_id,predicted_treatment_probability,predicted_control_probability,predicted_probability_uplift,selected_policy_type,selected_policy_parameter,selected_policy,intervention_selected,monitoring_missing_required_field,monitoring_duplicate_transaction_id,monitoring_positive_uplift,monitoring_selected,monitoring_status,monitoring_version,source_version,outcome_evaluated
RECLAIM-V2-009128,C00931,0.3487482516998908,0.2200837319465096,0.1286645197533811,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009129,C00459,0.6423237909548993,0.3754374538696377,0.2668863370852616,TOP_RATE,0.05,TARGET,1,False,False,True,1,PASS,V21,V10.2,False
RECLAIM-V2-009130,C00210,0.6136762099161909,0.4825656798118918,0.131110530104299,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009131,C00451,0.5756943771031601,0.4301909625307048,0.1455034145724552,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009132,C00519,0.6465251854252428,0.6346667057156463,0.0118584797095965,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009133,C00159,0.6586548851927689,0.5766313026975849,0.082023582495184,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009134,C00321,0.4150027513274733,0.4691153431523041,-0.0541125918248307,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009135,C00062,0.6291050379004889,0.6757204872727608,-0.0466154493722719,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009136,C00122,0.6161448676272901,0.4254323422108312,0.1907125254164589,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009137,C00770,0.6981492879399109,0.4684172972600885,0.2297319906798223,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009138,C00673,0.6963197390454184,0.533387435451443,0.1629323035939754,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009139,C00696,0.336842588739783,0.5023226352790456,-0.1654800465392626,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009140,C00205,0.2648578209637242,0.4175096380708419,-0.1526518171071177,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009141,C00463,0.4047278832887632,0.5003971840252825,-0.0956693007365193,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009142,C00173,0.3506497934997687,0.4830940529149471,-0.1324442594151784,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009143,C00064,0.3198327709753126,0.3003858766128878,0.0194468943624248,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009144,C00673,0.5781762815091054,0.6771224286253601,-0.0989461471162547,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009145,C00492,0.6306280446215573,0.7948696958430596,-0.1642416512215022,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009146,C00727,0.690773257169041,0.5667264614290678,0.1240467957399732,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009147,C00758,0.532300568258297,0.5511099696187465,-0.0188094013604495,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009148,C00735,0.2999685710792252,0.462868255259532,-0.1628996841803068,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009149,C00388,0.5133540850047144,0.6652086754453337,-0.1518545904406193,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009150,C00834,0.4924378024594465,0.4787407256212913,0.0136970768381552,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009151,C00907,0.3262206311505611,0.5896597399584745,-0.2634391088079134,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009152,C00611,0.6170828076841539,0.4784037721561946,0.1386790355279593,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009153,C00855,0.5648396982037726,0.5049574423100331,0.0598822558937394,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009154,C00739,0.5015740630587711,0.5649126898188412,-0.0633386267600701,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009155,C00199,0.4151083396197007,0.5817603615741289,-0.1666520219544282,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009156,C00585,0.8444289645277165,0.7005956575315675,0.143833306996149,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009157,C00452,0.3959369791906571,0.7224674541412319,-0.3265304749505748,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009158,C00635,0.4147501508386821,0.3824518040500052,0.0322983467886769,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009159,C00357,0.3422045011376823,0.4047485035035535,-0.0625440023658712,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009160,C00702,0.5163501648372951,0.3335836752728477,0.1827664895644474,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009161,C00437,0.5052247108388728,0.3536216197397404,0.1516030910991323,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009162,C00005,0.61659758622489,0.6821685977040672,-0.0655710114791772,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009163,C00826,0.3109274753325348,0.5232963918143835,-0.2123689164818487,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009164,C00478,0.4920735276596581,0.7334361160626709,-0.2413625884030127,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009165,C00497,0.5376231192866517,0.4015814382082771,0.1360416810783746,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009166,C00961,0.6060166797811158,0.451221540184616,0.1547951395964998,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009167,C00625,0.3784986458427787,0.523991110882447,-0.1454924650396682,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009168,C00347,0.3447017414045925,0.5035268298325788,-0.1588250884279862,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009169,C00186,0.5149663171352423,0.6751198290849273,-0.1601535119496849,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009170,C00480,0.636481261617646,0.4465388395724985,0.1899424220451474,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009171,C00653,0.4102998020033554,0.4193375070199722,-0.0090377050166167,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009172,C00512,0.3465054190710114,0.6080272537414767,-0.2615218346704653,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009173,C00410,0.819009080849664,0.4358821765570078,0.3831269042926561,TOP_RATE,0.05,TARGET,1,False,False,True,1,PASS,V21,V10.2,False
RECLAIM-V2-009174,C00524,0.614797714026127,0.5856915724612727,0.0291061415648543,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009175,C00431,0.5972016275165406,0.7896026427036389,-0.1924010151870983,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009176,C00131,0.7427983819463616,0.7338065606735867,0.0089918212727748,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009177,C00842,0.3955248736260345,0.2731275506597084,0.1223973229663261,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009178,C00680,0.5126026349044841,0.3754844012486212,0.1371182336558629,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009179,C00441,0.528849089387954,0.7986500678961338,-0.2698009785081797,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009180,C00506,0.6133084092133484,0.6109172677749154,0.0023911414384329,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009181,C00432,0.5025689960033219,0.6511907480169713,-0.1486217520136493,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009182,C00469,0.6287835474632214,0.6607642839206608,-0.0319807364574393,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009183,C00140,0.6866156352904175,0.4585701160436646,0.2280455192467528,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009184,C00244,0.7482653405013036,0.5010013155341777,0.2472640249671258,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009185,C00695,0.8145012502302742,0.7413607815554598,0.0731404686748143,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009186,C00429,0.3450602143047425,0.3369508099650513,0.0081094043396911,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009187,C00378,0.6159475466385202,0.6865825072124329,-0.0706349605739126,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009188,C00163,0.4911549412637748,0.6285123635518256,-0.1373574222880507,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009189,C00555,0.3933740958995724,0.3928233562716155,0.0005507396279568,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009190,C00622,0.4041920933624519,0.4598016175589506,-0.0556095241964987,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009191,C00764,0.583092123407802,0.4977840940845507,0.0853080293232512,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009192,C00131,0.7417349385600089,0.7338065606735867,0.0079283778864222,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009193,C00598,0.4680566214338346,0.3358828951241921,0.1321737263096424,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009194,C00919,0.7333479581344952,0.7024782712281233,0.0308696869063718,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009195,C00201,0.6382819262563939,0.5786126788725341,0.0596692473838598,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009196,C00500,0.6101451577947354,0.4658950841657641,0.1442500736289713,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009197,C00035,0.6727345486850019,0.6468230306414546,0.0259115180435473,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009198,C00315,0.5106400348756848,0.3801814851516032,0.1304585497240815,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009199,C00199,0.4222908875054775,0.5820043107322432,-0.1597134232267657,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009200,C00518,0.5254434329559802,0.5722122332101782,-0.046768800254198,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009201,C00159,0.6571802993813619,0.5807337511929109,0.0764465481884509,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009202,C00534,0.4984937969962856,0.6273552787457959,-0.1288614817495103,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009203,C00199,0.4222908875054775,0.5809361043281918,-0.1586452168227142,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009204,C00429,0.5698646686111867,0.4359342240747213,0.1339304445364653,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009205,C00762,0.6354000453551972,0.4837705995859847,0.1516294457692125,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009206,C00846,0.5667084215937185,0.537908009748821,0.0288004118448974,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009207,C00392,0.2362300885866942,0.628963246084,-0.3927331574973057,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009208,C00378,0.6149345300260353,0.6820283557480539,-0.0670938257220186,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009209,C00973,0.5271248090448692,0.6401619057315043,-0.113037096686635,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009210,C00622,0.4041920933624519,0.4601109249683893,-0.0559188316059374,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009211,C00404,0.7710809580628986,0.4629840709961941,0.3080968870667044,TOP_RATE,0.05,TARGET,1,False,False,True,1,PASS,V21,V10.2,False
RECLAIM-V2-009212,C00981,0.5383875191258162,0.63040853053986,-0.0920210114140438,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009213,C00015,0.7254086850803427,0.5168856435894489,0.2085230414908938,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009214,C00122,0.4837157398576406,0.6251154594550936,-0.1413997195974529,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009215,C00908,0.5370865563092972,0.337630876629621,0.1994556796796762,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009216,C00435,0.4364515403484689,0.461424762058694,-0.024973221710225,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009217,C00938,0.6079986189790605,0.7515067306001665,-0.143508111621106,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009218,C00244,0.7482653405013036,0.5010013155341777,0.2472640249671258,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009219,C00353,0.4741358520654804,0.4567002574307716,0.0174355946347087,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009220,C00930,0.5947916038670041,0.6051755889844643,-0.0103839851174601,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009221,C00460,0.4409973986778491,0.4621070634131855,-0.0211096647353363,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009222,C00681,0.4769751041178073,0.4379011746045515,0.0390739295132557,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009223,C00622,0.4041920933624519,0.4599439222363691,-0.0557518288739171,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009224,C00574,0.6142674353646181,0.4546061352971644,0.1596613000674537,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009225,C00179,0.6190036698432717,0.6459065025950023,-0.0269028327517305,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009226,C00791,0.5559501623046075,0.5980698010147447,-0.0421196387101372,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009227,C00551,0.6421810664745494,0.6093054589400251,0.0328756075345243,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009228,C00450,0.8678970898882457,0.6846692059174064,0.1832278839708392,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009229,C00954,0.5687236142572871,0.6595264578676248,-0.0908028436103376,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009230,C00049,0.431942005854055,0.4535760022795213,-0.0216339964254662,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009231,C00089,0.6667319123418788,0.4309273784216597,0.235804533920219,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009232,C00110,0.6126199025221907,0.4608124602706365,0.1518074422515541,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009233,C00296,0.4779861785429761,0.3611599103924929,0.1168262681504831,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009234,C00919,0.7313688885363243,0.7027551153037694,0.0286137732325548,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009235,C00702,0.5224430737613834,0.3344696681381059,0.1879734056232774,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009236,C00318,0.3396881906237869,0.4567907028944207,-0.1171025122706337,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009237,C00961,0.605956738675145,0.4518825473801373,0.1540741912950077,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009238,C00551,0.4689200053187355,0.6972726052598586,-0.228352599941123,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009239,C00525,0.5347574930287513,0.5715429741513997,-0.0367854811226483,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009240,C00680,0.7690854335029854,0.5034790558735428,0.2656063776294426,TOP_RATE,0.05,TARGET,1,False,False,True,1,PASS,V21,V10.2,False
RECLAIM-V2-009241,C00795,0.5648522956371967,0.4701102895516524,0.0947420060855442,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009242,C00653,0.4157490191101233,0.4157515954543743,-2.5763442509374457e-06,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009243,C00174,0.5676540880638202,0.6772987348130282,-0.1096446467492079,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009244,C00512,0.5601201697237121,0.4782107657546098,0.0819094039691023,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009245,C00613,0.6774560379816355,0.5361156064798308,0.1413404315018046,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009246,C00809,0.4727004102261339,0.4016263591793031,0.0710740510468307,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009247,C00841,0.3592817101012976,0.3755264286908504,-0.0162447185895527,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009248,C00810,0.8430278573928454,0.7586773509381343,0.0843505064547111,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009249,C00393,0.5265819968220646,0.5552412546198168,-0.0286592577977521,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009250,C00832,0.6475467758956747,0.4973565136282337,0.1501902622674409,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009251,C00425,0.5451552079602457,0.5015098253338445,0.0436453826264012,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009252,C00834,0.4045153451581793,0.4170196805119259,-0.0125043353537466,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009253,C00344,0.5300942299159012,0.4703448906920358,0.0597493392238653,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009254,C00797,0.6728825676095785,0.6462644050584492,0.0266181625511293,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009255,C00502,0.8081524271455915,0.5027035923570442,0.3054488347885473,TOP_RATE,0.05,TARGET,1,False,False,True,1,PASS,V21,V10.2,False
RECLAIM-V2-009256,C00434,0.4134363267356126,0.6932435079881701,-0.2798071812525575,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009257,C00080,0.8321647691982177,0.5067989717853281,0.3253657974128896,TOP_RATE,0.05,TARGET,1,False,False,True,1,PASS,V21,V10.2,False
RECLAIM-V2-009258,C00138,0.5227343851938894,0.6027733794469922,-0.0800389942531027,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009259,C00478,0.4914286906137985,0.7334361160626709,-0.2420074254488723,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009260,C00098,0.3469425925632097,0.2971617971771605,0.0497807953860491,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009261,C00159,0.6583641981290375,0.5819310826802458,0.0764331154487916,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009262,C00482,0.7173383095929103,0.5732915433122089,0.1440467662807014,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009263,C00233,0.3953386277493937,0.6505498534405231,-0.2552112256911293,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009264,C00680,0.5126026349044841,0.3754844012486212,0.1371182336558629,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009265,C00669,0.4718807530751615,0.3428644045148345,0.1290163485603269,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009266,C00234,0.3309877774706669,0.6292205723398077,-0.2982327948691407,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009267,C00595,0.7763283804875986,0.5865308169506062,0.1897975635369924,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009268,C00524,0.6220374128750416,0.5824983240402444,0.0395390888347971,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009269,C00350,0.5332880967451925,0.4957825369644157,0.0375055597807768,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009270,C00797,0.6742845654869924,0.6495392235812921,0.0247453419057003,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009271,C00921,0.621982814156364,0.6404594764340376,-0.0184766622776735,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009272,C00908,0.7457766822659326,0.6559882225183085,0.0897884597476241,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009273,C00318,0.5661427905128743,0.3605495192328133,0.2055932712800609,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009274,C00841,0.4625489461311047,0.4360802830072421,0.0264686631238625,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009275,C00669,0.4699942762345991,0.3436691312686123,0.1263251449659868,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009276,C00659,0.6299057589304197,0.5947016222194681,0.0352041367109515,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009277,C00241,0.5225608513005656,0.3865207627160417,0.1360400885845239,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009278,C00458,0.4990295044142249,0.361041875623713,0.1379876287905119,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009279,C00988,0.5742510533316282,0.5863698467006313,-0.0121187933690031,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-009280,C00043,0.4505087184248186,0.3547298503631057,0.0957788680617129,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009281,C00961,0.6061163023184938,0.4534398204133781,0.1526764819051156,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-009282,C00182,0.7251750771397634,0.7071901296502903,0.0179849474894731,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
