transaction_id,customer_id,amount,recovery_probability,expected_recovery,expected_net_recovery_if_action,recovery_flag,recovered_amount,recommended_action,intervention_flag,policy_name,policy_rank,actual_recovery_flag,actual_recovered_amount,actual_net_recovery
T0035863,C00779,362.46,0.5412565140607002,196.18383608644137,194.43383608644137,1,362.46,INTERVENE,1,RETRY_ALL,540,1,362.46,360.71
T0030704,C00669,462.25,0.4165319837119156,192.54190947083296,190.79190947083296,0,0.0,INTERVENE,1,RETRY_ALL,541,0,0.0,-1.75
T0030786,C00670,415.77,0.4627636145020065,192.40322800149923,190.65322800149923,0,0.0,INTERVENE,1,RETRY_ALL,542,0,0.0,-1.75
T0018217,C00401,476.02,0.4028463241224306,191.7629072087594,190.0129072087594,1,476.02,INTERVENE,1,RETRY_ALL,543,1,476.02,474.27
T0014339,C00315,405.46,0.4662398404753021,189.04160571911598,187.29160571911598,1,405.46,INTERVENE,1,RETRY_ALL,544,1,405.46,403.71
T0001904,C00043,291.86,0.643397789140613,187.78207873857932,186.03207873857932,1,291.86,INTERVENE,1,RETRY_ALL,545,1,291.86,290.11
T0004409,C00097,321.38,0.576328283414335,185.22038372369897,183.47038372369897,0,0.0,INTERVENE,1,RETRY_ALL,546,0,0.0,-1.75
T0009771,C00214,461.34,0.4014085162660344,185.1858048941723,183.4358048941723,1,461.34,INTERVENE,1,RETRY_ALL,547,1,461.34,459.59
T0041443,C00904,364.47,0.504982338009212,184.05091273421752,182.30091273421752,0,0.0,INTERVENE,1,RETRY_ALL,548,0,0.0,-1.75
T0002288,C00053,320.46,0.5736946001746208,183.84617157195896,182.09617157195896,1,320.46,INTERVENE,1,RETRY_ALL,549,1,320.46,318.71
T0044092,C00961,426.11,0.4205033188963214,179.18066921491152,177.43066921491152,1,426.11,INTERVENE,1,RETRY_ALL,550,1,426.11,424.36
T0002672,C00062,327.4,0.5382283691854725,176.21596807132366,174.46596807132366,0,0.0,INTERVENE,1,RETRY_ALL,551,0,0.0,-1.75
T0000191,C00005,300.35,0.5817220425677668,174.72021548522878,172.97021548522878,1,300.35,INTERVENE,1,RETRY_ALL,552,1,300.35,298.6
T0044793,C00977,386.63,0.4405474906330202,170.3288763034446,168.5788763034446,0,0.0,INTERVENE,1,RETRY_ALL,553,0,0.0,-1.75
T0019367,C00426,280.39,0.6058449248439892,169.87285847700613,168.12285847700613,0,0.0,INTERVENE,1,RETRY_ALL,554,0,0.0,-1.75
T0025822,C00569,249.46,0.6435621412903394,160.54301176628806,158.79301176628806,1,249.46,INTERVENE,1,RETRY_ALL,555,1,249.46,247.71
T0019001,C00418,250.75,0.6380300752980247,159.98604138097969,158.23604138097969,1,250.75,INTERVENE,1,RETRY_ALL,556,1,250.75,249.0
T0005658,C00124,628.72,0.2478200264627361,155.80940703765145,154.05940703765145,0,0.0,INTERVENE,1,RETRY_ALL,557,0,0.0,-1.75
T0001558,C00035,374.45,0.4082361973225382,152.86404408742442,151.11404408742442,0,0.0,INTERVENE,1,RETRY_ALL,558,0,0.0,-1.75
T0016052,C00352,338.92,0.4441444289944146,150.52942987478698,148.77942987478698,1,338.92,INTERVENE,1,RETRY_ALL,559,1,338.92,337.17
T0041575,C00907,357.06,0.4169072564952323,148.86090500418766,147.11090500418766,0,0.0,INTERVENE,1,RETRY_ALL,560,0,0.0,-1.75
T0017955,C00395,279.47,0.4904468200604305,137.06517280228852,135.31517280228852,1,279.47,INTERVENE,1,RETRY_ALL,561,1,279.47,277.72
T0039103,C00851,242.71,0.5544856490954306,134.57921189195199,132.82921189195199,0,0.0,INTERVENE,1,RETRY_ALL,562,0,0.0,-1.75
T0015600,C00344,230.4,0.5693418881955876,131.1763710402634,129.4263710402634,1,230.4,INTERVENE,1,RETRY_ALL,563,1,230.4,228.65
T0014645,C00323,304.35,0.4250865053317495,129.37507789771797,127.62507789771797,0,0.0,INTERVENE,1,RETRY_ALL,564,0,0.0,-1.75
T0035860,C00779,243.65,0.528905018296504,128.86770770794323,127.11770770794323,1,243.65,INTERVENE,1,RETRY_ALL,565,1,243.65,241.9
T0004475,C00098,429.62,0.2926713637709761,125.73747130328674,123.98747130328674,0,0.0,INTERVENE,1,RETRY_ALL,566,0,0.0,-1.75
T0028832,C00630,257.66,0.479606317028577,123.57536364558315,121.82536364558315,1,257.66,INTERVENE,1,RETRY_ALL,567,1,257.66,255.91000000000003
T0029260,C00638,302.98,0.406487211693107,123.15749539877756,121.40749539877756,0,0.0,INTERVENE,1,RETRY_ALL,568,0,0.0,-1.75
T0017251,C00378,208.77,0.5564051039223759,116.16069354587441,114.41069354587441,1,208.77,INTERVENE,1,RETRY_ALL,569,1,208.77,207.02
T0016502,C00361,492.75,0.2356322783157568,116.10780514008917,114.35780514008917,1,492.75,INTERVENE,1,RETRY_ALL,570,1,492.75,491.0
T0001103,C00024,278.71,0.3955694908833492,110.24917280409825,108.49917280409825,0,0.0,INTERVENE,1,RETRY_ALL,571,0,0.0,-1.75
T0004058,C00089,956.35,0.1145907131744675,109.588828544402,107.838828544402,0,0.0,INTERVENE,1,RETRY_ALL,572,0,0.0,-1.75
T0037538,C00816,220.56,0.4901075553133624,108.09812239991521,106.34812239991521,0,0.0,INTERVENE,1,RETRY_ALL,573,0,0.0,-1.75
T0008860,C00192,205.28,0.5172147903211869,106.17385215713324,104.42385215713324,1,205.28,INTERVENE,1,RETRY_ALL,574,1,205.28,203.53
T0034892,C00758,221.27,0.466122805440571,103.13899315983515,101.38899315983515,1,221.27,INTERVENE,1,RETRY_ALL,575,1,221.27,219.52
T0040635,C00886,194.97,0.5076225053980141,98.97115987745082,97.22115987745082,0,0.0,INTERVENE,1,RETRY_ALL,576,0,0.0,-1.75
T0040793,C00889,199.48,0.4220313839233073,84.18682046502134,82.43682046502134,0,0.0,INTERVENE,1,RETRY_ALL,577,0,0.0,-1.75
T0008036,C00174,197.03,0.4252322661571702,83.78351340094724,82.03351340094724,1,197.03,INTERVENE,1,RETRY_ALL,578,1,197.03,195.28
T0004593,C00101,550.79,0.1304065657544532,71.82663235189527,70.07663235189527,0,0.0,INTERVENE,1,RETRY_ALL,579,0,0.0,-1.75
T0045469,C00991,110.46,0.5743320270439937,63.44071570727954,61.69071570727954,1,110.46,INTERVENE,1,RETRY_ALL,580,1,110.46,108.71
T0002337,C00054,103.68,0.5937604647913978,61.56108498957212,59.81108498957212,1,103.68,INTERVENE,1,RETRY_ALL,581,1,103.68,101.93
