transaction_id,customer_id,predicted_treatment_probability,predicted_control_probability,predicted_probability_uplift,selected_policy_type,selected_policy_parameter,selected_policy,intervention_selected,oracle_control_value,oracle_treatment_value,oracle_incremental_value,production_rank,production_policy_type,production_target_rate,production_capacity,production_intervention_selected,production_decision,production_priority,expected_incremental_recovery_value,economic_opportunity_score,economic_value_band,economic_priority,economic_decision_reason,economic_operator_action,uplift_segment,treatment_control_probability_gap
RECLAIM-V2-007883,C00372,0.6142528407108201,0.4141618788192786,0.2000909618915414,TOP_RATE,0.05,RETRY_ALL,0,1858.2636753394197,1821.09125,-37.17242533941953,1211,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,300.13644283731213,20.009096189154143,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P80_P90,0.20009096189154152
RECLAIM-V2-007884,C00493,0.5872581345441464,0.5639635505062252,0.0232945840379212,TOP_RATE,0.05,RETRY_ALL,0,1599.45,1497.4575850932736,-101.99241490672648,4813,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,34.9418760568818,2.32945840379212,LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P50_P60,0.023294584037921284
RECLAIM-V2-007885,C00803,0.4437990950402206,0.5118575512229377,-0.0680584561827171,TOP_RATE,0.05,RETRY_ALL,0,3213.93,3191.60918072806,-22.32081927193985,7200,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P20_P30,-0.06805845618271716
RECLAIM-V2-007886,C00463,0.3950257041447983,0.5010880558846538,-0.1060623517398554,TOP_RATE,0.05,RETRY_ALL,0,665.5446178679466,596.4079499999999,-69.1366678679467,7988,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P20_P30,-0.10606235173985545
RECLAIM-V2-007887,C00622,0.3243561438063144,0.3551632561965917,-0.0308071123902772,TOP_RATE,0.05,RETRY_ALL,0,3318.7637021227,3090.7436,-228.02010212269988,6198,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P30_P40,-0.030807112390277336
RECLAIM-V2-007888,C00994,0.6126156499952771,0.4778487122378384,0.1347669377574386,TOP_RATE,0.05,RETRY_ALL,0,2418.400770781474,2353.55555,-64.84522078147393,2472,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,202.15040663615787,13.47669377574386,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P70_P80,0.13476693775743864
RECLAIM-V2-007889,C00937,0.465489827222365,0.6640634269707804,-0.1985735997484153,TOP_RATE,0.05,RETRY_ALL,0,184.40246442488484,-19.66919999999999,-204.07166442488483,9415,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,BOTTOM_10,-0.19857359974841537
RECLAIM-V2-007890,C00585,0.7258158343500763,0.6837105452504013,0.042105289099675,TOP_RATE,0.05,RETRY_ALL,0,545.61,516.8070266249717,-28.802973375028277,4337,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,63.1579336495125,4.2105289099675005,MODERATE,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P50_P60,0.042105289099675036
RECLAIM-V2-007891,C00305,0.7468005071368901,0.7460210396629047,0.0007794674739853,TOP_RATE,0.05,RETRY_ALL,0,1229.1664714037895,1209.38765,-19.778821403789838,5372,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,1.16920121097795,0.07794674739853,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P40_P50,0.0007794674739853846
RECLAIM-V2-007892,C00736,0.503043977996916,0.4884014558813827,0.0146425221155333,TOP_RATE,0.05,RETRY_ALL,0,0.0,-39.50915788253299,-39.50915788253299,5074,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,21.963783173299948,1.46425221155333,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P40_P50,0.014642522115533352
RECLAIM-V2-007893,C00695,0.8257787632314825,0.743517006286737,0.0822617569447454,TOP_RATE,0.05,RETRY_ALL,0,4222.16,4206.117533392735,-16.04246660726494,3521,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,123.3926354171181,8.22617569447454,HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P60_P70,0.08226175694474547
RECLAIM-V2-007894,C00506,0.6046883382861158,0.608056518023647,-0.0033681797375312,TOP_RATE,0.05,RETRY_ALL,0,1156.07,1076.2124846224733,-79.85751537752662,5470,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P40_P50,-0.0033681797375312295
RECLAIM-V2-007895,C00230,0.5988599416978648,0.3887324379998819,0.2101275036979829,TOP_RATE,0.05,RETRY_ALL,0,2775.1015166199886,2633.3595,-141.7420166199886,1029,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,315.19125554697433,21.01275036979829,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P80_P90,0.21012750369798294
RECLAIM-V2-007896,C00446,0.8833348002620681,0.7790327973886778,0.1043020028733903,TOP_RATE,0.05,RETRY_ALL,0,1373.02,1350.5913340684108,-22.428665931589197,3035,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,156.45300431008545,10.43020028733903,HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P60_P70,0.10430200287339031
RECLAIM-V2-007897,C00921,0.634397464588987,0.6395189097062219,-0.0051214451172348,TOP_RATE,0.05,RETRY_ALL,0,682.19,640.6574486104167,-41.53255138958332,5503,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P40_P50,-0.005121445117234891
RECLAIM-V2-007898,C00166,0.5498790597102942,0.4506237276882618,0.0992553320220323,TOP_RATE,0.05,RETRY_ALL,0,2259.860655988164,2237.64055,-22.2201059881636,3126,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,148.88299803304844,9.92553320220323,HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P60_P70,0.09925533202203235
RECLAIM-V2-007899,C00107,0.5602594489331982,0.4846137360248713,0.0756457129083269,TOP_RATE,0.05,RETRY_ALL,0,0.0,1.692604059945694,1.692604059945694,3664,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,113.46856936249036,7.56457129083269,HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P60_P70,0.07564571290832695
RECLAIM-V2-007900,C00147,0.6038132944651399,0.4099419749214391,0.1938713195437007,TOP_RATE,0.05,RETRY_ALL,0,0.0,-24.979843408784355,-24.979843408784355,1312,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,290.8069793155511,19.38713195437007,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P80_P90,0.1938713195437008
RECLAIM-V2-007901,C00884,0.8486915146421579,0.5365968474793809,0.312094667162777,TOP_RATE,0.05,TARGET,1,1288.308137433448,1259.41625,-28.89188743344812,202,TOP_RATE,0.05,500,1,TARGET,TARGET,468.1420007441655,31.2094667162777,VERY_HIGH,TARGET_VALUE,Predicted uplift places transaction inside validated 5% targeting capacity,Queue for intervention,TOP_10,0.312094667162777
RECLAIM-V2-007902,C00138,0.5330545841282746,0.6070805956954973,-0.0740260115672227,TOP_RATE,0.05,RETRY_ALL,0,0.7842949812226205,-13.15685,-13.94114498122262,7323,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P20_P30,-0.07402601156722277
RECLAIM-V2-007903,C00357,0.3520889044964612,0.4138353715704329,-0.0617464670739716,TOP_RATE,0.05,RETRY_ALL,0,711.4,665.9650253557489,-45.43497464425104,7029,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P20_P30,-0.06174646707397169
RECLAIM-V2-007904,C00739,0.2437422598830382,0.4057286251847663,-0.161986365301728,TOP_RATE,0.05,RETRY_ALL,0,10016.59,9512.956514037887,-503.6334859621129,8938,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P10_P20,-0.16198636530172814
RECLAIM-V2-007905,C00870,0.7814241187795888,0.6676603444921351,0.1137637742874537,TOP_RATE,0.05,RETRY_ALL,0,2792.35,2642.286351864143,-150.06364813585697,2887,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,170.64566143118054,11.37637742874537,HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P70_P80,0.11376377428745377
RECLAIM-V2-007906,C00469,0.5166738940524173,0.5972597762973371,-0.0805858822449198,TOP_RATE,0.05,RETRY_ALL,0,1597.9283939995212,1477.29885,-120.62954399952103,7459,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P20_P30,-0.0805858822449198
RECLAIM-V2-007907,C00326,0.5914209913920981,0.5751881680240705,0.0162328233680276,TOP_RATE,0.05,RETRY_ALL,0,518.56,482.23317933268265,-36.32682066731729,5030,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,24.349235052041397,1.6232823368027598,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P40_P50,0.01623282336802767
RECLAIM-V2-007908,C00889,0.4051556579178695,0.4545099077250207,-0.0493542498071511,TOP_RATE,0.05,RETRY_ALL,0,206.73545214753284,196.9826,-9.752852147532847,6714,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P30_P40,-0.049354249807151196
RECLAIM-V2-007909,C00590,0.7351028911685538,0.5572991790033005,0.1778037121652532,TOP_RATE,0.05,RETRY_ALL,0,11775.37,11775.37,0.0,1601,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,266.7055682478798,17.78037121652532,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P80_P90,0.17780371216525326
RECLAIM-V2-007910,C00517,0.2462846362116937,0.2365536816734056,0.009730954538288,TOP_RATE,0.05,RETRY_ALL,0,1524.8823390796156,1362.6674,-162.21493907961553,5180,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,14.596431807432,0.9730954538287999,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P40_P50,0.009730954538288095
RECLAIM-V2-007911,C00847,0.4899237749045347,0.589986124445254,-0.1000623495407192,TOP_RATE,0.05,RETRY_ALL,0,1715.4950090723005,1689.39305,-26.10195907230036,7874,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P20_P30,-0.1000623495407193
RECLAIM-V2-007912,C00493,0.5921566833729301,0.5638034666768819,0.0283532166960482,TOP_RATE,0.05,RETRY_ALL,0,1684.5582015443547,1589.9527500000002,-94.60545154435454,4678,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,42.5298250440723,2.83532166960482,LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P50_P60,0.02835321669604829
RECLAIM-V2-007913,C00347,0.3358631333292416,0.4874896348113881,-0.1516265014821464,TOP_RATE,0.05,RETRY_ALL,0,1564.3835926188278,1424.0763,-140.3072926188279,8751,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P10_P20,-0.15162650148214646
RECLAIM-V2-007914,C00930,0.6025884702095919,0.6126300641002576,-0.0100415938906656,TOP_RATE,0.05,RETRY_ALL,0,483.4041806657465,472.0603,-11.343880665746497,5629,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P40_P50,-0.010041593890665612
RECLAIM-V2-007915,C00832,0.6366144652434497,0.5055992518307245,0.1310152134127251,TOP_RATE,0.05,RETRY_ALL,0,175.95538230714402,-26.0,-201.955382307144,2543,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,196.52282011908764,13.101521341272509,HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P70_P80,0.13101521341272515
RECLAIM-V2-007916,C00234,0.3132802850054116,0.6293348370091987,-0.316054552003787,TOP_RATE,0.05,RETRY_ALL,0,35.32785862444903,-4.071950000000001,-39.39980862444903,9897,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,BOTTOM_10,-0.31605455200378707
RECLAIM-V2-007917,C00619,0.6719442242502962,0.9017745799384632,-0.229830355688167,TOP_RATE,0.05,RETRY_ALL,0,1085.2227689255117,1062.44355,-22.779218925511717,9571,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,BOTTOM_10,-0.229830355688167
RECLAIM-V2-007918,C00655,0.4198000835677972,0.3805911425019292,0.0392089410658679,TOP_RATE,0.05,RETRY_ALL,0,1635.0862561639858,1510.67365,-124.41260616398586,4395,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,58.81341159880185,3.9208941065867897,MODERATE,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P50_P60,0.039208941065867975
RECLAIM-V2-007919,C00142,0.52984582824737,0.4343870688708781,0.0954587593764919,TOP_RATE,0.05,RETRY_ALL,0,0.0,-61.87852056687775,-61.87852056687775,3226,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,143.18813906473784,9.545875937649189,HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P60_P70,0.09545875937649195
RECLAIM-V2-007920,C00196,0.5670131261553721,0.4083112514379693,0.1587018747174027,TOP_RATE,0.05,RETRY_ALL,0,0.0,-23.432414570806387,-23.432414570806387,1918,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,238.05281207610406,15.870187471740271,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P80_P90,0.15870187471740282
RECLAIM-V2-007921,C00437,0.501922692407002,0.3506700083862232,0.1512526840207788,TOP_RATE,0.05,RETRY_ALL,0,0.0,-221.3378706341526,-221.3378706341526,2079,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,226.8790260311682,15.125268402077879,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P70_P80,0.15125268402077885
RECLAIM-V2-007922,C00570,0.6146136415710441,0.8766789690983436,-0.2620653275272995,TOP_RATE,0.05,RETRY_ALL,0,2600.33,2558.063583629364,-42.26641637063585,9701,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,BOTTOM_10,-0.2620653275272995
RECLAIM-V2-007923,C00622,0.409705126648167,0.4592779900419694,-0.0495728633938023,TOP_RATE,0.05,RETRY_ALL,0,872.8455094139813,760.56305,-112.28245941398131,6724,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P30_P40,-0.0495728633938024
RECLAIM-V2-007924,C00611,0.4688750853570709,0.513362269042136,-0.0444871836850651,TOP_RATE,0.05,RETRY_ALL,0,856.0,758.4114810455156,-97.58851895448436,6571,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P30_P40,-0.0444871836850651
RECLAIM-V2-007925,C00319,0.71822176148283,0.4581297943404396,0.2600919671423903,TOP_RATE,0.05,TARGET,1,9616.359084506304,9463.72,-152.63908450630515,499,TOP_RATE,0.05,500,1,TARGET,TARGET,390.13795071358544,26.00919671423903,VERY_HIGH,TARGET_VALUE,Predicted uplift places transaction inside validated 5% targeting capacity,Queue for intervention,TOP_10,0.2600919671423904
RECLAIM-V2-007926,C00874,0.7062185402188145,0.6216214075722645,0.08459713264655,TOP_RATE,0.05,RETRY_ALL,0,3251.860835486212,3267.9929,16.13206451378801,3455,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,126.895698969825,8.459713264655,HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P60_P70,0.08459713264655
RECLAIM-V2-007927,C00365,0.4893609306284252,0.4240445375937308,0.0653163930346943,TOP_RATE,0.05,RETRY_ALL,0,695.04,631.7261627477908,-63.31383725220917,3846,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,97.97458955204145,6.53163930346943,MODERATE,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P60_P70,0.06531639303469439
RECLAIM-V2-007928,C00353,0.4909374231727663,0.4570814022953005,0.0338560208774658,TOP_RATE,0.05,RETRY_ALL,0,3282.18,3260.3580198980835,-21.821980101916324,4523,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,50.7840313161987,3.3856020877465802,MODERATE,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P50_P60,0.03385602087746581
RECLAIM-V2-007929,C00635,0.4038207137822597,0.3742676205464527,0.029553093235807,TOP_RATE,0.05,RETRY_ALL,0,0.0,-106.904958529901,-106.904958529901,4636,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,44.3296398537105,2.9553093235807,LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P50_P60,0.029553093235807015
RECLAIM-V2-007930,C00180,0.5946878104327616,0.5287511948223724,0.0659366156103892,TOP_RATE,0.05,RETRY_ALL,0,15.78420543370094,-6.370750000000001,-22.15495543370094,3838,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,98.90492341558381,6.59366156103892,MODERATE,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P60_P70,0.06593661561038922
RECLAIM-V2-007931,C00146,0.6586815642889092,0.4820248712533992,0.17665669303551,TOP_RATE,0.05,RETRY_ALL,0,919.611629071436,831.7752,-87.8364290714361,1617,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,264.985039553265,17.665669303551,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P80_P90,0.17665669303551002
RECLAIM-V2-007932,C00206,0.4136373448061956,0.3879746792213243,0.0256626655848712,TOP_RATE,0.05,RETRY_ALL,0,1342.813928983465,1310.6463,-32.167628983464965,4751,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,38.4939983773068,2.5662665584871203,LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P50_P60,0.02566266558487129
RECLAIM-V2-007933,C00542,0.7675688309784929,0.646950188363824,0.1206186426146689,TOP_RATE,0.05,RETRY_ALL,0,1414.13,1371.1737992044116,-42.95620079558853,2761,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,180.92796392200336,12.061864261466889,HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P70_P80,0.12061864261466893
RECLAIM-V2-007934,C00889,0.4041061778215267,0.4640692791699126,-0.0599631013483858,TOP_RATE,0.05,RETRY_ALL,0,199.48,195.9546543247024,-3.525345675297615,6986,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P30_P40,-0.059963101348385894
RECLAIM-V2-007935,C00089,0.1023873535568156,0.152188148369798,-0.0498007948129823,TOP_RATE,0.05,RETRY_ALL,0,140.4280473373929,-5.781749999999988,-146.2097973373929,6730,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P30_P40,-0.0498007948129824
RECLAIM-V2-007936,C00343,0.5183698553582274,0.6619770133545143,-0.1436071579962868,TOP_RATE,0.05,RETRY_ALL,0,4975.57,4919.467876197744,-56.102123802255846,8610,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P10_P20,-0.14360715799628687
RECLAIM-V2-007937,C00446,0.8676234855391274,0.7790327973886778,0.0885906881504495,TOP_RATE,0.05,RETRY_ALL,0,1396.824390638132,1365.1549,-31.669490638131947,3350,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,132.88603222567426,8.85906881504495,HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P60_P70,0.08859068815044957
RECLAIM-V2-007938,C00619,0.5722226342394685,0.3020269545666363,0.2701956796728321,TOP_RATE,0.05,TARGET,1,1493.948638020997,1382.1669,-111.78173802099695,425,TOP_RATE,0.05,500,1,TARGET,TARGET,405.29351950924814,27.01956796728321,VERY_HIGH,TARGET_VALUE,Predicted uplift places transaction inside validated 5% targeting capacity,Queue for intervention,TOP_10,0.2701956796728322
RECLAIM-V2-007939,C00228,0.45115329312158,0.5239379754083221,-0.072784682286742,TOP_RATE,0.05,RETRY_ALL,0,3099.516041700471,3027.6208,-71.8952417004707,7305,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P20_P30,-0.07278468228674212
RECLAIM-V2-007940,C00783,0.6382516665312304,0.6064783199450244,0.031773346586206,TOP_RATE,0.05,RETRY_ALL,0,1240.2063984075978,1094.9925,-145.21389840759775,4568,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,47.660019879309004,3.1773346586206,LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P50_P60,0.03177334658620601
RECLAIM-V2-007941,C00713,0.3917769651005795,0.5631035819466411,-0.1713266168460616,TOP_RATE,0.05,RETRY_ALL,0,11775.37,11775.37,0.0,9105,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,BOTTOM_10,-0.1713266168460616
RECLAIM-V2-007942,C00770,0.683661442198596,0.4697712133076225,0.2138902288909735,TOP_RATE,0.05,RETRY_ALL,0,1611.2945869810396,1584.08225,-27.212336981039694,965,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,320.83534333646026,21.38902288909735,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,TOP_10,0.21389022889097353
RECLAIM-V2-007943,C00749,0.5771622127604374,0.5925968932876955,-0.015434680527258,TOP_RATE,0.05,RETRY_ALL,0,1712.88,1605.7739997196088,-107.1060002803913,5772,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P40_P50,-0.015434680527258049
RECLAIM-V2-007944,C00613,0.676777217705023,0.5325984310828407,0.1441787866221823,TOP_RATE,0.05,RETRY_ALL,0,1217.759739052875,1087.5499,-130.20983905287494,2255,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,216.26817993327347,14.41787866221823,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P70_P80,0.1441787866221823
RECLAIM-V2-007945,C00451,0.3487861985898631,0.5722248719047888,-0.2234386733149256,TOP_RATE,0.05,RETRY_ALL,0,2852.75,2799.67726718754,-53.072732812460345,9544,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,BOTTOM_10,-0.22343867331492567
RECLAIM-V2-007946,C00010,0.495424613154403,0.6240492927933772,-0.1286246796389741,TOP_RATE,0.05,RETRY_ALL,0,1230.15,1175.2598820175638,-54.89011798243632,8332,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P10_P20,-0.12862467963897417
RECLAIM-V2-007947,C00935,0.8102292329697749,0.4783770291096839,0.3318522038600909,TOP_RATE,0.05,TARGET,1,1109.0981196762154,1073.5179,-35.58021967621539,95,TOP_RATE,0.05,500,1,TARGET,HIGH,497.77830579013636,33.18522038600909,VERY_HIGH,HIGH_VALUE_TARGET,High predicted uplift and inside highest-priority targeting capacity,Prioritize intervention first,TOP_10,0.331852203860091
RECLAIM-V2-007948,C00569,0.6877488572670486,0.5401741300792412,0.1475747271878074,TOP_RATE,0.05,RETRY_ALL,0,286.1376177323378,246.71270000000004,-39.42491773233775,2174,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,221.3620907817111,14.75747271878074,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P70_P80,0.1475747271878074
