transaction_id,production_decision,recommended_action,expected_incremental_recovery_value,estimated_action_cost,estimated_net_action_value,reconciled_net_action_value,reconciliation_error,reconciliation_status
RECLAIM-V2-009005,RETRY_ALL,RETRY_ALL,81.04793186994495,25.0,56.04793186994495,56.04793186994495,0.0,PASS
RECLAIM-V2-009006,RETRY_ALL,RETRY_ALL,215.75750820043933,25.0,190.75750820043933,190.75750820043933,0.0,PASS
RECLAIM-V2-009007,RETRY_ALL,RETRY_ALL,29.97732841902045,25.0,4.9773284190204485,4.9773284190204485,0.0,PASS
RECLAIM-V2-009008,RETRY_ALL,RETRY_ALL,292.8540671002565,25.0,267.8540671002565,267.8540671002565,0.0,PASS
RECLAIM-V2-009009,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009010,RETRY_ALL,RETRY_ALL,220.755686658207,25.0,195.755686658207,195.755686658207,0.0,PASS
RECLAIM-V2-009011,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009012,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009013,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009014,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009015,RETRY_ALL,RETRY_ALL,57.360937424319154,25.0,32.360937424319154,32.360937424319154,0.0,PASS
RECLAIM-V2-009016,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009017,RETRY_ALL,RETRY_ALL,33.81565684372845,25.0,8.815656843728448,8.815656843728448,0.0,PASS
RECLAIM-V2-009018,RETRY_ALL,RETRY_ALL,41.71559681191005,25.0,16.715596811910054,16.715596811910054,0.0,PASS
RECLAIM-V2-009019,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009020,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009021,RETRY_ALL,RETRY_ALL,19.88672267912355,25.0,-5.113277320876449,-5.113277320876449,0.0,PASS
RECLAIM-V2-009022,RETRY_ALL,RETRY_ALL,96.68941461984676,25.0,71.68941461984676,71.68941461984676,0.0,PASS
RECLAIM-V2-009023,RETRY_ALL,RETRY_ALL,109.71070301222146,25.0,84.71070301222146,84.71070301222146,0.0,PASS
RECLAIM-V2-009024,RETRY_ALL,RETRY_ALL,289.86628696179747,25.0,264.86628696179747,264.86628696179747,0.0,PASS
RECLAIM-V2-009025,RETRY_ALL,RETRY_ALL,310.3349372215635,25.0,285.3349372215635,285.3349372215635,0.0,PASS
RECLAIM-V2-009026,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009027,RETRY_ALL,RETRY_ALL,311.4913658378715,25.0,286.4913658378715,286.4913658378715,0.0,PASS
RECLAIM-V2-009028,RETRY_ALL,RETRY_ALL,188.63053875338085,25.0,163.63053875338085,163.63053875338085,0.0,PASS
RECLAIM-V2-009029,RETRY_ALL,RETRY_ALL,166.29199202526317,25.0,141.29199202526317,141.29199202526317,0.0,PASS
RECLAIM-V2-009030,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009031,RETRY_ALL,RETRY_ALL,291.3705070706637,25.0,266.3705070706637,266.3705070706637,0.0,PASS
RECLAIM-V2-009032,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009033,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009034,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009035,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009036,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009037,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009038,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009039,RETRY_ALL,RETRY_ALL,14.6238239346636,25.0,-10.3761760653364,-10.3761760653364,0.0,PASS
RECLAIM-V2-009040,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009041,RETRY_ALL,RETRY_ALL,223.03986773629865,25.0,198.03986773629865,198.03986773629865,0.0,PASS
RECLAIM-V2-009042,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009043,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009044,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009045,RETRY_ALL,RETRY_ALL,353.52141381078945,25.0,328.52141381078945,328.52141381078945,0.0,PASS
RECLAIM-V2-009046,RETRY_ALL,RETRY_ALL,173.56035258239146,25.0,148.56035258239146,148.56035258239146,0.0,PASS
RECLAIM-V2-009047,RETRY_ALL,RETRY_ALL,16.006407081712197,25.0,-8.993592918287803,-8.993592918287803,0.0,PASS
RECLAIM-V2-009048,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009049,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009050,RETRY_ALL,RETRY_ALL,337.2480078819735,25.0,312.2480078819735,312.2480078819735,0.0,PASS
RECLAIM-V2-009051,RETRY_ALL,RETRY_ALL,198.08202761520613,25.0,173.08202761520613,173.08202761520613,0.0,PASS
RECLAIM-V2-009052,RETRY_ALL,RETRY_ALL,267.6377587794192,25.0,242.6377587794192,242.6377587794192,0.0,PASS
RECLAIM-V2-009053,RETRY_ALL,RETRY_ALL,228.2350324242528,25.0,203.2350324242528,203.2350324242528,0.0,PASS
RECLAIM-V2-009054,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009055,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009056,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009057,RETRY_ALL,RETRY_ALL,247.254539600139,25.0,222.254539600139,222.254539600139,0.0,PASS
RECLAIM-V2-009058,RETRY_ALL,RETRY_ALL,128.3770083759393,25.0,103.37700837593933,103.37700837593931,-1.4210854715202004e-14,PASS
RECLAIM-V2-009059,TARGET,MONITOR,418.1017981754079,10.0,408.1017981754079,408.1017981754079,0.0,PASS
RECLAIM-V2-009060,RETRY_ALL,RETRY_ALL,209.2683204948705,25.0,184.2683204948705,184.2683204948705,0.0,PASS
RECLAIM-V2-009061,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009062,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009063,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009064,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009065,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009066,RETRY_ALL,RETRY_ALL,153.7052172419001,25.0,128.7052172419001,128.7052172419001,0.0,PASS
RECLAIM-V2-009067,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009068,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009069,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009070,RETRY_ALL,RETRY_ALL,105.51930315315344,25.0,80.51930315315344,80.51930315315344,0.0,PASS
RECLAIM-V2-009071,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009072,RETRY_ALL,RETRY_ALL,155.90032548233668,25.0,130.90032548233668,130.90032548233668,0.0,PASS
RECLAIM-V2-009073,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009074,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009075,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009076,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009077,RETRY_ALL,RETRY_ALL,347.0854570889041,25.0,322.0854570889041,322.0854570889041,0.0,PASS
RECLAIM-V2-009078,RETRY_ALL,RETRY_ALL,118.66935177859648,25.0,93.66935177859648,93.66935177859648,0.0,PASS
RECLAIM-V2-009079,RETRY_ALL,RETRY_ALL,302.3299216691979,25.0,277.3299216691979,277.3299216691979,0.0,PASS
RECLAIM-V2-009080,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009081,RETRY_ALL,RETRY_ALL,31.869948383105548,25.0,6.869948383105548,6.869948383105548,0.0,PASS
RECLAIM-V2-009082,RETRY_ALL,RETRY_ALL,128.3770083759393,25.0,103.37700837593933,103.37700837593931,-1.4210854715202004e-14,PASS
RECLAIM-V2-009083,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009084,RETRY_ALL,RETRY_ALL,244.3984553909631,25.0,219.3984553909631,219.3984553909631,0.0,PASS
RECLAIM-V2-009085,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009086,RETRY_ALL,RETRY_ALL,286.9520305834395,25.0,261.9520305834395,261.9520305834395,0.0,PASS
RECLAIM-V2-009087,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009088,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009089,RETRY_ALL,RETRY_ALL,146.6949823494177,25.0,121.6949823494177,121.6949823494177,0.0,PASS
RECLAIM-V2-009090,RETRY_ALL,RETRY_ALL,183.59598444948915,25.0,158.59598444948915,158.59598444948915,0.0,PASS
RECLAIM-V2-009091,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009092,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009093,TARGET,MONITOR,404.0515435467638,10.0,394.0515435467638,394.0515435467638,0.0,PASS
RECLAIM-V2-009094,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009095,TARGET,MONITOR,415.2106775186465,10.0,405.2106775186465,405.2106775186465,0.0,PASS
RECLAIM-V2-009096,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009097,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009098,RETRY_ALL,RETRY_ALL,54.8831574980436,25.0,29.8831574980436,29.8831574980436,0.0,PASS
RECLAIM-V2-009099,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009100,RETRY_ALL,RETRY_ALL,64.3682685259425,25.0,39.3682685259425,39.3682685259425,0.0,PASS
RECLAIM-V2-009101,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009102,RETRY_ALL,RETRY_ALL,308.3957244497085,25.0,283.3957244497085,283.3957244497085,0.0,PASS
RECLAIM-V2-009103,RETRY_ALL,RETRY_ALL,335.2192774424973,25.0,310.2192774424973,310.2192774424973,0.0,PASS
RECLAIM-V2-009104,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009105,RETRY_ALL,RETRY_ALL,269.17044132688744,25.0,244.17044132688744,244.17044132688744,0.0,PASS
RECLAIM-V2-009106,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009107,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009108,RETRY_ALL,RETRY_ALL,210.6412785825627,25.0,185.6412785825627,185.6412785825627,0.0,PASS
RECLAIM-V2-009109,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009110,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009111,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009112,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009113,RETRY_ALL,RETRY_ALL,83.2962648924675,25.0,58.29626489246751,58.296264892467505,-7.105427357601002e-15,PASS
RECLAIM-V2-009114,RETRY_ALL,RETRY_ALL,206.60744987749155,25.0,181.60744987749155,181.60744987749155,0.0,PASS
RECLAIM-V2-009115,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009116,RETRY_ALL,RETRY_ALL,50.55259097763194,25.0,25.552590977631937,25.552590977631937,0.0,PASS
RECLAIM-V2-009117,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009118,RETRY_ALL,RETRY_ALL,120.92096493406996,25.0,95.92096493406996,95.92096493406996,0.0,PASS
RECLAIM-V2-009119,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009120,RETRY_ALL,RETRY_ALL,83.87190533512154,25.0,58.87190533512154,58.87190533512154,0.0,PASS
RECLAIM-V2-009121,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009122,RETRY_ALL,RETRY_ALL,333.3022424078516,25.0,308.3022424078516,308.3022424078516,0.0,PASS
RECLAIM-V2-009123,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009124,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009125,TARGET,LOW_INTENSITY,435.3278069486796,45.0,390.3278069486796,390.3278069486796,0.0,PASS
RECLAIM-V2-009126,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009127,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009128,RETRY_ALL,RETRY_ALL,192.99677963007167,25.0,167.99677963007167,167.99677963007167,0.0,PASS
RECLAIM-V2-009129,TARGET,MONITOR,400.3295056278924,10.0,390.3295056278924,390.3295056278924,0.0,PASS
RECLAIM-V2-009130,RETRY_ALL,RETRY_ALL,196.6657951564485,25.0,171.6657951564485,171.6657951564485,0.0,PASS
RECLAIM-V2-009131,RETRY_ALL,RETRY_ALL,218.2551218586828,25.0,193.2551218586828,193.2551218586828,0.0,PASS
RECLAIM-V2-009132,RETRY_ALL,RETRY_ALL,17.78771956439475,25.0,-7.212280435605251,-7.212280435605251,0.0,PASS
RECLAIM-V2-009133,RETRY_ALL,RETRY_ALL,123.035373742776,25.0,98.035373742776,98.035373742776,0.0,PASS
RECLAIM-V2-009134,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009135,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009136,RETRY_ALL,RETRY_ALL,286.06878812468835,25.0,261.06878812468835,261.06878812468835,0.0,PASS
RECLAIM-V2-009137,RETRY_ALL,RETRY_ALL,344.59798601973347,25.0,319.59798601973347,319.59798601973347,0.0,PASS
RECLAIM-V2-009138,RETRY_ALL,RETRY_ALL,244.3984553909631,25.0,219.3984553909631,219.3984553909631,0.0,PASS
RECLAIM-V2-009139,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009140,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009141,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009142,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009143,RETRY_ALL,RETRY_ALL,29.170341543637203,25.0,4.170341543637203,4.170341543637203,0.0,PASS
RECLAIM-V2-009144,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009145,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009146,RETRY_ALL,RETRY_ALL,186.0701936099598,25.0,161.0701936099598,161.0701936099598,0.0,PASS
RECLAIM-V2-009147,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009148,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009149,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009150,RETRY_ALL,RETRY_ALL,20.5456152572328,25.0,-4.4543847427672,-4.4543847427672,0.0,PASS
RECLAIM-V2-009151,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009152,RETRY_ALL,RETRY_ALL,208.01855329193893,25.0,183.01855329193893,183.01855329193893,0.0,PASS
RECLAIM-V2-009153,RETRY_ALL,RETRY_ALL,89.8233838406091,25.0,64.8233838406091,64.8233838406091,0.0,PASS
RECLAIM-V2-009154,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009155,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009156,RETRY_ALL,RETRY_ALL,215.74996049422347,25.0,190.74996049422347,190.74996049422347,0.0,PASS
RECLAIM-V2-009157,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009158,RETRY_ALL,RETRY_ALL,48.44752018301535,25.0,23.44752018301535,23.44752018301535,0.0,PASS
RECLAIM-V2-009159,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009160,RETRY_ALL,RETRY_ALL,274.1497343466711,25.0,249.1497343466711,249.1497343466711,0.0,PASS
RECLAIM-V2-009161,RETRY_ALL,RETRY_ALL,227.40463664869847,25.0,202.40463664869847,202.40463664869847,0.0,PASS
RECLAIM-V2-009162,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009163,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009164,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009165,RETRY_ALL,RETRY_ALL,204.0625216175619,25.0,179.0625216175619,179.0625216175619,0.0,PASS
RECLAIM-V2-009166,RETRY_ALL,RETRY_ALL,232.1927093947497,25.0,207.1927093947497,207.1927093947497,0.0,PASS
RECLAIM-V2-009167,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009168,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009169,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009170,RETRY_ALL,RETRY_ALL,284.9136330677211,25.0,259.9136330677211,259.9136330677211,0.0,PASS
RECLAIM-V2-009171,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009172,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009173,TARGET,HIGH_INTENSITY,574.6903564389842,120.0,454.69035643898417,454.69035643898417,0.0,PASS
RECLAIM-V2-009174,RETRY_ALL,RETRY_ALL,43.65921234728145,25.0,18.659212347281454,18.659212347281454,0.0,PASS
RECLAIM-V2-009175,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009176,RETRY_ALL,RETRY_ALL,13.4877319091622,25.0,-11.5122680908378,-11.5122680908378,0.0,PASS
RECLAIM-V2-009177,RETRY_ALL,RETRY_ALL,183.59598444948915,25.0,158.59598444948915,158.59598444948915,0.0,PASS
RECLAIM-V2-009178,RETRY_ALL,RETRY_ALL,205.6773504837944,25.0,180.6773504837944,180.6773504837944,0.0,PASS
RECLAIM-V2-009179,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009180,RETRY_ALL,RETRY_ALL,3.58671215764935,25.0,-21.41328784235065,-21.41328784235065,0.0,PASS
RECLAIM-V2-009181,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009182,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009183,RETRY_ALL,RETRY_ALL,342.0682788701292,25.0,317.0682788701292,317.0682788701292,0.0,PASS
RECLAIM-V2-009184,RETRY_ALL,RETRY_ALL,370.8960374506887,25.0,345.8960374506887,345.8960374506887,0.0,PASS
RECLAIM-V2-009185,RETRY_ALL,RETRY_ALL,109.71070301222146,25.0,84.71070301222146,84.71070301222146,0.0,PASS
RECLAIM-V2-009186,RETRY_ALL,RETRY_ALL,12.164106509536651,25.0,-12.835893490463349,-12.835893490463349,0.0,PASS
RECLAIM-V2-009187,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009188,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009189,RETRY_ALL,RETRY_ALL,0.8261094419352,25.0,-24.1738905580648,-24.1738905580648,0.0,PASS
RECLAIM-V2-009190,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009191,RETRY_ALL,RETRY_ALL,127.9620439848768,25.0,102.9620439848768,102.9620439848768,0.0,PASS
RECLAIM-V2-009192,RETRY_ALL,RETRY_ALL,11.8925668296333,25.0,-13.1074331703667,-13.1074331703667,0.0,PASS
RECLAIM-V2-009193,RETRY_ALL,RETRY_ALL,198.2605894644636,25.0,173.2605894644636,173.2605894644636,0.0,PASS
RECLAIM-V2-009194,RETRY_ALL,RETRY_ALL,46.3045303595577,25.0,21.304530359557702,21.304530359557702,0.0,PASS
RECLAIM-V2-009195,RETRY_ALL,RETRY_ALL,89.5038710757897,25.0,64.5038710757897,64.5038710757897,0.0,PASS
RECLAIM-V2-009196,RETRY_ALL,RETRY_ALL,216.3751104434569,25.0,191.3751104434569,191.3751104434569,0.0,PASS
RECLAIM-V2-009197,RETRY_ALL,RETRY_ALL,38.86727706532095,25.0,13.867277065320948,13.867277065320948,0.0,PASS
RECLAIM-V2-009198,RETRY_ALL,RETRY_ALL,195.68782458612225,25.0,170.68782458612225,170.68782458612225,0.0,PASS
RECLAIM-V2-009199,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009200,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009201,RETRY_ALL,RETRY_ALL,114.66982228267636,25.0,89.66982228267636,89.66982228267636,0.0,PASS
RECLAIM-V2-009202,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009203,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009204,RETRY_ALL,RETRY_ALL,200.89566680469795,25.0,175.89566680469795,175.89566680469795,0.0,PASS
RECLAIM-V2-009205,RETRY_ALL,RETRY_ALL,227.4441686538188,25.0,202.4441686538188,202.4441686538188,0.0,PASS
RECLAIM-V2-009206,RETRY_ALL,RETRY_ALL,43.2006177673461,25.0,18.200617767346102,18.200617767346102,0.0,PASS
RECLAIM-V2-009207,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009208,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009209,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009210,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009211,TARGET,LOW_INTENSITY,462.1453306000566,45.0,417.1453306000566,417.1453306000566,0.0,PASS
RECLAIM-V2-009212,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009213,RETRY_ALL,RETRY_ALL,312.78456223634066,25.0,287.78456223634066,287.78456223634066,0.0,PASS
RECLAIM-V2-009214,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009215,RETRY_ALL,RETRY_ALL,299.1835195195143,25.0,274.1835195195143,274.1835195195143,0.0,PASS
RECLAIM-V2-009216,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009217,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009218,RETRY_ALL,RETRY_ALL,370.8960374506887,25.0,345.8960374506887,345.8960374506887,0.0,PASS
RECLAIM-V2-009219,RETRY_ALL,RETRY_ALL,26.15339195206305,25.0,1.1533919520630498,1.1533919520630498,0.0,PASS
RECLAIM-V2-009220,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009221,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009222,RETRY_ALL,RETRY_ALL,58.61089426988355,25.0,33.61089426988355,33.61089426988355,0.0,PASS
RECLAIM-V2-009223,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009224,RETRY_ALL,RETRY_ALL,239.4919501011805,25.0,214.4919501011805,214.4919501011805,0.0,PASS
RECLAIM-V2-009225,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009226,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-009227,RETRY_ALL,RETRY_ALL,49.31341130178645,25.0,24.31341130178645,24.313411301786452,3.552713678800501e-15,PASS
RECLAIM-V2-009228,RETRY_ALL,RETRY_ALL,274.8418259562588,25.0,249.8418259562588,249.8418259562588,0.0,PASS
