transaction_id,customer_id,timestamp,amount,payment_method,status,failure_reason,_simulated_failure_probability
T0008599,C00186,2026-01-22 02:34:18,742.89,CARD,SUCCESS,,0.09081755423408365
T0025010,C00550,2026-01-22 02:34:51,1459.67,CARD,SUCCESS,,0.06645743157608892
T0009336,C00203,2026-01-22 02:39:35,662.06,UPI,SUCCESS,,0.03665337589731607
T0011571,C00254,2026-01-22 02:40:25,1558.3,CARD,SUCCESS,,0.042321324050919026
T0037938,C00825,2026-01-22 02:41:40,4452.21,CARD,SUCCESS,,0.09421494848424701
T0012580,C00276,2026-01-22 02:41:58,107.93,UPI,SUCCESS,,0.06016848324148649
T0031778,C00690,2026-01-22 02:44:24,672.54,UPI,FAILED,PAYMENT_TIMEOUT,0.07582403931367367
T0016050,C00352,2026-01-22 02:46:41,819.64,UPI,SUCCESS,,0.05047279816303702
T0010271,C00223,2026-01-22 02:48:16,1680.23,UPI,SUCCESS,,0.046090729865880614
T0022900,C00503,2026-01-22 02:48:44,1507.72,UPI,SUCCESS,,0.042176688780071026
T0024363,C00535,2026-01-22 02:50:18,4181.98,UPI,SUCCESS,,0.052699425251907815
T0009981,C00217,2026-01-22 02:51:26,323.94,UPI,SUCCESS,,0.053553417454178256
T0022114,C00487,2026-01-22 02:52:07,8222.45,NETBANKING,SUCCESS,,0.08227337363963108
T0036138,C00786,2026-01-22 02:52:24,2094.38,UPI,SUCCESS,,0.04093196805569509
T0004772,C00107,2026-01-22 02:52:32,1807.24,WALLET,SUCCESS,,0.0621646797497962
T0042934,C00938,2026-01-22 02:54:01,1707.42,UPI,SUCCESS,,0.05494980016067348
T0034712,C00754,2026-01-22 02:54:31,1926.26,CARD,SUCCESS,,0.0444400100813835
T0019658,C00433,2026-01-22 02:54:39,3427.76,UPI,SUCCESS,,0.07240229755220765
T0010720,C00233,2026-01-22 02:55:40,1046.93,CARD,SUCCESS,,0.057848818217052934
T0036518,C00794,2026-01-22 02:57:20,600.48,CARD,SUCCESS,,0.04990786305037185
T0012639,C00277,2026-01-22 02:58:58,3145.93,CARD,SUCCESS,,0.09786264596303103
T0012532,C00275,2026-01-22 02:59:56,4247.08,UPI,SUCCESS,,0.06674071619945429
T0008457,C00183,2026-01-22 03:00:48,2006.3,UPI,FAILED,NETWORK_ERROR,0.04320689423966528
T0034183,C00743,2026-01-22 03:00:52,4271.39,CARD,SUCCESS,,0.08238964578623333
T0026901,C00590,2026-01-22 03:01:27,1226.78,UPI,SUCCESS,,0.09443030381979829
T0039800,C00868,2026-01-22 03:01:42,1227.05,UPI,SUCCESS,,0.048816075345516755
T0000989,C00022,2026-01-22 03:02:48,1585.46,WALLET,SUCCESS,,0.062393834901383186
T0018246,C00402,2026-01-22 03:02:48,1439.16,CARD,SUCCESS,,0.07020079500651476
T0019028,C00418,2026-01-22 03:05:08,485.69,NETBANKING,SUCCESS,,0.04530356127056129
T0021169,C00467,2026-01-22 03:05:37,372.72,UPI,SUCCESS,,0.06430593718018722
T0016007,C00351,2026-01-22 03:06:26,3242.43,CARD,SUCCESS,,0.057613732135075
T0005149,C00115,2026-01-22 03:07:30,1115.0,WALLET,SUCCESS,,0.04982960655592714
T0030768,C00669,2026-01-22 03:07:34,4374.25,CARD,SUCCESS,,0.08839071645831588
T0007273,C00159,2026-01-22 03:08:25,2658.21,UPI,SUCCESS,,0.0647711568957557
T0021265,C00468,2026-01-22 03:08:49,866.77,NETBANKING,SUCCESS,,0.0844000126425925
T0031103,C00676,2026-01-22 03:08:57,1131.28,UPI,SUCCESS,,0.05312211524457019
T0044830,C00978,2026-01-22 03:10:20,2171.17,CARD,SUCCESS,,0.05525409197251359
T0035376,C00769,2026-01-22 03:11:13,3501.66,UPI,SUCCESS,,0.07442840223000619
T0007648,C00167,2026-01-22 03:11:20,1121.99,UPI,SUCCESS,,0.07795240456645813
T0003322,C00077,2026-01-22 03:12:56,2150.7,CARD,FAILED,INSUFFICIENT_FUNDS,0.05171833862971351
T0027014,C00592,2026-01-22 03:16:22,362.81,CARD,FAILED,INSUFFICIENT_FUNDS,0.05236956695673715
T0019212,C00422,2026-01-22 03:17:36,307.99,UPI,FAILED,PAYMENT_TIMEOUT,0.05184138620680483
T0040852,C00890,2026-01-22 03:20:47,1022.38,UPI,SUCCESS,,0.05078361729319291
T0030727,C00669,2026-01-22 03:21:05,2550.1,CARD,SUCCESS,,0.08038663843830435
T0012081,C00265,2026-01-22 03:21:46,3853.14,UPI,SUCCESS,,0.055024449417614175
T0033447,C00727,2026-01-22 03:22:03,1656.41,NETBANKING,SUCCESS,,0.10005202776819602
T0005447,C00120,2026-01-22 03:22:10,820.46,UPI,SUCCESS,,0.0628915037272085
T0036092,C00784,2026-01-22 03:22:42,944.66,UPI,SUCCESS,,0.04449315270362007
T0004066,C00089,2026-01-22 03:23:26,1482.83,UPI,SUCCESS,,0.09810376547217135
T0035264,C00767,2026-01-22 03:23:43,496.68,UPI,SUCCESS,,0.039338785028767954
T0040434,C00882,2026-01-22 03:24:35,2633.82,UPI,SUCCESS,,0.07234267743273506
T0015819,C00347,2026-01-22 03:25:02,222.83,WALLET,SUCCESS,,0.06599029849258993
T0032825,C00715,2026-01-22 03:25:43,2647.55,UPI,SUCCESS,,0.06092449346571158
T0002983,C00070,2026-01-22 03:26:11,2182.81,UPI,SUCCESS,,0.08457763218331517
T0030463,C00664,2026-01-22 03:27:09,2139.98,WALLET,SUCCESS,,0.06000587395898195
T0011230,C00244,2026-01-22 03:27:44,403.81,UPI,SUCCESS,,0.04974997836503476
T0003522,C00080,2026-01-22 03:27:48,638.03,CARD,FAILED,INSUFFICIENT_FUNDS,0.07735950243446935
T0018708,C00412,2026-01-22 03:29:10,946.65,NETBANKING,SUCCESS,,0.044949044802512585
T0034757,C00755,2026-01-22 03:30:29,173.79,UPI,SUCCESS,,0.03559966689276617
T0011890,C00261,2026-01-22 03:31:44,3565.58,UPI,SUCCESS,,0.06407117179671298
T0013794,C00301,2026-01-22 03:32:09,510.0,UPI,SUCCESS,,0.046768547858124315
T0039562,C00861,2026-01-22 03:32:30,2403.37,WALLET,SUCCESS,,0.05872586929551107
T0032210,C00699,2026-01-22 03:34:45,1506.79,UPI,SUCCESS,,0.0719634817882655
T0019903,C00438,2026-01-22 03:35:12,4190.69,NETBANKING,SUCCESS,,0.06869620211189197
T0039600,C00862,2026-01-22 03:36:48,1998.58,NETBANKING,SUCCESS,,0.04248377838627707
T0013376,C00293,2026-01-22 03:38:22,1435.09,CARD,SUCCESS,,0.053332244321628905
T0034765,C00755,2026-01-22 03:39:22,938.4,UPI,SUCCESS,,0.04016505703395946
T0022663,C00499,2026-01-22 03:39:45,4833.21,UPI,SUCCESS,,0.07139238859427713
T0035141,C00764,2026-01-22 03:40:34,246.05,UPI,SUCCESS,,0.03372758335656324
T0043347,C00945,2026-01-22 03:43:54,1555.69,CARD,SUCCESS,,0.1389987125577898
T0000726,C00016,2026-01-22 03:44:17,2165.95,UPI,SUCCESS,,0.047233507550683805
T0032702,C00711,2026-01-22 03:44:39,851.6,UPI,SUCCESS,,0.04737762036069969
T0022603,C00497,2026-01-22 03:44:43,2055.7,NETBANKING,SUCCESS,,0.05039194689648574
T0042422,C00928,2026-01-22 03:44:43,1912.14,UPI,SUCCESS,,0.06829841687948973
T0016451,C00360,2026-01-22 03:46:45,1829.82,UPI,SUCCESS,,0.06126599455503146
T0023746,C00522,2026-01-22 03:46:48,1624.3,CARD,SUCCESS,,0.06170313758811811
T0034245,C00744,2026-01-22 03:47:45,1298.14,UPI,SUCCESS,,0.1007495040689337
T0019326,C00426,2026-01-22 03:50:44,3936.1,CARD,SUCCESS,,0.07267922698341334
T0006702,C00146,2026-01-22 03:51:07,554.14,CARD,SUCCESS,,0.04034717404066908
T0028823,C00630,2026-01-22 03:52:41,1081.4,CARD,SUCCESS,,0.06893881919640076
T0040801,C00889,2026-01-22 03:52:49,1015.71,CARD,SUCCESS,,0.07754132308563727
T0024964,C00549,2026-01-22 03:55:05,407.0,UPI,SUCCESS,,0.03420027879956671
T0025555,C00560,2026-01-22 03:56:08,4141.5,UPI,SUCCESS,,0.06040135393257572
T0026766,C00588,2026-01-22 03:56:49,365.86,UPI,SUCCESS,,0.04646541759646952
T0023115,C00508,2026-01-22 03:57:13,3059.94,WALLET,SUCCESS,,0.062076940767517935
T0001226,C00027,2026-01-22 03:57:54,3506.08,UPI,SUCCESS,,0.05574507544104674
T0029210,C00637,2026-01-22 03:58:35,398.09,CARD,SUCCESS,,0.049438744597320554
T0004858,C00108,2026-01-22 03:58:57,2009.47,CARD,SUCCESS,,0.0571748108819874
T0035312,C00768,2026-01-22 03:59:30,905.46,UPI,SUCCESS,,0.06297840238489627
T0037087,C00805,2026-01-22 04:01:44,1519.02,UPI,SUCCESS,,0.03868675783323005
T0001483,C00034,2026-01-22 04:01:58,2002.41,NETBANKING,SUCCESS,,0.07441629046876862
T0024903,C00548,2026-01-22 04:02:08,482.53,UPI,SUCCESS,,0.05373123477746716
T0036107,C00785,2026-01-22 04:02:13,2036.99,UPI,SUCCESS,,0.04756151985821535
T0036511,C00794,2026-01-22 04:04:02,1386.17,CARD,SUCCESS,,0.054860760959457605
T0010114,C00220,2026-01-22 04:04:29,639.4,WALLET,FAILED,INSUFFICIENT_FUNDS,0.08985499733336517
T0006953,C00153,2026-01-22 04:06:33,3154.71,UPI,SUCCESS,,0.07204326350252202
T0019976,C00439,2026-01-22 04:08:14,1337.08,UPI,SUCCESS,,0.04828939874014964
T0011434,C00250,2026-01-22 04:08:25,1130.14,UPI,SUCCESS,,0.04041998310373509
T0020179,C00444,2026-01-22 04:08:58,298.66,UPI,SUCCESS,,0.07809620600527771
T0001191,C00026,2026-01-22 04:09:10,578.98,CARD,SUCCESS,,0.038454176741373934
T0012337,C00271,2026-01-22 04:10:09,2934.06,CARD,SUCCESS,,0.07059010139883748
T0042746,C00935,2026-01-22 04:11:20,1605.94,UPI,SUCCESS,,0.07282206204749478
T0037926,C00825,2026-01-22 04:12:04,835.67,CARD,SUCCESS,,0.07341509977253936
T0010838,C00235,2026-01-22 04:14:46,3401.48,UPI,SUCCESS,,0.06140592657518555
T0003057,C00071,2026-01-22 04:14:49,1498.86,UPI,SUCCESS,,0.08925772443766239
T0005727,C00126,2026-01-22 04:17:04,3661.78,UPI,SUCCESS,,0.04369736659213717
T0015884,C00349,2026-01-22 04:17:23,364.37,WALLET,SUCCESS,,0.07601355231056246
T0024162,C00531,2026-01-22 04:19:53,1217.39,CARD,SUCCESS,,0.09848146869031013
T0000292,C00008,2026-01-22 04:23:33,3083.04,CARD,SUCCESS,,0.053415838257349676
T0040938,C00892,2026-01-22 04:25:25,244.74,WALLET,SUCCESS,,0.0510386907448848
T0034439,C00748,2026-01-22 04:27:41,4011.17,UPI,SUCCESS,,0.05080042530564781
T0006884,C00151,2026-01-22 04:27:59,577.76,UPI,SUCCESS,,0.04157828796473998
T0034713,C00754,2026-01-22 04:29:00,831.62,CARD,SUCCESS,,0.03972311373352549
T0027922,C00612,2026-01-22 04:29:44,1660.63,CARD,SUCCESS,,0.062204631701567564
T0021085,C00464,2026-01-22 04:33:22,1176.17,UPI,SUCCESS,,0.038940909881131074
T0034465,C00749,2026-01-22 04:34:08,6970.45,CARD,SUCCESS,,0.11986766683388882
T0015946,C00350,2026-01-22 04:36:39,1747.37,NETBANKING,FAILED,PAYMENT_TIMEOUT,0.09803681444441036
T0026112,C00574,2026-01-22 04:39:35,999.38,UPI,SUCCESS,,0.05482438996607199
T0040137,C00874,2026-01-22 04:41:15,475.37,CARD,SUCCESS,,0.061482767547189836
T0037015,C00803,2026-01-22 04:41:36,2976.79,UPI,SUCCESS,,0.05233515384429664
T0019195,C00422,2026-01-22 04:41:41,9508.33,UPI,SUCCESS,,0.0842917477292127
T0001287,C00028,2026-01-22 04:41:48,520.2,CARD,FAILED,INSUFFICIENT_FUNDS,0.0466730484095914
T0015263,C00337,2026-01-22 04:43:20,428.16,UPI,SUCCESS,,0.04537124780668014
T0033178,C00722,2026-01-22 04:46:25,2608.8,CARD,SUCCESS,,0.0781888080397667
T0016119,C00353,2026-01-22 04:47:06,3705.6,CARD,SUCCESS,,0.06147801789124863
T0044908,C00979,2026-01-22 04:47:12,1052.99,UPI,SUCCESS,,0.08241058184501268
T0032026,C00696,2026-01-22 04:47:18,3829.71,UPI,SUCCESS,,0.05730442213740968
T0000508,C00012,2026-01-22 04:49:38,1046.03,UPI,SUCCESS,,0.08291307921036262
T0030952,C00673,2026-01-22 04:49:41,1504.54,NETBANKING,SUCCESS,,0.053376907023701896
T0009081,C00197,2026-01-22 04:49:41,1035.92,CARD,SUCCESS,,0.051069949903606464
T0041842,C00912,2026-01-22 04:52:08,1239.41,UPI,SUCCESS,,0.09121893683368283
T0031402,C00682,2026-01-22 04:53:03,461.83,UPI,SUCCESS,,0.04912283413102805
T0034944,C00759,2026-01-22 04:53:37,512.6,UPI,SUCCESS,,0.043609576803309305
T0000389,C00009,2026-01-22 04:57:09,1233.07,UPI,SUCCESS,,0.07660966533030403
T0000031,C00002,2026-01-22 05:01:00,2906.26,NETBANKING,SUCCESS,,0.060565490688514724
T0019353,C00426,2026-01-22 05:01:02,744.89,CARD,SUCCESS,,0.0569892548305906
T0033942,C00737,2026-01-22 05:02:09,797.12,UPI,SUCCESS,,0.06174177738426426
T0036000,C00782,2026-01-22 05:06:12,1080.51,NETBANKING,SUCCESS,,0.05847732721161293
T0000215,C00005,2026-01-22 05:06:31,543.6,NETBANKING,SUCCESS,,0.0543945747964753
T0012690,C00278,2026-01-22 05:06:48,668.0,NETBANKING,SUCCESS,,0.06713340770536665
T0041129,C00897,2026-01-22 05:06:51,2044.1,UPI,SUCCESS,,0.09135130274286064
T0030055,C00654,2026-01-22 05:06:57,2236.1,WALLET,SUCCESS,,0.043454645114213236
T0038681,C00842,2026-01-22 05:07:36,2854.23,CARD,SUCCESS,,0.12192662426766034
T0003419,C00078,2026-01-22 05:10:17,2162.39,UPI,SUCCESS,,0.050107825518214646
T0032486,C00707,2026-01-22 05:10:31,1050.29,NETBANKING,SUCCESS,,0.045252194788457316
T0000437,C00010,2026-01-22 05:10:47,848.13,CARD,SUCCESS,,0.04469177960813924
T0008353,C00181,2026-01-22 05:12:08,1374.28,UPI,SUCCESS,,0.048487241916660824
T0041226,C00899,2026-01-22 05:13:14,1032.48,UPI,SUCCESS,,0.05867781538627539
T0039576,C00861,2026-01-22 05:14:26,399.18,WALLET,SUCCESS,,0.047580887528124366
T0015515,C00343,2026-01-22 05:14:37,1754.9,CARD,SUCCESS,,0.06437475427522225
T0036477,C00793,2026-01-22 05:15:28,1605.41,NETBANKING,SUCCESS,,0.04815251525125434
T0006393,C00139,2026-01-22 05:17:23,840.82,CARD,SUCCESS,,0.06410341123383184
T0045824,C01000,2026-01-22 05:17:54,3685.76,UPI,SUCCESS,,0.052919185777274655
T0022896,C00503,2026-01-22 05:18:32,1511.25,UPI,SUCCESS,,0.0421908975992696
T0034445,C00748,2026-01-22 05:19:08,2867.29,UPI,FAILED,INSUFFICIENT_FUNDS,0.047766159624695374
T0011458,C00251,2026-01-22 05:19:40,2767.6,UPI,SUCCESS,,0.05031109759666621
T0019760,C00435,2026-01-22 05:19:48,2040.83,UPI,SUCCESS,,0.06899212381376284
T0017315,C00379,2026-01-22 05:20:26,1137.84,UPI,SUCCESS,,0.04967020650277582
T0042471,C00929,2026-01-22 05:22:10,4514.58,UPI,SUCCESS,,0.04767418206738513
T0002125,C00048,2026-01-22 05:22:18,1107.41,UPI,SUCCESS,,0.06843605174034109
T0018351,C00404,2026-01-22 05:22:25,1904.8,NETBANKING,FAILED,NETWORK_ERROR,0.04196685504068841
T0018989,C00418,2026-01-22 05:23:58,1536.13,NETBANKING,SUCCESS,,0.051450305359957114
T0013348,C00293,2026-01-22 05:24:26,310.14,CARD,SUCCESS,,0.0460286542421871
T0017016,C00373,2026-01-22 05:25:31,2795.97,CARD,SUCCESS,,0.07251260083836823
T0000356,C00008,2026-01-22 05:26:10,1377.37,CARD,SUCCESS,,0.04697774260046089
T0014829,C00327,2026-01-22 05:26:26,453.56,CARD,SUCCESS,,0.06922858420623772
T0003253,C00075,2026-01-22 05:27:31,2326.85,CARD,SUCCESS,,0.07467178624736638
T0021933,C00483,2026-01-22 05:29:28,4343.46,UPI,SUCCESS,,0.05340990103646481
T0037889,C00824,2026-01-22 05:30:30,313.13,WALLET,SUCCESS,,0.03747695727426232
T0029214,C00637,2026-01-22 05:30:32,2506.21,CARD,SUCCESS,,0.061429890793210484
T0020411,C00450,2026-01-22 05:32:03,828.07,CARD,SUCCESS,,0.05009078540135696
T0002165,C00050,2026-01-22 05:32:42,1312.4,UPI,SUCCESS,,0.07957724893051946
T0044430,C00968,2026-01-22 05:33:34,866.49,UPI,SUCCESS,,0.04896812052229049
T0008192,C00178,2026-01-22 05:33:41,2335.18,UPI,SUCCESS,,0.04962054491103366
T0019475,C00428,2026-01-22 05:34:36,413.9,UPI,SUCCESS,,0.05760684215305796
T0033736,C00732,2026-01-22 05:36:26,815.71,WALLET,SUCCESS,,0.0479670545312017
T0002117,C00048,2026-01-22 05:36:35,3555.69,UPI,SUCCESS,,0.08179265703872667
T0019361,C00426,2026-01-22 05:39:06,2492.02,CARD,SUCCESS,,0.06705908798648173
T0013039,C00286,2026-01-22 05:39:25,1202.13,UPI,SUCCESS,,0.03863953910658211
T0015261,C00337,2026-01-22 05:39:34,2724.13,UPI,SUCCESS,,0.05695608405627458
T0002756,C00064,2026-01-22 05:40:15,1710.65,CARD,SUCCESS,,0.09691918422277727
T0033466,C00727,2026-01-22 05:42:15,1051.93,NETBANKING,SUCCESS,,0.09438814478357167
T0040081,C00873,2026-01-22 05:43:20,472.6,UPI,SUCCESS,,0.0591835215293621
T0026866,C00590,2026-01-22 05:43:32,1028.6,UPI,SUCCESS,,0.09245636186755384
T0016912,C00371,2026-01-22 05:46:35,664.7,UPI,SUCCESS,,0.03435555044382949
T0002794,C00066,2026-01-22 05:46:43,1404.36,UPI,SUCCESS,,0.08506260511353134
T0020852,C00459,2026-01-22 05:46:48,1031.29,UPI,SUCCESS,,0.05888739183196245
T0018167,C00400,2026-01-22 05:49:22,3198.0,WALLET,SUCCESS,,0.06488151195296098
T0027466,C00602,2026-01-22 05:50:03,221.87,CARD,SUCCESS,,0.08131444114806309
T0016046,C00352,2026-01-22 05:50:24,289.82,UPI,SUCCESS,,0.04650547484558542
T0018696,C00412,2026-01-22 05:53:39,1036.96,NETBANKING,SUCCESS,,0.04543825116793261
T0010880,C00235,2026-01-22 05:54:22,558.39,UPI,SUCCESS,,0.04804184681731106
T0008698,C00188,2026-01-22 05:54:50,648.8,CARD,SUCCESS,,0.057164658027598125
T0020567,C00452,2026-01-22 05:56:18,2469.2,WALLET,SUCCESS,,0.08228836952333195
T0020476,C00451,2026-01-22 05:57:32,1282.85,UPI,SUCCESS,,0.047058432283092845
T0013488,C00295,2026-01-22 05:57:58,666.47,CARD,SUCCESS,,0.04894745181885607
T0015773,C00347,2026-01-22 06:00:07,3485.44,WALLET,SUCCESS,,0.08906850542832753
T0043363,C00945,2026-01-22 06:01:42,415.68,CARD,SUCCESS,,0.12224831442918781
T0023655,C00520,2026-01-22 06:01:57,524.79,UPI,SUCCESS,,0.039573519412335424
T0034572,C00751,2026-01-22 06:02:35,593.05,UPI,SUCCESS,,0.04832962872732169
T0013724,C00300,2026-01-22 06:03:18,2460.67,UPI,SUCCESS,,0.03864330592345458
T0027419,C00600,2026-01-22 06:04:45,1661.02,NETBANKING,SUCCESS,,0.057277342759026434
T0022116,C00487,2026-01-22 06:04:58,516.6,NETBANKING,SUCCESS,,0.054005826973188564
T0026317,C00578,2026-01-22 06:05:22,818.37,UPI,SUCCESS,,0.07712076571195854
T0031394,C00682,2026-01-22 06:07:50,1917.5,UPI,SUCCESS,,0.0578505251723597
T0015668,C00345,2026-01-22 06:08:17,1212.57,UPI,SUCCESS,,0.06563071256455813
T0040397,C00880,2026-01-22 06:08:52,455.13,UPI,SUCCESS,,0.029641629709657315
T0016009,C00351,2026-01-22 06:09:26,559.95,CARD,SUCCESS,,0.04544359237348841
T0034314,C00746,2026-01-22 06:10:57,517.91,UPI,SUCCESS,,0.06955472047608359
T0042807,C00935,2026-01-22 06:13:10,1080.42,UPI,FAILED,NETWORK_ERROR,0.06911059361247487
T0004561,C00100,2026-01-22 06:13:27,1064.11,UPI,SUCCESS,,0.04765861808808044
T0030741,C00669,2026-01-22 06:13:34,1706.97,CARD,SUCCESS,,0.07551595671382651
T0038832,C00845,2026-01-22 06:14:09,1176.29,NETBANKING,SUCCESS,,0.0708262463811291
T0027703,C00606,2026-01-22 06:14:53,1204.71,UPI,SUCCESS,,0.053167208921480545
T0031717,C00688,2026-01-22 06:15:27,3891.91,CARD,SUCCESS,,0.11328617640031369
T0008554,C00186,2026-01-22 06:15:53,915.79,CARD,SUCCESS,,0.09278901049591637
T0008316,C00180,2026-01-22 06:16:16,3534.2,UPI,SUCCESS,,0.062065211412561
T0035019,C00761,2026-01-22 06:16:58,1157.16,NETBANKING,SUCCESS,,0.046321392582909425
T0013741,C00301,2026-01-22 06:17:10,571.22,UPI,SUCCESS,,0.04721349308886715
T0013838,C00303,2026-01-22 06:17:26,596.6,UPI,SUCCESS,,0.029984352226698964
T0021411,C00472,2026-01-22 06:17:47,512.4,UPI,SUCCESS,,0.031126777708795537
T0023708,C00522,2026-01-22 06:18:02,1712.25,CARD,SUCCESS,,0.062181989434058206
T0018006,C00396,2026-01-22 06:18:04,1003.3,UPI,SUCCESS,,0.04484201057940585
T0001240,C00027,2026-01-22 06:19:13,1745.52,UPI,SUCCESS,,0.049572700693379136
T0000950,C00021,2026-01-22 06:20:08,10058.23,UPI,FAILED,NETWORK_ERROR,0.0640511262562099
T0039155,C00852,2026-01-22 06:20:26,620.04,NETBANKING,SUCCESS,,0.07127472720132946
T0012465,C00274,2026-01-22 06:21:19,1646.74,UPI,SUCCESS,,0.05450567806878294
T0010049,C00219,2026-01-22 06:21:39,3141.33,NETBANKING,SUCCESS,,0.061723297635476904
T0021983,C00484,2026-01-22 06:22:13,2552.93,UPI,SUCCESS,,0.04922731312800261
T0000205,C00005,2026-01-22 06:22:52,6876.17,NETBANKING,SUCCESS,,0.07957541618628211
T0002532,C00058,2026-01-22 06:23:27,2249.89,UPI,SUCCESS,,0.051526167213446626
T0035294,C00768,2026-01-22 06:23:44,3869.59,UPI,SUCCESS,,0.07832376703319634
T0021792,C00480,2026-01-22 06:24:41,925.7,CARD,SUCCESS,,0.040990875005695884
T0019240,C00423,2026-01-22 06:25:04,782.12,NETBANKING,SUCCESS,,0.04011275296498919
T0030407,C00662,2026-01-22 06:25:36,1313.81,UPI,SUCCESS,,0.11950060249239355
T0040609,C00886,2026-01-22 06:26:05,1280.35,UPI,SUCCESS,,0.10876180597238767
T0007230,C00158,2026-01-22 06:26:26,3661.67,CARD,SUCCESS,,0.08975726336504136
T0006655,C00145,2026-01-22 06:26:42,1029.44,CARD,SUCCESS,,0.09424860922339716
T0013972,C00305,2026-01-22 06:28:06,809.56,UPI,SUCCESS,,0.046298100851658405
T0006001,C00132,2026-01-22 06:28:36,1468.28,UPI,SUCCESS,,0.05319963436651621
T0022188,C00488,2026-01-22 06:29:05,867.85,UPI,SUCCESS,,0.06112368325676589
T0010404,C00226,2026-01-22 06:29:10,4327.79,UPI,SUCCESS,,0.07648336764840143
T0021354,C00470,2026-01-22 06:30:34,4426.08,NETBANKING,SUCCESS,,0.11183452331351194
T0030273,C00659,2026-01-22 06:32:48,902.97,UPI,SUCCESS,,0.043044308970112015
T0020240,C00446,2026-01-22 06:33:29,644.08,WALLET,SUCCESS,,0.05900101621525199
T0013906,C00304,2026-01-22 06:34:07,2658.34,CARD,SUCCESS,,0.0874294031695315
T0012706,C00279,2026-01-22 06:35:05,1705.33,UPI,SUCCESS,,0.04275883810902937
T0003841,C00085,2026-01-22 06:35:06,1097.7,WALLET,SUCCESS,,0.05825939748815655
T0037859,C00824,2026-01-22 06:35:39,3593.67,WALLET,SUCCESS,,0.05055742079799246
T0015985,C00350,2026-01-22 06:36:29,1004.34,NETBANKING,FAILED,LIMIT_EXCEEDED,0.0912835133941898
T0026286,C00577,2026-01-22 06:37:09,254.34,CARD,SUCCESS,,0.04688808562008344
T0034266,C00745,2026-01-22 06:37:18,2622.48,UPI,SUCCESS,,0.049410957589258335
T0023993,C00527,2026-01-22 06:37:20,1732.94,UPI,SUCCESS,,0.06928743748542282
T0002305,C00054,2026-01-22 06:37:21,1475.96,NETBANKING,SUCCESS,,0.053064499029072655
T0027938,C00612,2026-01-22 06:37:50,561.6,CARD,SUCCESS,,0.05487209654987121
T0023251,C00511,2026-01-22 06:39:03,1197.83,NETBANKING,SUCCESS,,0.04191306830020827
T0019643,C00432,2026-01-22 06:39:55,1172.61,CARD,FAILED,INSUFFICIENT_FUNDS,0.056210041724093295
T0039832,C00868,2026-01-22 06:41:10,1188.85,UPI,SUCCESS,,0.04861562586361615
T0025498,C00560,2026-01-22 06:45:41,2730.25,UPI,SUCCESS,,0.05600612100628056
T0019101,C00420,2026-01-22 06:46:35,1466.7,UPI,SUCCESS,,0.056132575422799084
T0011265,C00246,2026-01-22 06:47:40,602.86,UPI,SUCCESS,,0.06861954960184218
T0044288,C00965,2026-01-22 06:47:48,1903.77,UPI,SUCCESS,,0.07399773005346555
T0042904,C00937,2026-01-22 06:48:26,629.73,CARD,SUCCESS,,0.06867168208827336
T0034862,C00757,2026-01-22 06:48:47,1911.05,UPI,SUCCESS,,0.05415102991731243
T0008693,C00188,2026-01-22 06:49:07,3332.37,CARD,SUCCESS,,0.07166174721507595
T0024752,C00545,2026-01-22 06:49:20,509.35,UPI,SUCCESS,,0.02997814262005978
T0026827,C00589,2026-01-22 06:49:37,812.05,UPI,SUCCESS,,0.05129123309314708
T0010373,C00225,2026-01-22 06:52:09,673.1,UPI,SUCCESS,,0.049773825583144214
T0001954,C00045,2026-01-22 06:52:13,539.84,CARD,SUCCESS,,0.0756738458976543
T0045476,C00991,2026-01-22 06:52:33,12639.9,UPI,SUCCESS,,0.14693622861954034
T0027769,C00608,2026-01-22 06:52:40,1005.13,UPI,SUCCESS,,0.07259787750494626
T0035843,C00778,2026-01-22 06:54:23,1533.59,CARD,SUCCESS,,0.05628520322219846
T0039321,C00855,2026-01-22 06:55:54,1528.79,NETBANKING,SUCCESS,,0.062425105388234314
T0008082,C00175,2026-01-22 06:56:17,1504.16,UPI,SUCCESS,,0.05866073410326402
T0001661,C00038,2026-01-22 06:57:05,1214.89,CARD,SUCCESS,,0.05689423384934244
T0026297,C00577,2026-01-22 06:57:51,1705.49,CARD,SUCCESS,,0.056263533677787636
T0032814,C00714,2026-01-22 06:58:05,1174.02,NETBANKING,SUCCESS,,0.08305205718597171
T0030643,C00667,2026-01-22 06:59:02,2824.59,CARD,SUCCESS,,0.09173878468688987
T0013247,C00290,2026-01-22 07:01:22,784.46,UPI,SUCCESS,,0.052388875991883035
T0017256,C00378,2026-01-22 07:03:14,913.31,UPI,FAILED,INSUFFICIENT_FUNDS,0.04060955772806189
T0021144,C00466,2026-01-22 07:05:28,1845.85,UPI,SUCCESS,,0.06300453426155497
T0031415,C00682,2026-01-22 07:07:38,3357.26,UPI,SUCCESS,,0.06356468945515709
T0040470,C00882,2026-01-22 07:10:43,1143.06,UPI,SUCCESS,,0.06396836599602285
T0025475,C00559,2026-01-22 07:11:50,555.49,CARD,SUCCESS,,0.04883208756378662
T0034072,C00740,2026-01-22 07:12:04,271.15,CARD,SUCCESS,,0.0701028637505348
T0045086,C00983,2026-01-22 07:12:15,1657.3,CARD,SUCCESS,,0.0823221251862324
