failure_reason,confidence,recovery_rank,actual_recovered,transaction_id,amount,recovery_probability,recovery_flag,recovered_amount,expected_recovery,expected_intervention_cost,expected_friction_cost,expected_net_recovery,incremental_value,reclaim_intervene,reclaim_action,incremental_rank
NETWORK_ERROR,0.2306876998240348,427,1,T0010074,694.6,0.6153438499120174,1,694.6,427.4178381488873,1.5,0.25,425.6678381488873,425.6678381488873,True,DELAYED_RETRY,130.0
LIMIT_EXCEEDED,0.1691264203535414,428,1,T0024029,1022.9,0.4154367898232293,1,1022.9,424.9502923101812,1.5,0.25,423.2002923101812,423.2002923101812,False,NO_ACTION,
NETWORK_ERROR,0.237536191100854,429,0,T0042165,682.19,0.618768095550427,0,0.0,422.1174071035458,1.5,0.25,420.3674071035458,420.3674071035458,True,DELAYED_RETRY,131.0
NETWORK_ERROR,0.1956229525902579,430,1,T0021765,704.2,0.597811476295129,1,704.2,420.97884160702984,1.5,0.25,419.22884160702984,419.22884160702984,False,NO_ACTION,
NETWORK_ERROR,0.1639363742941377,431,1,T0005622,718.44,0.5819681871470689,1,718.44,418.1092243739402,1.5,0.25,416.3592243739402,416.3592243739402,False,NO_ACTION,
INSUFFICIENT_FUNDS,0.0721956333690894,432,0,T0037261,778.06,0.5360978166845447,0,0.0,417.1162672495768,1.5,0.25,415.3662672495768,415.3662672495768,False,NO_ACTION,
BANK_DECLINE,0.1902057839054515,433,0,T0012287,1014.55,0.4048971080472742,0,0.0,410.78836096936203,1.5,0.25,409.03836096936203,409.03836096936203,False,NO_ACTION,
NETWORK_ERROR,0.2307770165523839,434,1,T0026587,660.2,0.615388508276192,1,660.2,406.27949316394194,1.5,0.25,404.52949316394194,404.52949316394194,True,DELAYED_RETRY,132.0
INSUFFICIENT_FUNDS,0.1831636325262083,435,0,T0030481,994.44,0.4084181837368958,0,0.0,406.1473786353187,1.5,0.25,404.3973786353187,404.3973786353187,False,NO_ACTION,
BANK_DECLINE,0.2395914245624407,436,1,T0027448,1063.72,0.3802042877187796,1,1063.72,404.43090493222024,1.5,0.25,402.68090493222024,402.68090493222024,True,DELAYED_RETRY,133.0
INSUFFICIENT_FUNDS,0.1212383344883807,437,1,T0024290,712.32,0.5606191672441904,1,712.32,399.3402452113817,1.5,0.25,397.5902452113817,397.5902452113817,False,NO_ACTION,
INSUFFICIENT_FUNDS,0.2040834100026803,438,0,T0008920,992.41,0.3979582949986598,0,0.0,394.93779153962,1.5,0.25,393.18779153962,393.18779153962,True,DELAYED_RETRY,134.0
LIMIT_EXCEEDED,0.0974188523515494,439,0,T0044537,873.23,0.4512905738242252,0,0.0,394.0804677805282,1.5,0.25,392.3304677805282,392.3304677805282,False,NO_ACTION,
BANK_DECLINE,0.1268908257307505,440,1,T0020930,896.6,0.4365545871346247,1,896.6,391.4148428249045,1.5,0.25,389.6648428249045,389.6648428249045,False,NO_ACTION,
BANK_DECLINE,0.135259261936115,441,1,T0029978,903.18,0.4323703690319425,1,903.18,390.5082699022698,1.5,0.25,388.7582699022698,388.7582699022698,False,NO_ACTION,
INSUFFICIENT_FUNDS,0.0453721455386981,442,1,T0044597,744.15,0.5226860727693491,1,744.15,388.95684105131113,1.5,0.25,387.20684105131113,387.20684105131113,False,NO_ACTION,
BANK_DECLINE,0.0851969413661974,443,1,T0004847,850.16,0.4574015293169012,1,850.16,388.8644841640567,1.5,0.25,387.1144841640567,387.1144841640567,False,NO_ACTION,
INSUFFICIENT_FUNDS,0.2440635673760984,444,1,T0040700,624.2,0.6220317836880492,1,624.2,388.27223937808037,1.5,0.25,386.52223937808037,386.52223937808037,True,DELAYED_RETRY,135.0
BANK_DECLINE,0.0856619931509506,445,1,T0041719,846.45,0.4571690034245246,1,846.45,386.9707029486889,1.5,0.25,385.2207029486889,385.2207029486889,False,NO_ACTION,
BANK_DECLINE,0.1952947897097644,446,0,T0035909,961.12,0.4023526051451178,0,0.0,386.7091358570756,1.5,0.25,384.9591358570756,384.9591358570756,False,NO_ACTION,
PAYMENT_TIMEOUT,0.1995211678663604,447,0,T0016648,640.92,0.5997605839331802,0,0.0,384.39855345445386,1.5,0.25,382.64855345445386,382.64855345445386,False,NO_ACTION,
LIMIT_EXCEEDED,0.200862760704144,448,0,T0019360,959.03,0.399568619647928,0,0.0,383.1982933009524,1.5,0.25,381.4482933009524,381.4482933009524,True,DELAYED_RETRY,136.0
PAYMENT_TIMEOUT,0.2219864321812097,449,0,T0030928,621.54,0.6109932160906049,0,0.0,379.7567235289545,1.5,0.25,378.0067235289545,378.0067235289545,True,DELAYED_RETRY,137.0
INSUFFICIENT_FUNDS,0.10431693723618,450,0,T0019137,684.65,0.55215846861809,0,0.0,378.03529553937534,1.5,0.25,376.28529553937534,376.28529553937534,False,NO_ACTION,
INSUFFICIENT_FUNDS,0.0866218413869435,451,1,T0000667,695.21,0.5433109206934718,1,695.21,377.71518517530853,1.5,0.25,375.96518517530853,375.96518517530853,False,NO_ACTION,
NETWORK_ERROR,0.2235634525027803,452,0,T0000192,615.14,0.6117817262513902,0,0.0,376.3314110862801,1.5,0.25,374.5814110862801,374.5814110862801,True,DELAYED_RETRY,138.0
PAYMENT_TIMEOUT,0.239329848373458,453,0,T0019913,605.88,0.619664924186729,0,0.0,375.4425842662554,1.5,0.25,373.6925842662554,373.6925842662554,True,DELAYED_RETRY,139.0
LIMIT_EXCEEDED,0.1216819739945797,454,0,T0036572,852.16,0.4391590130027101,0,0.0,374.23374452038945,1.5,0.25,372.48374452038945,372.48374452038945,False,NO_ACTION,
BANK_DECLINE,0.2344783397447325,455,1,T0045712,977.5,0.3827608301276337,1,977.5,374.14871144976195,1.5,0.25,372.39871144976195,372.39871144976195,True,DELAYED_RETRY,140.0
INSUFFICIENT_FUNDS,0.1840747080175973,456,0,T0044928,912.46,0.4079626459912013,0,0.0,372.24959596113155,1.5,0.25,370.49959596113155,370.49959596113155,False,NO_ACTION,
NETWORK_ERROR,0.229665283042628,457,1,T0020069,604.98,0.614832641521314,1,604.98,371.96145146756453,1.5,0.25,370.21145146756453,370.21145146756453,True,DELAYED_RETRY,141.0
PAYMENT_TIMEOUT,0.3492606807077634,458,0,T0026611,545.61,0.6746303403538817,0,0.0,368.0850600004814,1.5,0.25,366.3350600004814,366.3350600004814,True,RETRY_NOW,142.0
LIMIT_EXCEEDED,0.0011468627681873,459,1,T0025050,732.93,0.4994265686159063,1,732.93,366.04471493565615,1.5,0.25,364.29471493565615,364.29471493565615,False,NO_ACTION,
INSUFFICIENT_FUNDS,0.0971673619394273,460,0,T0026617,662.72,0.5485836809697137,0,0.0,363.5573770522486,1.5,0.25,361.8073770522486,361.8073770522486,False,NO_ACTION,
INSUFFICIENT_FUNDS,0.054580647408039,461,1,T0037232,685.21,0.5272903237040195,1,685.21,361.3046027052312,1.5,0.25,359.5546027052312,359.5546027052312,False,NO_ACTION,
BANK_DECLINE,0.1139603670140281,462,0,T0006739,801.96,0.4430198164929859,0,0.0,355.28417203471497,1.5,0.25,353.53417203471497,353.53417203471497,False,NO_ACTION,
INSUFFICIENT_FUNDS,0.0994706296909839,463,1,T0034899,641.57,0.549735314845492,1,641.57,352.6936859454223,1.5,0.25,350.9436859454223,350.9436859454223,False,NO_ACTION,
NETWORK_ERROR,0.2163438748312232,464,1,T0030466,576.66,0.6081719374156116,1,576.66,350.70842943008654,1.5,0.25,348.95842943008654,348.95842943008654,True,DELAYED_RETRY,143.0
LIMIT_EXCEEDED,0.1197678953291511,465,0,T0038605,796.3,0.4401160523354244,0,0.0,350.4644124746984,1.5,0.25,348.7144124746984,348.7144124746984,False,NO_ACTION,
INSUFFICIENT_FUNDS,0.1450633106224177,466,0,T0018611,611.91,0.5725316553112089,0,0.0,350.3378452014818,1.5,0.25,348.5878452014818,348.5878452014818,False,NO_ACTION,
NETWORK_ERROR,0.2044255169195792,467,1,T0036279,580.6,0.6022127584597896,1,580.6,349.6447275617539,1.5,0.25,347.8947275617539,347.8947275617539,True,DELAYED_RETRY,144.0
INSUFFICIENT_FUNDS,0.0754485194302154,468,1,T0041660,645.37,0.5377242597151077,1,645.37,347.03110549233907,1.5,0.25,345.28110549233907,345.28110549233907,False,NO_ACTION,
PAYMENT_TIMEOUT,0.2578974859334992,469,1,T0040033,550.87,0.6289487429667496,1,550.87,346.4689940380934,1.5,0.25,344.7189940380934,344.7189940380934,True,DELAYED_RETRY,145.0
BANK_DECLINE,0.1588932884124088,470,1,T0022129,823.55,0.4205533557937956,1,823.55,346.3467161639804,1.5,0.25,344.5967161639804,344.5967161639804,False,NO_ACTION,
BANK_DECLINE,0.3890009821232956,471,0,T0042579,1124.12,0.3054995089383522,0,0.0,343.41810798778045,1.5,0.25,341.66810798778045,341.66810798778045,True,DELAYED_RETRY,146.0
BANK_DECLINE,0.0233349256493389,472,1,T0017826,702.01,0.4883325371753305,1,702.01,342.81432442245375,1.5,0.25,341.06432442245375,341.06432442245375,False,NO_ACTION,
INSUFFICIENT_FUNDS,0.0879401909303878,473,1,T0012538,624.01,0.5439700954651939,1,624.01,339.4427792712357,1.5,0.25,337.6927792712357,337.6927792712357,False,NO_ACTION,
NETWORK_ERROR,0.1547198907432245,474,1,T0004910,584.8,0.5773599453716123,1,584.8,337.6400960533188,1.5,0.25,335.8900960533188,335.8900960533188,False,NO_ACTION,
PAYMENT_TIMEOUT,0.2771503967453754,475,0,T0017950,527.85,0.6385751983726877,0,0.0,337.07191846102324,1.5,0.25,335.32191846102324,335.32191846102324,True,DELAYED_RETRY,147.0
NETWORK_ERROR,0.4550158163550458,476,1,T0037614,1224.74,0.2724920918224771,1,1224.74,333.7319645386606,1.5,0.25,331.9819645386606,331.9819645386606,True,DELAYED_RETRY,148.0
NETWORK_ERROR,0.0872091361189606,477,1,T0030460,601.56,0.5436045680594803,1,601.56,327.01076396186096,1.5,0.25,325.26076396186096,325.26076396186096,False,NO_ACTION,
BANK_DECLINE,0.1235795619913526,478,0,T0037164,742.49,0.4382102190043236,0,0.0,325.3667055085202,1.5,0.25,323.6167055085202,323.6167055085202,False,NO_ACTION,
NETWORK_ERROR,0.1047322809094574,479,1,T0022537,721.78,0.4476338595452713,1,721.78,323.0931671425859,1.5,0.25,321.3431671425859,321.3431671425859,False,NO_ACTION,
BANK_DECLINE,0.1429370009374022,480,1,T0013884,753.19,0.4285314995312989,1,753.19,322.765640131979,1.5,0.25,321.015640131979,321.015640131979,False,NO_ACTION,
NETWORK_ERROR,0.1577540934223043,481,1,T0019419,555.68,0.5788770467111521,1,555.68,321.670397316453,1.5,0.25,319.920397316453,319.920397316453,False,NO_ACTION,
BANK_DECLINE,0.1955163065238375,482,1,T0038648,799.13,0.4022418467380812,1,799.13,321.4435269838028,1.5,0.25,319.6935269838028,319.6935269838028,False,NO_ACTION,
BANK_DECLINE,0.4274992900307778,483,1,T0031813,1122.07,0.2862503549846111,1,1122.07,321.19293581758257,1.5,0.25,319.44293581758257,319.44293581758257,True,DELAYED_RETRY,149.0
BANK_DECLINE,0.1021806399798506,484,1,T0016314,711.4,0.4489096800100747,1,711.4,319.35434635916715,1.5,0.25,317.60434635916715,317.60434635916715,False,NO_ACTION,
PAYMENT_TIMEOUT,0.4166677742976925,485,1,T0022816,450.44,0.7083338871488463,1,450.44,319.0619161273263,1.5,0.25,317.3119161273263,317.3119161273263,True,RETRY_NOW,150.0
BANK_DECLINE,0.1682786014502103,486,1,T0011220,765.01,0.4158606992748948,1,765.01,318.1375935522872,1.5,0.25,316.3875935522872,316.3875935522872,False,NO_ACTION,
BANK_DECLINE,0.1736356532568101,487,1,T0005945,759.13,0.4131821733715949,1,759.13,313.65898327157885,1.5,0.25,311.90898327157885,311.90898327157885,False,NO_ACTION,
NETWORK_ERROR,0.2975992605526403,488,1,T0010183,889.34,0.3512003697236798,1,889.34,312.3365368100574,1.5,0.25,310.5865368100574,310.5865368100574,True,DELAYED_RETRY,151.0
INSUFFICIENT_FUNDS,0.0833982376882427,489,0,T0002285,574.39,0.5416991188441214,0,0.0,311.14655687287484,1.5,0.25,309.39655687287484,309.39655687287484,False,NO_ACTION,
INSUFFICIENT_FUNDS,0.1364295106427435,490,1,T0020416,541.39,0.5682147553213718,1,541.39,307.62578638343746,1.5,0.25,305.87578638343746,305.87578638343746,False,NO_ACTION,
BANK_DECLINE,0.1160348801806365,491,0,T0031682,695.02,0.4419825599096817,0,0.0,307.18671878842696,1.5,0.25,305.43671878842696,305.43671878842696,False,NO_ACTION,
BANK_DECLINE,0.1235172383192597,492,1,T0016656,695.04,0.4382413808403701,1,695.04,304.59528933929084,1.5,0.25,302.84528933929084,302.84528933929084,False,NO_ACTION,
INSUFFICIENT_FUNDS,0.0807352265780518,493,1,T0006448,560.96,0.5403676132890259,1,560.96,303.12461635061203,1.5,0.25,301.37461635061203,301.37461635061203,False,NO_ACTION,
INSUFFICIENT_FUNDS,0.139551756879295,494,1,T0009904,530.34,0.5697758784396475,1,530.34,302.1749393716827,1.5,0.25,300.4249393716827,300.4249393716827,False,NO_ACTION,
LIMIT_EXCEEDED,0.1586924436520845,495,1,T0010756,716.96,0.4206537781739577,1,716.96,301.5919327996007,1.5,0.25,299.8419327996007,299.8419327996007,False,NO_ACTION,
BANK_DECLINE,0.1348022058619125,496,1,T0014761,695.54,0.4325988970690437,1,695.54,300.88983686740266,1.5,0.25,299.13983686740266,299.13983686740266,False,NO_ACTION,
BANK_DECLINE,0.0819068992958128,497,1,T0034482,654.79,0.4590465503520936,1,654.79,300.57909070504735,1.5,0.25,298.82909070504735,298.82909070504735,False,NO_ACTION,
BANK_DECLINE,0.1419473385376017,498,1,T0019997,697.51,0.4290263307311991,1,697.51,299.2501559483187,1.5,0.25,297.5001559483187,297.5001559483187,False,NO_ACTION,
INSUFFICIENT_FUNDS,0.0579176695718905,499,0,T0021313,564.77,0.5289588347859453,0,0.0,298.7400811220583,1.5,0.25,296.9900811220583,296.9900811220583,False,NO_ACTION,
PAYMENT_TIMEOUT,0.2491082420279746,500,1,T0042549,475.94,0.6245541210139873,1,475.94,297.2502883553971,1.5,0.25,295.5002883553971,295.5002883553971,True,DELAYED_RETRY,152.0
BANK_DECLINE,0.2407654786262136,501,0,T0029092,780.83,0.3796172606868931,0,0.0,296.41654566214675,1.5,0.25,294.66654566214675,294.66654566214675,True,DELAYED_RETRY,153.0
LIMIT_EXCEEDED,0.0370633792688709,502,1,T0010789,614.39,0.4814683103655645,1,614.39,295.80931520549916,1.5,0.25,294.05931520549916,294.05931520549916,False,NO_ACTION,
BANK_DECLINE,0.1904987967749164,503,0,T0028119,720.76,0.4047506016125418,0,0.0,291.72804361825564,1.5,0.25,289.97804361825564,289.97804361825564,False,NO_ACTION,
BANK_DECLINE,0.2448906988415902,504,0,T0028429,765.39,0.3775546505792049,0,0.0,288.97655400681765,1.5,0.25,287.22655400681765,287.22655400681765,True,DELAYED_RETRY,154.0
INSUFFICIENT_FUNDS,0.105565500848334,505,1,T0014810,518.56,0.552782750424167,1,518.56,286.651023059956,1.5,0.25,284.901023059956,284.901023059956,False,NO_ACTION,
NETWORK_ERROR,0.1946797283034151,506,1,T0015931,476.58,0.5973398641517076,1,476.58,284.6802324574208,1.5,0.25,282.9302324574208,282.9302324574208,False,NO_ACTION,
INSUFFICIENT_FUNDS,0.1145528578485768,507,1,T0006144,503.45,0.5572764289242884,1,503.45,280.560818141933,1.5,0.25,278.810818141933,278.810818141933,False,NO_ACTION,
NETWORK_ERROR,0.1725282304551039,508,1,T0012291,477.65,0.586264115227552,1,477.65,280.0290546384402,1.5,0.25,278.2790546384402,278.2790546384402,False,NO_ACTION,
NETWORK_ERROR,0.226360324646015,509,1,T0012720,455.06,0.6131801623230075,1,455.06,279.03376466670784,1.5,0.25,277.28376466670784,277.28376466670784,True,DELAYED_RETRY,155.0
NETWORK_ERROR,0.0315955848873259,510,1,T0017842,521.56,0.515797792443663,1,521.56,269.0194966269168,1.5,0.25,267.2694966269168,267.2694966269168,False,NO_ACTION,
BANK_DECLINE,0.107429044470201,511,0,T0021006,600.41,0.4462854777648994,0,0.0,267.95426370482323,1.5,0.25,266.20426370482323,266.20426370482323,False,NO_ACTION,
NETWORK_ERROR,0.2125985379839754,512,1,T0032633,439.8,0.6062992689919877,1,439.8,266.6504185026762,1.5,0.25,264.9004185026762,264.9004185026762,True,DELAYED_RETRY,156.0
BANK_DECLINE,0.1215736553246398,513,1,T0030981,606.82,0.4392131723376801,1,606.82,266.52333723795107,1.5,0.25,264.77333723795107,264.77333723795107,False,NO_ACTION,
BANK_DECLINE,0.1732168625659147,514,1,T0022581,642.01,0.4133915687170426,1,642.01,265.4015210320285,1.5,0.25,263.6515210320285,263.6515210320285,False,NO_ACTION,
NETWORK_ERROR,0.0621836587150617,515,0,T0004637,564.45,0.4689081706424691,0,0.0,264.6752169191417,1.5,0.25,262.9252169191417,262.9252169191417,False,NO_ACTION,
BANK_DECLINE,0.1773331074643258,516,1,T0014571,641.17,0.4113334462678371,1,641.17,263.7346657435491,1.5,0.25,261.9846657435491,261.9846657435491,False,NO_ACTION,
BANK_DECLINE,0.1958393567045583,517,0,T0028520,653.51,0.4020803216477208,0,0.0,262.763511000002,1.5,0.25,261.013511000002,261.013511000002,False,NO_ACTION,
NETWORK_ERROR,0.1032648899347068,518,1,T0027560,466.83,0.5516324449673534,1,466.83,257.5185742841096,1.5,0.25,255.7685742841096,255.7685742841096,False,NO_ACTION,
NETWORK_ERROR,0.451589991682268,519,0,T0037771,936.07,0.274205004158866,0,0.0,256.67507824298974,1.5,0.25,254.92507824298974,254.92507824298974,True,DELAYED_RETRY,157.0
BANK_DECLINE,0.3566027156578347,520,1,T0031500,795.89,0.3216986421710826,1,795.89,256.03673231754294,1.5,0.25,254.28673231754294,254.28673231754294,True,DELAYED_RETRY,158.0
NETWORK_ERROR,0.1680458293484408,521,1,T0034584,436.71,0.5840229146742204,1,436.71,255.0486470673788,1.5,0.25,253.2986470673788,253.2986470673788,False,NO_ACTION,
NETWORK_ERROR,0.3451380583422482,522,1,T0033862,759.17,0.3274309708288759,1,759.17,248.5757701241577,1.5,0.25,246.8257701241577,246.8257701241577,True,DELAYED_RETRY,159.0
LIMIT_EXCEEDED,0.1053268310338697,523,1,T0018843,553.95,0.4473365844830651,1,553.95,247.80210097439394,1.5,0.25,246.05210097439394,246.05210097439394,False,NO_ACTION,
LIMIT_EXCEEDED,0.0640904794917767,524,0,T0026881,517.86,0.4679547602541116,0,0.0,242.33505214519423,1.5,0.25,240.58505214519423,240.58505214519423,False,NO_ACTION,
INSUFFICIENT_FUNDS,0.1259444120872241,525,0,T0027948,423.79,0.5629722060436121,0,0.0,238.5819911992224,1.5,0.25,236.8319911992224,236.8319911992224,False,NO_ACTION,
NETWORK_ERROR,0.0867981185712329,526,1,T0027304,430.14,0.5433990592856165,1,430.14,233.73767136111508,1.5,0.25,231.98767136111508,231.98767136111508,False,NO_ACTION,
INSUFFICIENT_FUNDS,0.2362760491016698,527,0,T0019516,607.12,0.381861975449165,0,0.0,231.83604253469707,1.5,0.25,230.08604253469707,230.08604253469707,True,DELAYED_RETRY,160.0
NETWORK_ERROR,0.1927778546507512,528,1,T0045263,378.61,0.5963889273253756,1,378.61,225.79881177466046,1.5,0.25,224.04881177466046,224.04881177466046,False,NO_ACTION,
BANK_DECLINE,0.0650805038557582,529,1,T0010693,479.53,0.4674597480721209,1,479.53,224.1609729930241,1.5,0.25,222.4109729930241,222.4109729930241,False,NO_ACTION,
BANK_DECLINE,0.2580321841491486,530,0,T0020397,601.75,0.3709839079254257,0,0.0,223.2395665941249,1.5,0.25,221.4895665941249,221.4895665941249,True,DELAYED_RETRY,161.0
NETWORK_ERROR,0.1886815090642948,531,1,T0029955,373.36,0.5943407545321474,1,373.36,221.90306411212256,1.5,0.25,220.15306411212256,220.15306411212256,False,NO_ACTION,
NETWORK_ERROR,0.1789353419906156,532,1,T0036986,375.2,0.5894676709953078,1,375.2,221.16827015743948,1.5,0.25,219.41827015743948,219.41827015743948,False,NO_ACTION,
INSUFFICIENT_FUNDS,0.0761180547961932,533,1,T0008618,406.05,0.5380590273980966,1,406.05,218.47886807499714,1.5,0.25,216.72886807499714,216.72886807499714,False,NO_ACTION,
NETWORK_ERROR,0.1885193991037355,534,0,T0018355,365.31,0.5942596995518677,0,0.0,217.0890108432928,1.5,0.25,215.3390108432928,215.3390108432928,False,NO_ACTION,
INSUFFICIENT_FUNDS,0.1205258392996017,535,1,T0035129,476.71,0.4397370803501991,1,476.71,209.6270635737434,1.5,0.25,207.8770635737434,207.8770635737434,False,NO_ACTION,
PAYMENT_TIMEOUT,0.2103428169020553,536,1,T0022042,337.94,0.6051714084510277,1,337.94,204.5116257719403,1.5,0.25,202.7616257719403,202.7616257719403,True,DELAYED_RETRY,162.0
LIMIT_EXCEEDED,0.2995165791308442,537,1,T0042375,579.72,0.3502417104345779,1,579.72,203.0421243731335,1.5,0.25,201.2921243731335,201.2921243731335,True,DELAYED_RETRY,163.0
LIMIT_EXCEEDED,0.1765995856368376,538,0,T0023498,484.89,0.4117002071815812,0,0.0,199.6293134602769,1.5,0.25,197.8793134602769,197.8793134602769,False,NO_ACTION,
BANK_DECLINE,0.1172863673699576,539,0,T0042809,446.49,0.4413568163150211,0,0.0,197.06140491649379,1.5,0.25,195.31140491649379,195.31140491649379,False,NO_ACTION,
INSUFFICIENT_FUNDS,0.0825130281214003,540,1,T0035863,362.46,0.5412565140607002,1,362.46,196.18383608644137,1.5,0.25,194.43383608644137,194.43383608644137,False,NO_ACTION,
LIMIT_EXCEEDED,0.1669360325761688,541,0,T0030704,462.25,0.4165319837119156,0,0.0,192.54190947083296,1.5,0.25,190.79190947083296,190.79190947083296,False,NO_ACTION,
BANK_DECLINE,0.0744727709959869,542,0,T0030786,415.77,0.4627636145020065,0,0.0,192.40322800149923,1.5,0.25,190.65322800149923,190.65322800149923,False,NO_ACTION,
BANK_DECLINE,0.1943073517551388,543,1,T0018217,476.02,0.4028463241224306,1,476.02,191.7629072087594,1.5,0.25,190.0129072087594,190.0129072087594,False,NO_ACTION,
LIMIT_EXCEEDED,0.0675203190493957,544,1,T0014339,405.46,0.4662398404753021,1,405.46,189.04160571911598,1.5,0.25,187.29160571911598,187.29160571911598,False,NO_ACTION,
PAYMENT_TIMEOUT,0.2867955782812259,545,1,T0001904,291.86,0.643397789140613,1,291.86,187.78207873857932,1.5,0.25,186.03207873857932,186.03207873857932,True,DELAYED_RETRY,164.0
NETWORK_ERROR,0.1526565668286699,546,0,T0004409,321.38,0.576328283414335,0,0.0,185.22038372369897,1.5,0.25,183.47038372369897,183.47038372369897,False,NO_ACTION,
BANK_DECLINE,0.1971829674679311,547,1,T0009771,461.34,0.4014085162660344,1,461.34,185.1858048941723,1.5,0.25,183.4358048941723,183.4358048941723,False,NO_ACTION,
INSUFFICIENT_FUNDS,0.0099646760184239,548,0,T0041443,364.47,0.504982338009212,0,0.0,184.05091273421752,1.5,0.25,182.30091273421752,182.30091273421752,False,NO_ACTION,
NETWORK_ERROR,0.1473892003492416,549,1,T0002288,320.46,0.5736946001746208,1,320.46,183.84617157195896,1.5,0.25,182.09617157195896,182.09617157195896,False,NO_ACTION,
BANK_DECLINE,0.1589933622073571,550,1,T0044092,426.11,0.4205033188963214,1,426.11,179.18066921491152,1.5,0.25,177.43066921491152,177.43066921491152,False,NO_ACTION,
INSUFFICIENT_FUNDS,0.0764567383709449,551,0,T0002672,327.4,0.5382283691854725,0,0.0,176.21596807132366,1.5,0.25,174.46596807132366,174.46596807132366,False,NO_ACTION,
NETWORK_ERROR,0.1634440851355336,552,1,T0000191,300.35,0.5817220425677668,1,300.35,174.72021548522878,1.5,0.25,172.97021548522878,172.97021548522878,False,NO_ACTION,
BANK_DECLINE,0.1189050187339595,553,0,T0044793,386.63,0.4405474906330202,0,0.0,170.3288763034446,1.5,0.25,168.5788763034446,168.5788763034446,False,NO_ACTION,
INSUFFICIENT_FUNDS,0.2116898496879784,554,0,T0019367,280.39,0.6058449248439892,0,0.0,169.87285847700613,1.5,0.25,168.12285847700613,168.12285847700613,True,DELAYED_RETRY,165.0
PAYMENT_TIMEOUT,0.2871242825806788,555,1,T0025822,249.46,0.6435621412903394,1,249.46,160.54301176628806,1.5,0.25,158.79301176628806,158.79301176628806,True,DELAYED_RETRY,166.0
NETWORK_ERROR,0.2760601505960494,556,1,T0019001,250.75,0.6380300752980247,1,250.75,159.98604138097969,1.5,0.25,158.23604138097969,158.23604138097969,True,DELAYED_RETRY,167.0
BANK_DECLINE,0.5043599470745277,557,0,T0005658,628.72,0.2478200264627361,0,0.0,155.80940703765145,1.5,0.25,154.05940703765145,154.05940703765145,True,DELAYED_RETRY,168.0
BANK_DECLINE,0.1835276053549236,558,0,T0001558,374.45,0.4082361973225382,0,0.0,152.86404408742442,1.5,0.25,151.11404408742442,151.11404408742442,False,NO_ACTION,
BANK_DECLINE,0.1117111420111707,559,1,T0016052,338.92,0.4441444289944146,1,338.92,150.52942987478698,1.5,0.25,148.77942987478698,148.77942987478698,False,NO_ACTION,
BANK_DECLINE,0.1661854870095354,560,0,T0041575,357.06,0.4169072564952323,0,0.0,148.86090500418766,1.5,0.25,147.11090500418766,147.11090500418766,False,NO_ACTION,
INSUFFICIENT_FUNDS,0.0191063598791388,561,1,T0017955,279.47,0.4904468200604305,1,279.47,137.06517280228852,1.5,0.25,135.31517280228852,135.31517280228852,False,NO_ACTION,
NETWORK_ERROR,0.1089712981908612,562,0,T0039103,242.71,0.5544856490954306,0,0.0,134.57921189195199,1.5,0.25,132.82921189195199,132.82921189195199,False,NO_ACTION,
NETWORK_ERROR,0.1386837763911752,563,1,T0015600,230.4,0.5693418881955876,1,230.4,131.1763710402634,1.5,0.25,129.4263710402634,129.4263710402634,False,NO_ACTION,
BANK_DECLINE,0.1498269893365009,564,0,T0014645,304.35,0.4250865053317495,0,0.0,129.37507789771797,1.5,0.25,127.62507789771797,127.62507789771797,False,NO_ACTION,
INSUFFICIENT_FUNDS,0.057810036593008,565,1,T0035860,243.65,0.528905018296504,1,243.65,128.86770770794323,1.5,0.25,127.11770770794323,127.11770770794323,False,NO_ACTION,
BANK_DECLINE,0.4146572724580477,566,0,T0004475,429.62,0.2926713637709761,0,0.0,125.73747130328674,1.5,0.25,123.98747130328674,123.98747130328674,True,DELAYED_RETRY,169.0
BANK_DECLINE,0.040787365942846,567,1,T0028832,257.66,0.479606317028577,1,257.66,123.57536364558315,1.5,0.25,121.82536364558315,121.82536364558315,False,NO_ACTION,
BANK_DECLINE,0.1870255766137859,568,0,T0029260,302.98,0.406487211693107,0,0.0,123.15749539877756,1.5,0.25,121.40749539877756,121.40749539877756,False,NO_ACTION,
INSUFFICIENT_FUNDS,0.1128102078447517,569,1,T0017251,208.77,0.5564051039223759,1,208.77,116.16069354587441,1.5,0.25,114.41069354587441,114.41069354587441,False,NO_ACTION,
BANK_DECLINE,0.5287354433684863,570,1,T0016502,492.75,0.2356322783157568,1,492.75,116.10780514008917,1.5,0.25,114.35780514008917,114.35780514008917,True,DELAYED_RETRY,170.0
INSUFFICIENT_FUNDS,0.2088610182333015,571,0,T0001103,278.71,0.3955694908833492,0,0.0,110.24917280409825,1.5,0.25,108.49917280409825,108.49917280409825,True,DELAYED_RETRY,171.0
INSUFFICIENT_FUNDS,0.770818573651065,572,0,T0004058,956.35,0.1145907131744675,0,0.0,109.588828544402,1.5,0.25,107.838828544402,107.838828544402,True,DELAYED_RETRY,172.0
INSUFFICIENT_FUNDS,0.0197848893732751,573,0,T0037538,220.56,0.4901075553133624,0,0.0,108.09812239991521,1.5,0.25,106.34812239991521,106.34812239991521,False,NO_ACTION,
