transaction_id,amount_prediction,failure_reason_prediction,recovery_probability,calibrated_probability,confidence,recovery_flag,recovered_amount_prediction,recommended_policy,policy_threshold,expected_recovery_prediction,expected_intervention_cost,expected_friction_cost,expected_net_recovery_prediction,customer_id,timestamp,amount,payment_method,status,failure_reason,historical_transaction_count,historical_success_count,historical_failure_count,historical_success_rate,hours_since_previous_transaction,previous_transaction_success,previous_failure_reason,transactions_last_7d,successful_payments_last_7d,failed_payments_last_7d,avg_amount_last_7d,failure_rate_last_7d,amount_vs_recent_average,payment_momentum,failure_streak,hours_since_last_success,hours_since_last_failure,method_share,recoverability_score,model_confidence,base_recovery_probability,recommended_action,action_recovery_probability,expected_recovery,intervention_cost,expected_net_recovery,decision_reason,priority,opportunity_rank,actual_recovery_probability,recovered,recovered_amount,customer_friction_cost,net_recovered_value,recovery_status,experiment_source_transaction_id,source_repeat,experiment_transaction_id,base_probability,treatment_effect,treatment,control,treatment_group,treatment_assignment_before_outcome,experiment_version,random_seed,control_recovery_probability,treatment_recovery_probability,incremental_recovery_probability,observed_recovery_probability,expected_control_recovery,expected_treatment_recovery,expected_incremental_recovery,expected_incremental_net_value
RECLAIM-V2-009726,704.2,NETWORK_ERROR,0.597811476295129,0.7286562996328428,0.1956229525902579,1,704.2,INTERVENE,0.475,513.119766201448,1.5,0.25,511.369766201448,C00479,2026-01-22 18:03:36,704.2,NETBANKING,FAILED,NETWORK_ERROR,44,43.0,1.0,0.9772727272727272,18.95833333333333,1,NONE,13.0,12.0,1.0,2030.3776923076923,0.0769230769230769,0.3468320217799568,0.2954545454545454,1,18.95833333333333,165.78444444444443,1.0,87.42,80.82,0.7882,RETRY_NOW,0.6356,447.59,1.5,446.09,strong historical payment reliability; previous payment succeeded,MEDIUM,2262,0.8163544720454543,1,704.2,0.5,702.2,RECOVERED,T0021765,13,RECLAIM-V2-009726,0.7286562996328428,0.05754455597780916,1,0,TREATMENT,True,V2,2026,0.7286562996328428,0.786200855610652,0.057544555977809164,0.786200855610652,513.119766201448,553.6426425210212,40.52287631957324,38.52287631957324
RECLAIM-V2-009727,1069.44,PAYMENT_TIMEOUT,0.64954411693185,0.7573450852293984,0.2990882338637,1,1069.44,INTERVENE,0.475,809.9351279477278,1.5,0.25,808.1851279477278,C00295,2026-01-07 19:00:30,1069.44,CARD,FAILED,PAYMENT_TIMEOUT,13,13.0,0.0,1.0,2.0283333333333333,1,NONE,13.0,13.0,0.0,1698.943076923077,0.0,0.6294737089937364,1.0,1,2.0283333333333333,-1.0,1.0,86.27,38.79,0.7802,RETRY_NOW,0.6292,672.84,0.0,671.34,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1832,0.7810391,1,1069.44,0.0,1069.44,RECOVERED,T0013482,17,RECLAIM-V2-009727,0.7573450852293984,0.06032704566089173,0,1,CONTROL,True,V2,2026,0.7573450852293984,0.8176721308902901,0.060327045660891754,0.7573450852293984,809.9351279477278,874.4512836593119,64.51615571158413,62.51615571158413
RECLAIM-V2-009728,3654.98,LIMIT_EXCEEDED,0.4480321224934166,0.6347100141735135,0.1039357550131667,1,0.0,INTERVENE,0.475,2319.8524076039084,1.5,0.25,2318.1024076039084,C00834,2026-01-12 17:25:39,3654.98,UPI,FAILED,LIMIT_EXCEEDED,18,18.0,0.0,1.0,3.897777777777778,1,NONE,12.0,12.0,0.0,1674.3625,0.0,2.1829084203689466,0.6666666666666666,1,3.897777777777778,-1.0,1.0,86.54,45.57,0.7823,RETRY_NOW,0.5633,2058.69,1.5,2057.19,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,481,0.6061143,1,3654.98,0.5,3652.98,RECOVERED,T0038307,19,RECLAIM-V2-009728,0.6347100141735135,0.05898392704880611,1,0,TREATMENT,True,V2,2026,0.6347100141735135,0.6936939412223195,0.05898392704880606,0.6936939412223195,2319.8524076039084,2535.4374812887536,215.58507368484516,213.58507368484516
RECLAIM-V2-009729,1156.07,NETWORK_ERROR,0.5957125481440105,0.7274484281822462,0.191425096288021,1,1156.07,INTERVENE,0.475,840.9813043686493,1.5,0.25,839.2313043686493,C00506,2026-01-28 03:21:24,1156.07,UPI,FAILED,NETWORK_ERROR,52,48.0,4.0,0.9230769230769232,8.753055555555555,1,NONE,15.0,13.0,2.0,2158.67,0.1333333333333333,0.5355473509151468,0.2884615384615384,1,8.753055555555555,45.92611111111111,1.0,85.38,83.38,0.7692,RETRY_NOW,0.6203,717.09,1.5,715.59,strong historical payment reliability; previous payment succeeded,MEDIUM,1755,0.7968872083076922,1,1156.07,0.5,1154.07,RECOVERED,T0023062,9,RECLAIM-V2-009729,0.7274484281822462,0.05798614295200392,1,0,TREATMENT,True,V2,2026,0.7274484281822462,0.7854345711342501,0.05798614295200388,0.7854345711342501,840.9813043686493,908.0173446511725,67.03604028252323,65.03604028252323
RECLAIM-V2-009730,1481.81,INSUFFICIENT_FUNDS,0.5964029493511976,0.7278461046660776,0.1928058987023952,1,1481.81,INTERVENE,0.475,1078.5296363552404,1.5,0.25,1076.7796363552404,C00525,2026-01-17 12:51:51,1481.81,CARD,FAILED,INSUFFICIENT_FUNDS,40,40.0,0.0,1.0,6.347777777777778,1,NONE,19.0,19.0,0.0,2066.175789473684,0.0,0.7171751830358349,0.475,1,6.347777777777778,-1.0,1.0,91.79,83.57,0.8243,DELAYED_RETRY,0.6256,927.09,1.5,926.09,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1415,0.7997911,1,1481.81,0.5,1479.81,RECOVERED,T0023888,25,RECLAIM-V2-009730,0.7278461046660776,0.06170265294075894,1,0,TREATMENT,True,V2,2026,0.7278461046660776,0.7895487576068365,0.06170265294075894,0.7895487576068365,1078.5296363552404,1169.9612445093865,91.43160815414603,89.43160815414603
RECLAIM-V2-009731,4176.0,BANK_DECLINE,0.4535895730160999,0.6384469109752381,0.0928208539678001,0,4176.0,INTERVENE,0.475,2666.1543002325943,1.5,0.25,2664.4043002325943,C00700,2026-01-24 01:36:38,4176.0,NETBANKING,FAILED,BANK_DECLINE,26,25.0,1.0,0.9615384615384616,6.653888888888889,1,NONE,14.0,14.0,0.0,2215.3564285714283,0.0,1.8850239835640767,0.5384615384615384,1,6.653888888888889,547.985,1.0,87.1,59.0,0.7849,RETRY_NOW,0.5651,2359.97,1.5,2358.47,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,373,0.6478537692307693,0,0.0,0.5,-2.0,NOT_RECOVERED,T0032221,10,RECLAIM-V2-009731,0.6384469109752381,0.059062045365366515,1,0,TREATMENT,True,V2,2026,0.6384469109752381,0.6975089563406046,0.05906204536536652,0.6975089563406046,2666.1543002325943,2912.797401678365,246.64310144577075,244.64310144577075
RECLAIM-V2-009732,1593.55,INSUFFICIENT_FUNDS,0.4963006727657658,0.6665830677489697,0.0073986544684683,0,1593.55,INTERVENE,0.475,1062.2334476113706,1.5,0.25,1060.4834476113706,C00770,2026-01-11 06:18:12,1593.55,CARD,FAILED,INSUFFICIENT_FUNDS,2,2.0,0.0,1.0,10.172777777777778,1,NONE,2.0,2.0,0.0,771.7,0.0,2.064986393676299,1.0,1,10.172777777777778,-1.0,1.0,80.96,14.43,0.7377,DELAYED_RETRY,0.5599,892.25,0.0,891.25,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1461,0.7147488999999999,0,0.0,0.0,0.0,NOT_RECOVERED,T0035407,17,RECLAIM-V2-009732,0.6665830677489697,0.055934025822684724,0,1,CONTROL,True,V2,2026,0.6665830677489697,0.7225170935716544,0.055934025822684696,0.6665830677489697,1062.2334476113706,1151.3671144611098,89.13366684973926,87.13366684973926
RECLAIM-V2-009733,436.71,NETWORK_ERROR,0.5840229146742204,0.7206602273139775,0.1680458293484408,0,436.71,INTERVENE,0.475,314.7195278702871,1.5,0.25,312.9695278702871,C00751,2026-01-15 20:44:28,436.71,UPI,FAILED,NETWORK_ERROR,15,15.0,0.0,1.0,20.994722222222222,1,NONE,10.0,10.0,0.0,1683.114,0.0,0.2594654907510721,0.6666666666666666,1,20.994722222222222,-1.0,1.0,85.45,39.64,0.7736,RETRY_NOW,0.6238,272.43,0.0,270.93,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2641,0.7821355999999999,0,0.0,0.0,0.0,NOT_RECOVERED,T0034584,15,RECLAIM-V2-009733,0.7206602273139775,0.05545576376616912,0,1,CONTROL,True,V2,2026,0.7206602273139775,0.7761159910801466,0.05545576376616912,0.7206602273139775,314.7195278702871,338.9376144646108,24.218086594323722,22.218086594323722
RECLAIM-V2-009734,1133.97,BANK_DECLINE,0.4079637667228054,0.6073094494815007,0.1840724665543891,0,0.0,INTERVENE,0.475,688.6706964285373,1.5,0.25,686.9206964285373,C00088,2026-01-07 04:25:59,1133.97,UPI,FAILED,BANK_DECLINE,5,5.0,0.0,1.0,20.174722222222226,1,NONE,5.0,5.0,0.0,1019.128,0.0,1.1126865320156054,1.0,1,20.174722222222226,-1.0,1.0,82.41,21.07,0.7493,RETRY_NOW,0.5395,611.77,1.5,610.27,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1954,0.6171235,0,0.0,0.5,-2.0,NOT_RECOVERED,T0004005,15,RECLAIM-V2-009734,0.6073094494815007,0.05686381399229944,1,0,TREATMENT,True,V2,2026,0.6073094494815007,0.6641732634738001,0.05686381399229945,0.6641732634738001,688.6706964285373,753.1525555813852,64.48185915284785,62.481859152847846
RECLAIM-V2-009735,3282.18,BANK_DECLINE,0.4360156468776964,0.6265747847533485,0.1279687062446071,1,3282.18,INTERVENE,0.475,2056.531227021745,1.5,0.25,2054.781227021745,C00353,2026-01-04 18:06:48,3282.18,CARD,FAILED,BANK_DECLINE,11,11.0,0.0,1.0,0.375,1,NONE,11.0,11.0,0.0,2701.976363636364,0.0,1.214733053986745,1.0,1,0.375,-1.0,1.0,85.3,34.36,0.7724,RETRY_NOW,0.5561,1825.31,1.5,1823.81,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,597,0.631078,1,3282.18,0.5,3280.18,RECOVERED,T0016149,20,RECLAIM-V2-009735,0.6265747847533485,0.06074546632947946,1,0,TREATMENT,True,V2,2026,0.6265747847533485,0.6873202510828279,0.060745466329479414,0.6873202510828279,2056.531227021745,2255.908781699036,199.37755467729085,197.37755467729085
RECLAIM-V2-009736,2501.85,BANK_DECLINE,0.4312329865472477,0.6233165701028556,0.1375340269055046,0,2501.85,INTERVENE,0.475,1559.444560911829,1.5,0.25,1557.694560911829,C00156,2026-01-24 21:01:00,2501.85,CARD,FAILED,BANK_DECLINE,38,37.0,1.0,0.9736842105263158,6.495277777777778,1,NONE,11.0,10.0,1.0,1998.086363636364,0.0909090909090909,1.2521230541040402,0.2894736842105263,1,6.495277777777778,30.26833333333333,1.0,86.07,76.68,0.7772,RETRY_NOW,0.5596,1400.0,0.0,1398.5,strong historical payment reliability; previous payment succeeded,HIGH,905,0.6534686029186603,0,0.0,0.0,0.0,NOT_RECOVERED,T0007152,19,RECLAIM-V2-009736,0.6233165701028556,0.05811098083122558,0,1,CONTROL,True,V2,2026,0.6233165701028556,0.6814275509340811,0.05811098083122557,0.6233165701028556,1559.444560911829,1704.8295183044308,145.3849573926018,143.3849573926018
RECLAIM-V2-009737,856.0,INSUFFICIENT_FUNDS,0.5077856577254839,0.6739604062211935,0.0155713154509677,1,856.0,INTERVENE,0.475,576.9101077253416,1.5,0.25,575.1601077253416,C00611,2026-01-17 00:21:53,856.0,UPI,FAILED,INSUFFICIENT_FUNDS,23,21.0,2.0,0.9130434782608696,30.666944444444443,1,NONE,9.0,8.0,1.0,1472.5144444444445,0.1111111111111111,0.5813185760109504,0.391304347826087,1,30.666944444444443,71.1036111111111,1.0,81.26,53.15,0.7357,DELAYED_RETRY,0.5584,477.99,1.5,476.99,strong historical payment reliability; previous payment succeeded,MEDIUM,2195,0.7271729556159419,1,856.0,0.5,854.0,RECOVERED,T0027860,19,RECLAIM-V2-009737,0.6739604062211935,0.05376726140188861,1,0,TREATMENT,True,V2,2026,0.6739604062211935,0.727727667623082,0.05376726140188859,0.727727667623082,576.9101077253416,622.9348834853582,46.02477576001661,44.02477576001661
RECLAIM-V2-009738,606.82,BANK_DECLINE,0.4392131723376801,0.6287467488723256,0.1215736553246398,1,606.82,INTERVENE,0.475,381.5361021507047,1.5,0.25,379.7861021507047,C00674,2026-01-07 14:57:56,606.82,CARD,FAILED,BANK_DECLINE,11,11.0,0.0,1.0,52.36666666666667,1,NONE,11.0,11.0,0.0,1819.7318181818184,0.0,0.3334667196215227,1.0,1,52.36666666666667,-1.0,1.0,85.3,34.36,0.7724,RETRY_NOW,0.5561,337.47,0.0,335.97,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2510,0.631078,1,606.82,0.0,606.82,RECOVERED,T0030981,22,RECLAIM-V2-009738,0.6287467488723256,0.05878248381229324,0,1,CONTROL,True,V2,2026,0.6287467488723256,0.6875292326846189,0.05878248381229323,0.6287467488723256,381.53610215070466,417.20648897768046,35.6703868269758,33.6703868269758
RECLAIM-V2-009739,806.92,PAYMENT_TIMEOUT,0.6360643634896447,0.7500725543115596,0.2721287269792893,1,806.92,INTERVENE,0.475,605.2485455250836,1.5,0.25,603.4985455250836,C00005,2026-01-07 12:59:55,806.92,NETBANKING,FAILED,PAYMENT_TIMEOUT,10,10.0,0.0,1.0,5.73,1,NONE,10.0,10.0,0.0,1383.342,0.0,0.5833120081657319,1.0,1,5.73,-1.0,1.0,84.82,32.14,0.7686,RETRY_NOW,0.6198,500.13,1.5,498.63,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2141,0.7724605999999999,1,806.92,0.5,804.92,RECOVERED,T0000183,19,RECLAIM-V2-009739,0.7500725543115596,0.05867347280696004,1,0,TREATMENT,True,V2,2026,0.7500725543115596,0.8087460271185196,0.05867347280696,0.8087460271185196,605.2485455250836,652.5933442024758,47.34479867739219,45.34479867739219
RECLAIM-V2-009740,1308.32,INSUFFICIENT_FUNDS,0.5484169116308142,0.6993592989898358,0.0968338232616283,1,1308.32,INTERVENE,0.475,914.985758054382,1.5,0.25,913.235758054382,C00466,2026-01-29 20:46:42,1308.32,UPI,FAILED,INSUFFICIENT_FUNDS,27,26.0,1.0,0.9629629629629628,27.02027777777778,1,NONE,14.0,13.0,1.0,2177.7414285714285,0.0714285714285714,0.600769211089602,0.5185185185185185,1,27.02027777777778,140.715,1.0,85.84,61.93,0.7749,DELAYED_RETRY,0.5881,769.49,1.5,768.49,strong historical payment reliability; previous payment succeeded,MEDIUM,1658,0.7541382717757935,1,1308.32,0.5,1306.32,RECOVERED,T0021145,17,RECLAIM-V2-009740,0.6993592989898358,0.05822074166606131,1,0,TREATMENT,True,V2,2026,0.6993592989898358,0.7575800406558971,0.05822074166606128,0.7575800406558971,914.985758054382,991.1571187909233,76.17136073654126,74.17136073654126
RECLAIM-V2-009741,2059.37,NETWORK_ERROR,0.4551500647830432,0.6394932219092646,0.0896998704339134,1,2059.37,INTERVENE,0.475,1316.9531564032825,1.5,0.25,1315.2031564032825,C00214,2026-01-16 22:41:12,2059.37,UPI,FAILED,NETWORK_ERROR,27,24.0,3.0,0.8888888888888888,1.7513888888888889,0,INSUFFICIENT_FUNDS,12.0,11.0,1.0,1945.7125,0.0833333333333333,1.058414334080703,0.4444444444444444,2,7.389166666666667,1.7513888888888889,1.0,57.66,60.74,0.4857,RETRY_NOW,0.3917,806.59,1.5,805.09,repeated consecutive failures,MEDIUM,1589,0.6376804508333334,1,2059.37,0.5,2057.37,RECOVERED,T0009806,15,RECLAIM-V2-009741,0.6394932219092646,0.04083329310506524,1,0,TREATMENT,True,V2,2026,0.6394932219092646,0.6803265150143298,0.04083329310506523,0.6803265150143298,1316.9531564032823,1401.0440152250603,84.09085882177806,82.09085882177806
RECLAIM-V2-009742,1427.3,NETWORK_ERROR,0.5146817678918026,0.6783493350581835,0.0293635357836052,1,0.0,INTERVENE,0.475,968.2080059285452,1.5,0.25,966.4580059285452,C00199,2026-01-28 11:00:22,1427.3,UPI,FAILED,NETWORK_ERROR,34,33.0,1.0,0.9705882352941176,50.6525,1,NONE,5.0,4.0,1.0,1450.254,0.2,0.9841724277264534,0.1470588235294117,1,50.6525,55.130833333333335,1.0,81.15,68.57,0.7377,RETRY_NOW,0.5949,849.07,0.0,847.57,strong historical payment reliability; previous payment succeeded,MEDIUM,1523,0.7784432997941176,1,1427.3,0.0,1427.3,RECOVERED,T0009157,23,RECLAIM-V2-009742,0.6783493350581835,0.05443497861099763,0,1,CONTROL,True,V2,2026,0.6783493350581835,0.7327843136691812,0.054434978610997664,0.6783493350581835,968.2080059285453,1045.9030509000222,77.69504497147693,75.69504497147693
RECLAIM-V2-009743,362.46,INSUFFICIENT_FUNDS,0.5412565140607002,0.6949653908555312,0.0825130281214003,1,362.46,INTERVENE,0.475,251.89715556949585,1.5,0.25,250.14715556949585,C00779,2026-01-16 16:05:26,362.46,UPI,FAILED,INSUFFICIENT_FUNDS,30,26.0,4.0,0.8666666666666667,4.126944444444445,1,NONE,16.0,14.0,2.0,1486.67,0.125,0.2438066282362595,0.5333333333333333,1,4.126944444444445,139.8513888888889,1.0,82.96,68.93,0.747,DELAYED_RETRY,0.567,205.51,0.0,204.51,previous payment succeeded,LOW,2761,0.7336732048125001,1,362.46,0.0,362.46,RECOVERED,T0035863,20,RECLAIM-V2-009743,0.6949653908555312,0.05653979550015226,0,1,CONTROL,True,V2,2026,0.6949653908555312,0.7515051863556834,0.0565397955001522,0.6949653908555312,251.89715556949582,272.390569846481,20.49341427698519,18.49341427698519
RECLAIM-V2-009744,6449.65,INSUFFICIENT_FUNDS,0.553570316070259,0.7024991940002688,0.1071406321405179,0,6449.65,INTERVENE,0.475,4530.873926583834,1.5,0.25,4529.123926583834,C00727,2026-01-20 13:14:30,6449.65,NETBANKING,FAILED,INSUFFICIENT_FUNDS,32,29.0,3.0,0.90625,10.9225,1,NONE,17.0,16.0,1.0,2077.7435294117645,0.0588235294117647,3.104160792081002,0.53125,1,10.9225,37.775,1.0,86.08,71.32,0.774,DELAYED_RETRY,0.5875,3788.95,1.5,3787.95,strong historical payment reliability; previous payment succeeded,HIGH,137,0.7358758400827206,0,0.0,0.5,-2.0,NOT_RECOVERED,T0033473,25,RECLAIM-V2-009744,0.7024991940002688,0.06074057865625712,1,0,TREATMENT,True,V2,2026,0.7024991940002688,0.763239772656526,0.06074057865625715,0.763239772656526,4530.873926583834,4922.629399714163,391.75547313032894,389.75547313032894
RECLAIM-V2-009745,1373.02,PAYMENT_TIMEOUT,0.6617864521361967,0.7638242465155725,0.3235729042723934,0,1373.02,INTERVENE,0.475,1048.7459669508112,1.5,0.25,1046.9959669508112,C00446,2026-01-13 18:47:39,1373.02,WALLET,FAILED,PAYMENT_TIMEOUT,19,19.0,0.0,1.0,24.849166666666665,1,NONE,15.0,15.0,0.0,2274.171333333333,0.0,0.6037451883572537,0.7894736842105263,1,24.849166666666665,-1.0,1.0,87.73,49.21,0.7918,RETRY_NOW,0.6385,876.68,1.5,875.18,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1483,0.7944808999999999,0,0.0,0.5,-2.0,NOT_RECOVERED,T0020248,24,RECLAIM-V2-009745,0.7638242465155725,0.060060487154526554,1,0,TREATMENT,True,V2,2026,0.7638242465155725,0.823884733670099,0.0600604871545265,0.823884733670099,1048.7459669508112,1131.2102170237192,82.46425007290804,80.46425007290804
RECLAIM-V2-009746,1224.74,NETWORK_ERROR,0.2724920918224771,0.5105642254663904,0.4550158163550458,1,1224.74,INTERVENE,0.475,625.3084294977069,1.5,0.25,623.5584294977069,C00817,2026-01-14 21:16:39,1224.74,UPI,FAILED,NETWORK_ERROR,9,7.0,2.0,0.7777777777777778,40.22833333333333,0,NETWORK_ERROR,8.0,6.0,2.0,1858.81375,0.25,0.6588825803553476,0.8888888888888888,3,81.81916666666666,40.22833333333333,1.0,42.32,34.21,0.2974,RETRY_NOW,0.2398,293.72,1.5,292.22,elevated recent failure rate; repeated consecutive failures,MEDIUM,2598,0.4889633874999999,1,1224.74,0.5,1222.74,RECOVERED,T0037614,14,RECLAIM-V2-009746,0.5105642254663904,0.036598731296803584,1,0,TREATMENT,True,V2,2026,0.5105642254663904,0.5471629567631939,0.03659873129680358,0.5471629567631939,625.3084294977069,670.1323596661541,44.82393016844719,42.82393016844719
RECLAIM-V2-009747,1162.47,INSUFFICIENT_FUNDS,0.5537337884304391,0.702598485553503,0.1074675768608781,1,1162.47,INTERVENE,0.475,816.7496615013806,1.5,0.25,814.9996615013806,C00577,2026-01-17 10:14:33,1162.47,CARD,FAILED,INSUFFICIENT_FUNDS,23,23.0,0.0,1.0,62.97638888888889,1,NONE,11.0,11.0,0.0,2412.9036363636365,0.0,0.4817722442293216,0.4782608695652174,1,62.97638888888889,-1.0,1.0,86.8,52.36,0.7844,DELAYED_RETRY,0.5954,692.09,0.0,691.09,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1788,0.7614027999999999,1,1162.47,0.0,1162.47,RECOVERED,T0026255,25,RECLAIM-V2-009747,0.702598485553503,0.0563441027916871,0,1,CONTROL,True,V2,2026,0.702598485553503,0.7589425883451901,0.05634410279168711,0.702598485553503,816.7496615013806,882.2479906736332,65.49832917225262,63.498329172252625
RECLAIM-V2-009748,1648.54,INSUFFICIENT_FUNDS,0.5574247308059954,0.7048352301052624,0.1148494616119908,0,0.0,INTERVENE,0.475,1161.9490702377293,1.5,0.25,1160.1990702377293,C00941,2026-01-19 01:47:56,1648.54,CARD,FAILED,INSUFFICIENT_FUNDS,37,34.0,3.0,0.918918918918919,10.767777777777775,1,NONE,19.0,16.0,3.0,2312.917894736842,0.1578947368421052,0.7127533596204749,0.5135135135135135,1,10.767777777777775,55.45916666666667,1.0,85.82,82.23,0.7725,DELAYED_RETRY,0.5863,966.58,1.5,965.58,strong historical payment reliability; previous payment succeeded,MEDIUM,1353,0.7552738370892603,0,0.0,0.5,-2.0,NOT_RECOVERED,T0043089,15,RECLAIM-V2-009748,0.7048352301052624,0.06132202095712412,1,0,TREATMENT,True,V2,2026,0.7048352301052624,0.7661572510623865,0.061322020957124135,0.7661572510623865,1161.9490702377293,1263.0408746663866,101.09180442865727,99.09180442865727
RECLAIM-V2-009749,1593.55,INSUFFICIENT_FUNDS,0.4963006727657658,0.6665830677489697,0.0073986544684683,1,1593.55,INTERVENE,0.475,1062.2334476113706,1.5,0.25,1060.4834476113706,C00770,2026-01-11 06:18:12,1593.55,CARD,FAILED,INSUFFICIENT_FUNDS,2,2.0,0.0,1.0,10.172777777777778,1,NONE,2.0,2.0,0.0,771.7,0.0,2.064986393676299,1.0,1,10.172777777777778,-1.0,1.0,80.96,14.43,0.7377,DELAYED_RETRY,0.5599,892.25,1.5,891.25,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1461,0.7147488999999999,1,1593.55,0.5,1591.55,RECOVERED,T0035407,18,RECLAIM-V2-009749,0.6665830677489697,0.055934025822684724,1,0,TREATMENT,True,V2,2026,0.6665830677489697,0.7225170935716544,0.055934025822684696,0.7225170935716544,1062.2334476113706,1151.3671144611098,89.13366684973926,87.13366684973926
RECLAIM-V2-009750,3006.49,NETWORK_ERROR,0.6287062210552534,0.7460419190513738,0.2574124421105068,1,3006.49,INTERVENE,0.475,2242.967569208765,1.5,0.25,2241.217569208765,C00345,2026-01-28 20:20:09,3006.49,UPI,FAILED,NETWORK_ERROR,59,57.0,2.0,0.9661016949152542,4.9425,1,NONE,15.0,15.0,0.0,1920.6213333333333,0.0,1.565373636031673,0.2542372881355932,1,4.9425,177.42833333333334,1.0,89.34,80.71,0.803,RETRY_NOW,0.6475,1946.82,1.5,1945.32,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,534,0.8268207006779661,1,3006.49,0.5,3004.49,RECOVERED,T0015660,24,RECLAIM-V2-009750,0.7460419190513738,0.058593638253108205,1,0,TREATMENT,True,V2,2026,0.7460419190513738,0.8046355573044821,0.05859363825310826,0.8046355573044821,2242.967569208765,2419.128756680352,176.16118747158725,174.16118747158725
RECLAIM-V2-009751,1900.6,BANK_DECLINE,0.4303904917699983,0.6227414492176568,0.1392190164600033,1,0.0,INTERVENE,0.475,1183.5823983830785,1.5,0.25,1181.8323983830785,C00521,2026-01-21 15:39:06,1900.6,UPI,FAILED,BANK_DECLINE,18,18.0,0.0,1.0,40.31194444444444,1,NONE,8.0,8.0,0.0,1986.44625,0.0,0.9567840056080048,0.4444444444444444,1,40.31194444444444,-1.0,1.0,85.11,42.71,0.7709,RETRY_NOW,0.555,1054.92,0.0,1053.42,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,1250,0.6398455000000001,1,1900.6,0.0,1900.6,RECOVERED,T0023681,14,RECLAIM-V2-009751,0.6227414492176568,0.05490256693783771,0,1,CONTROL,True,V2,2026,0.6227414492176568,0.6776440161554945,0.05490256693783768,0.6227414492176568,1183.5823983830785,1287.930217105133,104.3478187220544,102.3478187220544
RECLAIM-V2-009752,3165.66,INSUFFICIENT_FUNDS,0.5186853030306862,0.6808830165545243,0.0373706060613723,1,3165.66,INTERVENE,0.475,2155.444130185995,1.5,0.25,2153.694130185995,C00210,2026-01-03 01:37:14,3165.66,CARD,FAILED,INSUFFICIENT_FUNDS,6,6.0,0.0,1.0,19.09722222222222,1,NONE,6.0,6.0,0.0,3213.4149999999995,0.0,0.985138863172046,1.0,1,19.09722222222222,-1.0,1.0,82.89,23.29,0.7531,DELAYED_RETRY,0.5716,1809.5,1.5,1808.5,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,606,0.7256467,1,3165.66,0.5,3163.66,RECOVERED,T0009618,12,RECLAIM-V2-009752,0.6808830165545243,0.0584981766102479,1,0,TREATMENT,True,V2,2026,0.6808830165545243,0.7393811931647722,0.05849817661024792,0.7393811931647722,2155.444130185995,2340.629467953993,185.18533776799768,183.18533776799768
RECLAIM-V2-009753,1617.0,NETWORK_ERROR,0.5324251250404809,0.689496842919585,0.0648502500809617,1,1617.0,INTERVENE,0.475,1114.916395000969,1.5,0.25,1113.166395000969,C00058,2026-01-01 19:37:40,1617.0,UPI,FAILED,NETWORK_ERROR,1,1.0,0.0,1.0,18.260277777777777,1,NONE,1.0,1.0,0.0,597.88,0.0,2.7045560982136885,1.0,1,18.260277777777777,-1.0,1.0,80.48,12.21,0.7338,RETRY_NOW,0.5917,956.84,0.0,955.34,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1371,0.7467509,1,1617.0,0.0,1617.0,RECOVERED,T0002531,18,RECLAIM-V2-009753,0.689496842919585,0.05551080404316005,0,1,CONTROL,True,V2,2026,0.689496842919585,0.745007646962745,0.05551080404316,0.689496842919585,1114.916395000969,1204.6773651387587,89.76097013778963,87.76097013778963
RECLAIM-V2-009754,1063.04,BANK_DECLINE,0.4475796817173424,0.6344050649576887,0.104840636565315,0,1063.04,INTERVENE,0.475,674.3979602526214,1.5,0.25,672.6479602526214,C00043,2026-01-21 10:54:19,1063.04,NETBANKING,FAILED,BANK_DECLINE,24,24.0,0.0,1.0,11.925833333333332,1,NONE,11.0,11.0,0.0,1614.14,0.0,0.6585798010085866,0.4583333333333333,1,11.925833333333332,-1.0,1.0,86.93,53.86,0.7854,RETRY_NOW,0.5655,601.14,0.0,599.64,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1973,0.651553,0,0.0,0.0,0.0,NOT_RECOVERED,T0001894,24,RECLAIM-V2-009754,0.6344050649576887,0.05621603944935149,0,1,CONTROL,True,V2,2026,0.6344050649576887,0.6906211044070402,0.056216039449351496,0.6344050649576887,674.3979602526214,734.15785882886,59.759898576238584,57.759898576238584
