transaction_id,customer_id,v7_decision,v7_intervention_selected,v7_production_rank,production_target_rate,v8_decision,v8_intervention_selected,v8_production_rank,target_group,v12_cohort_status,v10_2_target_rate,artificial_outcome,artificial_transaction_id
RECLAIM-V2-007778,C00977,RETRY_ALL,0,5225,0.05,RETRY_ALL,0,5225,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007779,C00523,RETRY_ALL,0,2396,0.05,RETRY_ALL,0,2396,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007780,C00222,RETRY_ALL,0,7876,0.05,RETRY_ALL,0,7876,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007781,C00936,RETRY_ALL,0,1643,0.05,RETRY_ALL,0,1643,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007782,C00681,RETRY_ALL,0,4710,0.05,RETRY_ALL,0,4710,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007783,C00739,TARGET,1,277,0.05,TARGET,1,277,TARGET,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007784,C00938,RETRY_ALL,0,8994,0.05,RETRY_ALL,0,8994,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007785,C00460,RETRY_ALL,0,6123,0.05,RETRY_ALL,0,6123,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007786,C00563,RETRY_ALL,0,9860,0.05,RETRY_ALL,0,9860,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007787,C00230,RETRY_ALL,0,1075,0.05,RETRY_ALL,0,1075,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007788,C00698,RETRY_ALL,0,4128,0.05,RETRY_ALL,0,4128,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007789,C00886,RETRY_ALL,0,4086,0.05,RETRY_ALL,0,4086,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007790,C00551,RETRY_ALL,0,9820,0.05,RETRY_ALL,0,9820,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007791,C00598,RETRY_ALL,0,2773,0.05,RETRY_ALL,0,2773,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007792,C00054,TARGET,1,163,0.05,TARGET,1,163,TARGET,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007793,C00102,RETRY_ALL,0,4886,0.05,RETRY_ALL,0,4886,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007794,C00598,RETRY_ALL,0,2669,0.05,RETRY_ALL,0,2669,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007795,C00323,TARGET,1,395,0.05,TARGET,1,395,TARGET,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007796,C00448,RETRY_ALL,0,7098,0.05,RETRY_ALL,0,7098,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007797,C00123,RETRY_ALL,0,6447,0.05,RETRY_ALL,0,6447,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007798,C00414,RETRY_ALL,0,1373,0.05,RETRY_ALL,0,1373,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007799,C00278,RETRY_ALL,0,4155,0.05,RETRY_ALL,0,4155,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007800,C00056,RETRY_ALL,0,4638,0.05,RETRY_ALL,0,4638,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007801,C00739,RETRY_ALL,0,7160,0.05,RETRY_ALL,0,7160,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007802,C00695,RETRY_ALL,0,3515,0.05,RETRY_ALL,0,3515,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007803,C00981,RETRY_ALL,0,6203,0.05,RETRY_ALL,0,6203,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007804,C00103,RETRY_ALL,0,3096,0.05,RETRY_ALL,0,3096,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007805,C00820,RETRY_ALL,0,3275,0.05,RETRY_ALL,0,3275,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007806,C00758,RETRY_ALL,0,5986,0.05,RETRY_ALL,0,5986,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007807,C00425,RETRY_ALL,0,4446,0.05,RETRY_ALL,0,4446,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007808,C00089,RETRY_ALL,0,915,0.05,RETRY_ALL,0,915,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007809,C00673,RETRY_ALL,0,1812,0.05,RETRY_ALL,0,1812,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007810,C00643,RETRY_ALL,0,7657,0.05,RETRY_ALL,0,7657,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007811,C00516,RETRY_ALL,0,4922,0.05,RETRY_ALL,0,4922,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007812,C00062,RETRY_ALL,0,6374,0.05,RETRY_ALL,0,6374,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007813,C00518,RETRY_ALL,0,6584,0.05,RETRY_ALL,0,6584,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007814,C00073,RETRY_ALL,0,7533,0.05,RETRY_ALL,0,7533,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007815,C00969,RETRY_ALL,0,6860,0.05,RETRY_ALL,0,6860,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007816,C00816,RETRY_ALL,0,7857,0.05,RETRY_ALL,0,7857,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007817,C00622,RETRY_ALL,0,6685,0.05,RETRY_ALL,0,6685,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007818,C00797,RETRY_ALL,0,4461,0.05,RETRY_ALL,0,4461,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007819,C00145,RETRY_ALL,0,7845,0.05,RETRY_ALL,0,7845,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007820,C00598,RETRY_ALL,0,2454,0.05,RETRY_ALL,0,2454,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007821,C00894,RETRY_ALL,0,3815,0.05,RETRY_ALL,0,3815,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007822,C00783,RETRY_ALL,0,8947,0.05,RETRY_ALL,0,8947,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007823,C00988,RETRY_ALL,0,5412,0.05,RETRY_ALL,0,5412,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007824,C00527,RETRY_ALL,0,9382,0.05,RETRY_ALL,0,9382,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007825,C00384,RETRY_ALL,0,5403,0.05,RETRY_ALL,0,5403,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007826,C00547,RETRY_ALL,0,4728,0.05,RETRY_ALL,0,4728,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007827,C00674,RETRY_ALL,0,5360,0.05,RETRY_ALL,0,5360,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007828,C00140,RETRY_ALL,0,633,0.05,RETRY_ALL,0,633,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007829,C00214,RETRY_ALL,0,8208,0.05,RETRY_ALL,0,8208,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007830,C00220,RETRY_ALL,0,3147,0.05,RETRY_ALL,0,3147,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007831,C00129,RETRY_ALL,0,1323,0.05,RETRY_ALL,0,1323,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007832,C00758,RETRY_ALL,0,4990,0.05,RETRY_ALL,0,4990,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007833,C00136,RETRY_ALL,0,7663,0.05,RETRY_ALL,0,7663,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007834,C00894,RETRY_ALL,0,3780,0.05,RETRY_ALL,0,3780,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007835,C00426,RETRY_ALL,0,9660,0.05,RETRY_ALL,0,9660,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007836,C00476,RETRY_ALL,0,7249,0.05,RETRY_ALL,0,7249,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007837,C00325,RETRY_ALL,0,907,0.05,RETRY_ALL,0,907,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007838,C00823,RETRY_ALL,0,2027,0.05,RETRY_ALL,0,2027,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007839,C00380,RETRY_ALL,0,8575,0.05,RETRY_ALL,0,8575,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007840,C00179,RETRY_ALL,0,7293,0.05,RETRY_ALL,0,7293,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007841,C00627,RETRY_ALL,0,1308,0.05,RETRY_ALL,0,1308,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007842,C00779,RETRY_ALL,0,7558,0.05,RETRY_ALL,0,7558,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007843,C00840,RETRY_ALL,0,3746,0.05,RETRY_ALL,0,3746,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007844,C00712,RETRY_ALL,0,8728,0.05,RETRY_ALL,0,8728,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007845,C00977,RETRY_ALL,0,5218,0.05,RETRY_ALL,0,5218,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007846,C00378,RETRY_ALL,0,9518,0.05,RETRY_ALL,0,9518,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007847,C00551,RETRY_ALL,0,4586,0.05,RETRY_ALL,0,4586,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007848,C00695,RETRY_ALL,0,3128,0.05,RETRY_ALL,0,3128,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007849,C00512,RETRY_ALL,0,9693,0.05,RETRY_ALL,0,9693,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007850,C00210,RETRY_ALL,0,2896,0.05,RETRY_ALL,0,2896,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007851,C00551,RETRY_ALL,0,4436,0.05,RETRY_ALL,0,4436,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007852,C00441,RETRY_ALL,0,9797,0.05,RETRY_ALL,0,9797,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007853,C00024,RETRY_ALL,0,804,0.05,RETRY_ALL,0,804,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007854,C00318,RETRY_ALL,0,8330,0.05,RETRY_ALL,0,8330,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007855,C00733,RETRY_ALL,0,9676,0.05,RETRY_ALL,0,9676,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007856,C00488,RETRY_ALL,0,3441,0.05,RETRY_ALL,0,3441,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007857,C00413,RETRY_ALL,0,3792,0.05,RETRY_ALL,0,3792,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007858,C00625,TARGET,1,391,0.05,TARGET,1,391,TARGET,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007859,C00445,RETRY_ALL,0,3060,0.05,RETRY_ALL,0,3060,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007860,C00022,RETRY_ALL,0,550,0.05,RETRY_ALL,0,550,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007861,C00126,RETRY_ALL,0,9465,0.05,RETRY_ALL,0,9465,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007862,C00138,RETRY_ALL,0,7603,0.05,RETRY_ALL,0,7603,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007863,C00517,RETRY_ALL,0,5179,0.05,RETRY_ALL,0,5179,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007864,C00024,RETRY_ALL,0,814,0.05,RETRY_ALL,0,814,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007865,C00779,RETRY_ALL,0,2570,0.05,RETRY_ALL,0,2570,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007866,C00429,RETRY_ALL,0,2636,0.05,RETRY_ALL,0,2636,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007867,C00563,RETRY_ALL,0,9838,0.05,RETRY_ALL,0,9838,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007868,C00153,RETRY_ALL,0,9883,0.05,RETRY_ALL,0,9883,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007869,C00749,RETRY_ALL,0,7427,0.05,RETRY_ALL,0,7427,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007870,C00978,RETRY_ALL,0,3290,0.05,RETRY_ALL,0,3290,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007871,C00643,RETRY_ALL,0,6202,0.05,RETRY_ALL,0,6202,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007872,C00378,RETRY_ALL,0,630,0.05,RETRY_ALL,0,630,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007873,C00495,RETRY_ALL,0,9939,0.05,RETRY_ALL,0,9939,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007874,C00347,RETRY_ALL,0,8844,0.05,RETRY_ALL,0,8844,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007875,C00397,RETRY_ALL,0,7339,0.05,RETRY_ALL,0,7339,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007876,C00739,RETRY_ALL,0,8855,0.05,RETRY_ALL,0,8855,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007877,C00132,RETRY_ALL,0,1688,0.05,RETRY_ALL,0,1688,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007878,C00138,RETRY_ALL,0,7322,0.05,RETRY_ALL,0,7322,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007879,C00054,RETRY_ALL,0,6611,0.05,RETRY_ALL,0,6611,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007880,C00418,RETRY_ALL,0,7400,0.05,RETRY_ALL,0,7400,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007881,C00595,RETRY_ALL,0,5617,0.05,RETRY_ALL,0,5617,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007882,C00577,RETRY_ALL,0,2427,0.05,RETRY_ALL,0,2427,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007883,C00372,RETRY_ALL,0,1211,0.05,RETRY_ALL,0,1211,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007884,C00493,RETRY_ALL,0,4813,0.05,RETRY_ALL,0,4813,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007885,C00803,RETRY_ALL,0,7200,0.05,RETRY_ALL,0,7200,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007886,C00463,RETRY_ALL,0,7988,0.05,RETRY_ALL,0,7988,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007887,C00622,RETRY_ALL,0,6198,0.05,RETRY_ALL,0,6198,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007888,C00994,RETRY_ALL,0,2472,0.05,RETRY_ALL,0,2472,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007889,C00937,RETRY_ALL,0,9415,0.05,RETRY_ALL,0,9415,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007890,C00585,RETRY_ALL,0,4337,0.05,RETRY_ALL,0,4337,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007891,C00305,RETRY_ALL,0,5372,0.05,RETRY_ALL,0,5372,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007892,C00736,RETRY_ALL,0,5074,0.05,RETRY_ALL,0,5074,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007893,C00695,RETRY_ALL,0,3521,0.05,RETRY_ALL,0,3521,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007894,C00506,RETRY_ALL,0,5470,0.05,RETRY_ALL,0,5470,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007895,C00230,RETRY_ALL,0,1029,0.05,RETRY_ALL,0,1029,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007896,C00446,RETRY_ALL,0,3035,0.05,RETRY_ALL,0,3035,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007897,C00921,RETRY_ALL,0,5503,0.05,RETRY_ALL,0,5503,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007898,C00166,RETRY_ALL,0,3126,0.05,RETRY_ALL,0,3126,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007899,C00107,RETRY_ALL,0,3664,0.05,RETRY_ALL,0,3664,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007900,C00147,RETRY_ALL,0,1312,0.05,RETRY_ALL,0,1312,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007901,C00884,TARGET,1,202,0.05,TARGET,1,202,TARGET,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007902,C00138,RETRY_ALL,0,7323,0.05,RETRY_ALL,0,7323,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007903,C00357,RETRY_ALL,0,7029,0.05,RETRY_ALL,0,7029,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007904,C00739,RETRY_ALL,0,8938,0.05,RETRY_ALL,0,8938,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007905,C00870,RETRY_ALL,0,2887,0.05,RETRY_ALL,0,2887,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007906,C00469,RETRY_ALL,0,7459,0.05,RETRY_ALL,0,7459,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007907,C00326,RETRY_ALL,0,5030,0.05,RETRY_ALL,0,5030,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007908,C00889,RETRY_ALL,0,6714,0.05,RETRY_ALL,0,6714,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007909,C00590,RETRY_ALL,0,1601,0.05,RETRY_ALL,0,1601,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007910,C00517,RETRY_ALL,0,5180,0.05,RETRY_ALL,0,5180,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007911,C00847,RETRY_ALL,0,7874,0.05,RETRY_ALL,0,7874,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007912,C00493,RETRY_ALL,0,4678,0.05,RETRY_ALL,0,4678,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007913,C00347,RETRY_ALL,0,8751,0.05,RETRY_ALL,0,8751,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007914,C00930,RETRY_ALL,0,5629,0.05,RETRY_ALL,0,5629,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007915,C00832,RETRY_ALL,0,2543,0.05,RETRY_ALL,0,2543,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007916,C00234,RETRY_ALL,0,9897,0.05,RETRY_ALL,0,9897,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007917,C00619,RETRY_ALL,0,9571,0.05,RETRY_ALL,0,9571,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007918,C00655,RETRY_ALL,0,4395,0.05,RETRY_ALL,0,4395,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007919,C00142,RETRY_ALL,0,3226,0.05,RETRY_ALL,0,3226,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007920,C00196,RETRY_ALL,0,1918,0.05,RETRY_ALL,0,1918,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007921,C00437,RETRY_ALL,0,2079,0.05,RETRY_ALL,0,2079,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007922,C00570,RETRY_ALL,0,9701,0.05,RETRY_ALL,0,9701,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007923,C00622,RETRY_ALL,0,6724,0.05,RETRY_ALL,0,6724,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007924,C00611,RETRY_ALL,0,6571,0.05,RETRY_ALL,0,6571,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007925,C00319,TARGET,1,499,0.05,TARGET,1,499,TARGET,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007926,C00874,RETRY_ALL,0,3455,0.05,RETRY_ALL,0,3455,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007927,C00365,RETRY_ALL,0,3846,0.05,RETRY_ALL,0,3846,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007928,C00353,RETRY_ALL,0,4523,0.05,RETRY_ALL,0,4523,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007929,C00635,RETRY_ALL,0,4636,0.05,RETRY_ALL,0,4636,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007930,C00180,RETRY_ALL,0,3838,0.05,RETRY_ALL,0,3838,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007931,C00146,RETRY_ALL,0,1617,0.05,RETRY_ALL,0,1617,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007932,C00206,RETRY_ALL,0,4751,0.05,RETRY_ALL,0,4751,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007933,C00542,RETRY_ALL,0,2761,0.05,RETRY_ALL,0,2761,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007934,C00889,RETRY_ALL,0,6986,0.05,RETRY_ALL,0,6986,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-007935,C00089,RETRY_ALL,0,6730,0.05,RETRY_ALL,0,6730,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
