transaction_id,customer_id,timestamp,amount,payment_method,status,failure_reason,historical_transaction_count,historical_success_count,historical_failure_count,historical_success_rate,hours_since_previous_transaction,previous_transaction_success,previous_failure_reason,transactions_last_7d,successful_payments_last_7d,failed_payments_last_7d,avg_amount_last_7d,failure_rate_last_7d,amount_vs_recent_average,payment_momentum,failure_streak,hours_since_last_success,hours_since_last_failure,method_share,recoverability_score,model_confidence,base_recovery_probability,recommended_action,action_recovery_probability,expected_recovery,intervention_cost,expected_net_recovery,decision_reason,priority,opportunity_rank,actual_recovery_probability,recovered,recovered_amount,customer_friction_cost,net_recovered_value,recovery_status
T0007986,C00173,2026-01-23 23:41:18,3964.29,UPI,FAILED,INSUFFICIENT_FUNDS,49,44.0,5.0,0.8979591836734694,4.9075,1,NONE,14.0,12.0,2.0,1810.4357142857143,0.1428571428571428,2.18968835442139,0.2857142857142857,1,4.9075,11.477222222222222,1.0,84.08,82.86,0.7575,DELAYED_RETRY,0.5749,2279.24,1.0,2278.24,previous payment succeeded,HIGH,403,0.7538071788265305,1,3964.29,0.15,3963.14,RECOVERED
T0023983,C00527,2026-01-23 23:55:56,4933.69,UPI,FAILED,INSUFFICIENT_FUNDS,29,27.0,2.0,0.9310344827586208,39.88666666666666,1,NONE,11.0,11.0,0.0,1484.370909090909,0.0,3.323758212845601,0.3793103448275862,1,39.88666666666666,202.9961111111111,1.0,85.48,61.36,0.7704,DELAYED_RETRY,0.5847,2884.89,1.0,2883.89,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,250,0.7574651282758621,1,4933.69,0.15,4932.54,RECOVERED
T0031006,C00675,2026-01-23 23:56:50,1544.88,CARD,FAILED,INSUFFICIENT_FUNDS,36,34.0,2.0,0.9444444444444444,0.3669444444444444,1,NONE,12.0,12.0,0.0,2101.5066666666667,0.0,0.7351297164573989,0.3333333333333333,1,0.3669444444444444,327.06555555555553,1.0,87.12,72.57,0.7842,DELAYED_RETRY,0.5952,919.52,1.0,918.52,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1425,0.7739557941666667,1,1544.88,0.15,1543.73,RECOVERED
T0023828,C00524,2026-01-24 00:02:44,2744.33,UPI,FAILED,PAYMENT_TIMEOUT,27,26.0,1.0,0.9629629629629628,19.111944444444443,1,NONE,9.0,8.0,1.0,1407.3044444444447,0.1111111111111111,1.9500613465932504,0.3333333333333333,1,19.111944444444443,141.8386111111111,1.0,83.26,59.15,0.7542,RETRY_NOW,0.6082,1669.07,1.5,1667.57,strong historical payment reliability; previous payment succeeded,HIGH,696,0.7800109398148146,1,2744.33,0.25,2742.58,RECOVERED
T0021139,C00466,2026-01-24 00:03:48,1107.71,UPI,FAILED,BANK_DECLINE,14,14.0,0.0,1.0,40.97222222222222,1,NONE,5.0,5.0,0.0,2375.68,0.0,0.4662707098599138,0.3571428571428571,1,40.97222222222222,-1.0,1.0,83.54,34.57,0.7583,RETRY_NOW,0.546,604.78,1.5,603.28,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1968,0.6312985,1,1107.71,0.25,1105.96,RECOVERED
T0005039,C00112,2026-01-24 00:22:44,5727.91,NETBANKING,FAILED,BANK_DECLINE,18,18.0,0.0,1.0,3.4433333333333334,1,NONE,9.0,9.0,0.0,2375.51,0.0,2.411233798215962,0.5,1,3.4433333333333334,-1.0,1.0,85.46,43.43,0.7737,RETRY_NOW,0.5571,3190.81,1.5,3189.31,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,196,0.6222986,1,5727.91,0.25,5726.16,RECOVERED
T0019556,C00430,2026-01-24 00:26:03,7920.85,UPI,FAILED,INSUFFICIENT_FUNDS,52,49.0,3.0,0.9423076923076924,27.98027777777778,1,NONE,14.0,13.0,1.0,2677.6828571428573,0.0714285714285714,2.958098633253272,0.2692307692307692,1,27.98027777777778,87.92277777777778,1.0,86.84,81.43,0.7818,DELAYED_RETRY,0.5934,4700.12,1.0,4699.12,strong historical payment reliability; previous payment succeeded,HIGH,78,0.7535342269660027,0,0.0,0.15,0.0,NOT_RECOVERED
T0040913,C00892,2026-01-24 00:29:18,4735.2,WALLET,FAILED,INSUFFICIENT_FUNDS,44,41.0,3.0,0.9318181818181818,20.83333333333333,1,NONE,17.0,15.0,2.0,1864.0923529411764,0.1176470588235294,2.54021749111774,0.3863636363636363,1,20.83333333333333,118.10805555555557,1.0,86.67,84.5,0.78,DELAYED_RETRY,0.592,2803.33,1.0,2802.33,strong historical payment reliability; previous payment succeeded,HIGH,267,0.7670432113970588,1,4735.2,0.15,4734.05,RECOVERED
T0022417,C00493,2026-01-24 00:47:55,1991.57,CARD,FAILED,BANK_DECLINE,46,40.0,6.0,0.8695652173913043,2.963611111111111,1,NONE,10.0,9.0,1.0,2573.82,0.1,0.7737798292032854,0.217391304347826,1,2.963611111111111,13.026944444444444,1.0,82.66,79.14,0.7448,RETRY_NOW,0.5363,1067.99,1.5,1066.49,previous payment succeeded,HIGH,1233,0.6296151703913043,0,0.0,0.25,0.0,NOT_RECOVERED
T0028832,C00630,2026-01-24 01:10:52,257.66,CARD,FAILED,BANK_DECLINE,47,43.0,4.0,0.9148936170212766,0.4894444444444444,1,NONE,20.0,18.0,2.0,2476.976,0.1,0.1040220010205993,0.425531914893617,1,0.4894444444444444,40.29638888888889,1.0,87.59,86.29,0.7865,RETRY_NOW,0.5663,145.91,1.5,144.41,strong historical payment reliability; previous payment succeeded,LOW,2843,0.6474940589787235,1,257.66,0.25,255.91,RECOVERED
T0031506,C00684,2026-01-24 01:35:38,1397.88,UPI,FAILED,INSUFFICIENT_FUNDS,53,50.0,3.0,0.9433962264150944,14.82972222222222,1,NONE,20.0,18.0,2.0,1900.875,0.1,0.7353876504241468,0.3773584905660377,1,14.82972222222222,19.719166666666663,1.0,88.44,86.29,0.7947,DELAYED_RETRY,0.6032,843.17,1.0,842.17,strong historical payment reliability; previous payment succeeded,MEDIUM,1531,0.7744896122429243,0,0.0,0.15,0.0,NOT_RECOVERED
T0032221,C00700,2026-01-24 01:36:38,4176.0,NETBANKING,FAILED,BANK_DECLINE,26,25.0,1.0,0.9615384615384616,6.653888888888889,1,NONE,14.0,14.0,0.0,2215.3564285714283,0.0,1.8850239835640767,0.5384615384615384,1,6.653888888888889,547.985,1.0,87.1,59.0,0.7849,RETRY_NOW,0.5651,2359.97,1.5,2358.47,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,373,0.6478537692307693,1,4176.0,0.25,4174.25,RECOVERED
T0040065,C00873,2026-01-24 01:51:16,5249.59,UPI,FAILED,BANK_DECLINE,52,48.0,4.0,0.9230769230769232,3.7994444444444446,1,NONE,22.0,20.0,2.0,1885.5890909090908,0.0909090909090909,2.7840583217783883,0.4230769230769231,1,3.7994444444444446,13.749166666666667,1.0,88.73,87.53,0.796,RETRY_NOW,0.5731,3008.65,1.5,3007.15,strong historical payment reliability; previous payment succeeded,HIGH,225,0.6326333380769232,1,5249.59,0.25,5247.84,RECOVERED
T0006022,C00132,2026-01-24 01:56:04,3532.02,UPI,FAILED,BANK_DECLINE,44,40.0,4.0,0.9090909090909092,1.593888888888889,1,NONE,15.0,14.0,1.0,1683.6833333333334,0.0666666666666666,2.0977935280783204,0.3409090909090909,1,1.593888888888889,131.15416666666667,1.0,86.3,82.05,0.7759,RETRY_NOW,0.5586,1973.16,1.5,1971.66,strong historical payment reliability; previous payment succeeded,HIGH,519,0.6475548740909091,0,0.0,0.25,0.0,NOT_RECOVERED
T0030948,C00673,2026-01-24 02:12:00,2821.82,NETBANKING,FAILED,LIMIT_EXCEEDED,31,30.0,1.0,0.967741935483871,6.074722222222222,1,NONE,14.0,13.0,1.0,2060.432857142857,0.0714285714285714,1.3695277621969866,0.4516129032258064,1,6.074722222222222,73.76583333333333,1.0,86.48,67.93,0.7802,RETRY_NOW,0.5617,1585.14,1.5,1583.64,strong historical payment reliability; previous payment succeeded,HIGH,755,0.6084122431451614,0,0.0,0.25,0.0,NOT_RECOVERED
T0025708,C00566,2026-01-24 02:33:25,531.24,UPI,FAILED,BANK_DECLINE,14,13.0,1.0,0.9285714285714286,78.00722222222223,1,NONE,6.0,6.0,0.0,1882.165,0.0,0.2822494308416106,0.4285714285714285,1,78.00722222222223,306.3352777777778,1.0,81.75,35.29,0.7404,RETRY_NOW,0.5331,283.2,1.5,281.7,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2619,0.61580167,1,531.24,0.25,529.49,RECOVERED
T0038344,C00834,2026-01-24 03:10:08,13850.97,UPI,FAILED,BANK_DECLINE,42,39.0,3.0,0.9285714285714286,15.086388888888887,1,NONE,17.0,16.0,1.0,1857.705294117647,0.0588235294117647,7.455956573875612,0.4047619047619047,1,15.086388888888887,163.59444444444443,1.0,87.75,83.32,0.7884,RETRY_NOW,0.5676,7862.48,1.5,7860.98,strong historical payment reliability; previous payment succeeded,HIGH,16,0.6061221252941178,1,13850.97,0.25,13849.22,RECOVERED
T0033075,C00720,2026-01-24 03:16:51,946.51,UPI,FAILED,LIMIT_EXCEEDED,37,34.0,3.0,0.918918918918919,15.358055555555556,1,NONE,15.0,14.0,1.0,1700.150666666667,0.0666666666666666,0.556721247450226,0.4054054054054054,1,15.358055555555556,41.36222222222222,1.0,86.22,77.55,0.7757,RETRY_NOW,0.5585,528.63,1.5,527.13,strong historical payment reliability; previous payment succeeded,MEDIUM,2104,0.6067633025675675,1,946.51,0.25,944.76,RECOVERED
T0031532,C00684,2026-01-24 03:18:19,1107.15,UPI,FAILED,PAYMENT_TIMEOUT,54,50.0,4.0,0.925925925925926,1.7113888888888888,0,INSUFFICIENT_FUNDS,21.0,18.0,3.0,1876.922857142857,0.1428571428571428,0.5898750690720223,0.3888888888888889,2,16.54111111111111,1.7113888888888888,1.0,62.42,87.86,0.5257,RETRY_NOW,0.4239,469.35,1.5,467.85,strong historical payment reliability; repeated consecutive failures,MEDIUM,2211,0.6639705514285715,1,1107.15,0.25,1105.4,RECOVERED
T0016603,C00363,2026-01-24 03:34:07,2739.73,UPI,FAILED,INSUFFICIENT_FUNDS,16,15.0,1.0,0.9375,41.315,1,NONE,4.0,4.0,0.0,3290.0425,0.0,0.8327339236499225,0.25,1,41.315,228.0888888888889,1.0,81.55,36.86,0.7393,DELAYED_RETRY,0.5611,1537.34,1.0,1536.34,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,793,0.7292676756250001,1,2739.73,0.15,2738.58,RECOVERED
T0040716,C00888,2026-01-24 04:04:27,1005.14,CARD,FAILED,INSUFFICIENT_FUNDS,55,53.0,2.0,0.9636363636363636,1.4011111111111112,1,NONE,27.0,26.0,1.0,2384.508888888889,0.037037037037037,0.4215291478608686,0.4909090909090909,1,1.4011111111111112,123.0261111111111,1.0,92.81,90.03,0.8307,DELAYED_RETRY,0.6305,633.74,1.0,632.74,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1906,0.7935194171666666,0,0.0,0.15,0.0,NOT_RECOVERED
T0013964,C00305,2026-01-24 04:05:15,1216.47,UPI,FAILED,NETWORK_ERROR,40,40.0,0.0,1.0,11.701666666666666,1,NONE,13.0,13.0,0.0,2867.494615384616,0.0,0.4242274749090803,0.325,1,11.701666666666666,-1.0,1.0,89.64,79.29,0.8071,RETRY_NOW,0.6508,791.73,1.5,790.23,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1616,0.8332841,1,1216.47,0.25,1214.72,RECOVERED
T0044537,C00971,2026-01-24 04:20:13,873.23,CARD,FAILED,LIMIT_EXCEEDED,36,34.0,2.0,0.9444444444444444,33.42611111111111,1,NONE,9.0,9.0,0.0,1507.7555555555557,0.0,0.5791588674851508,0.25,1,33.42611111111111,312.99,1.0,86.05,70.43,0.7756,RETRY_NOW,0.5584,487.64,1.5,486.14,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2173,0.61734667,0,0.0,0.25,0.0,NOT_RECOVERED
T0026992,C00592,2026-01-24 04:23:33,1959.8,CARD,FAILED,PAYMENT_TIMEOUT,35,32.0,3.0,0.9142857142857144,1.368611111111111,1,NONE,11.0,9.0,2.0,1821.569090909091,0.1818181818181818,1.075885625080475,0.3142857142857143,1,1.368611111111111,49.11972222222222,1.0,82.1,73.99,0.7425,RETRY_NOW,0.5988,1173.43,1.5,1171.93,strong historical payment reliability; previous payment succeeded,HIGH,1105,0.7751829183636363,1,1959.8,0.25,1958.05,RECOVERED
T0003939,C00087,2026-01-24 04:36:11,644.42,WALLET,FAILED,NETWORK_ERROR,57,52.0,5.0,0.912280701754386,2.8725,1,NONE,20.0,18.0,2.0,2218.6625000000004,0.1,0.2904542714360565,0.3508771929824561,1,2.8725,109.105,1.0,87.51,86.29,0.7857,RETRY_NOW,0.6336,408.3,1.5,406.8,strong historical payment reliability; previous payment succeeded,MEDIUM,2340,0.8035748682894737,1,644.42,0.25,642.67,RECOVERED
T0036279,C00789,2026-01-24 04:47:17,580.6,UPI,FAILED,NETWORK_ERROR,51,48.0,3.0,0.9411764705882352,22.96,1,NONE,13.0,12.0,1.0,2568.094615384616,0.0769230769230769,0.226082012914094,0.2549019607843137,1,22.96,114.97527777777778,1.0,86.34,80.82,0.7778,RETRY_NOW,0.6272,364.16,1.5,362.66,strong historical payment reliability; previous payment succeeded,MEDIUM,2453,0.8076898099999998,1,580.6,0.25,578.85,RECOVERED
T0032181,C00699,2026-01-24 05:11:26,2363.95,UPI,FAILED,BANK_DECLINE,47,46.0,1.0,0.9787234042553192,49.61138888888889,1,NONE,19.0,19.0,0.0,2544.350526315789,0.0,0.929097612750312,0.4042553191489361,1,49.61138888888889,191.7683333333333,1.0,91.15,83.57,0.8181,RETRY_NOW,0.589,1392.44,1.5,1390.94,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,917,0.6775189370212767,1,2363.95,0.25,2362.2,RECOVERED
T0032061,C00696,2026-01-24 05:32:14,1654.49,UPI,FAILED,NETWORK_ERROR,50,48.0,2.0,0.96,22.899166666666662,1,NONE,14.0,13.0,1.0,3342.935,0.0714285714285714,0.494921378967883,0.28,1,22.899166666666662,29.70722222222222,1.0,87.37,81.43,0.787,RETRY_NOW,0.6346,1050.0,1.5,1048.5,strong historical payment reliability; previous payment succeeded,HIGH,1254,0.8139214573571428,1,1654.49,0.25,1652.74,RECOVERED
T0008929,C00193,2026-01-24 05:39:57,1762.35,UPI,FAILED,INSUFFICIENT_FUNDS,44,37.0,7.0,0.8409090909090909,6.790277777777778,1,NONE,13.0,12.0,1.0,1844.309230769231,0.0769230769230769,0.955561014713868,0.2954545454545454,1,6.790277777777778,67.81444444444445,1.0,83.33,80.82,0.7487,DELAYED_RETRY,0.5683,1001.48,1.0,1000.48,previous payment succeeded,HIGH,1311,0.749075145625,1,1762.35,0.15,1761.2,RECOVERED
T0019305,C00425,2026-01-24 05:40:41,3438.59,UPI,FAILED,INSUFFICIENT_FUNDS,24,19.0,5.0,0.7916666666666666,11.309444444444445,1,NONE,6.0,3.0,3.0,2247.748333333333,0.5,1.529793148550883,0.25,1,11.309444444444445,94.11111111111111,1.0,68.89,60.29,0.6307,DELAYED_RETRY,0.4787,1646.06,1.0,1645.06,elevated recent failure rate; previous payment succeeded,HIGH,711,0.653969682421875,0,0.0,0.15,0.0,NOT_RECOVERED
T0032232,C00700,2026-01-24 05:47:16,6715.18,NETBANKING,FAILED,LIMIT_EXCEEDED,27,25.0,2.0,0.925925925925926,4.177222222222222,0,BANK_DECLINE,15.0,14.0,1.0,2346.066,0.0666666666666666,2.8623150414353224,0.5555555555555556,2,10.831111111111111,4.177222222222222,1.0,60.18,62.55,0.5077,RETRY_NOW,0.3655,2454.69,1.5,2453.19,strong historical payment reliability; repeated consecutive failures,HIGH,342,0.4432621677777778,0,0.0,0.25,0.0,NOT_RECOVERED
T0017762,C00390,2026-01-24 05:50:57,744.03,UPI,FAILED,NETWORK_ERROR,23,23.0,0.0,1.0,5.549444444444444,1,NONE,9.0,9.0,0.0,1919.8288888888887,0.0,0.3875501636141184,0.391304347826087,1,5.549444444444444,-1.0,1.0,86.09,50.93,0.7787,RETRY_NOW,0.6279,467.21,1.5,465.71,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2214,0.7966997,0,0.0,0.25,0.0,NOT_RECOVERED
T0024595,C00542,2026-01-24 05:55:29,2549.18,WALLET,FAILED,INSUFFICIENT_FUNDS,56,50.0,6.0,0.8928571428571429,1.9436111111111112,1,NONE,21.0,18.0,3.0,2407.7228571428573,0.1428571428571428,1.0587514225059125,0.375,1,1.9436111111111112,9.150277777777776,1.0,86.43,87.86,0.7761,DELAYED_RETRY,0.5891,1501.62,1.0,1500.62,previous payment succeeded,HIGH,818,0.7584941368750001,1,2549.18,0.15,2548.03,RECOVERED
T0022376,C00492,2026-01-24 06:12:14,4040.65,CARD,FAILED,LIMIT_EXCEEDED,49,47.0,2.0,0.9591836734693876,5.273888888888889,1,NONE,24.0,22.0,2.0,1909.135,0.0833333333333333,2.1164820717235817,0.4897959183673469,1,5.273888888888889,13.988611111111112,1.0,90.68,88.81,0.8134,RETRY_NOW,0.5856,2366.4,1.5,2364.9,strong historical payment reliability; previous payment succeeded,HIGH,370,0.6242712953571428,1,4040.65,0.25,4038.9,RECOVERED
T0038865,C00846,2026-01-24 06:47:28,973.71,WALLET,FAILED,INSUFFICIENT_FUNDS,38,32.0,6.0,0.8421052631578947,25.921666666666667,0,BANK_DECLINE,13.0,10.0,3.0,1877.6,0.2307692307692307,0.518592884533447,0.3421052631578947,2,27.31861111111111,25.921666666666667,1.0,55.04,80.9,0.4624,DELAYED_RETRY,0.351,341.73,1.0,340.73,repeated consecutive failures,MEDIUM,2502,0.5901472318319837,1,973.71,0.15,972.56,RECOVERED
T0033036,C00718,2026-01-24 06:57:07,1216.4,CARD,FAILED,BANK_DECLINE,47,43.0,4.0,0.9148936170212766,0.915,1,NONE,16.0,15.0,1.0,1960.240625,0.0625,0.6205360630152229,0.3404255319148936,1,0.915,115.38833333333334,1.0,86.91,82.68,0.781,RETRY_NOW,0.5623,684.01,1.5,682.51,strong historical payment reliability; previous payment succeeded,MEDIUM,1805,0.650293054893617,1,1216.4,0.25,1214.65,RECOVERED
T0042480,C00929,2026-01-24 07:02:48,1479.3,UPI,FAILED,BANK_DECLINE,48,46.0,2.0,0.9583333333333334,3.7475,1,NONE,13.0,12.0,1.0,3450.224615384616,0.0769230769230769,0.4287546942317244,0.2708333333333333,1,3.7475,97.78861111111112,1.0,86.85,80.82,0.7827,RETRY_NOW,0.5635,833.65,1.5,832.15,strong historical payment reliability; previous payment succeeded,MEDIUM,1548,0.65641139875,1,1479.3,0.25,1477.55,RECOVERED
T0018202,C00401,2026-01-24 07:15:01,410.35,UPI,FAILED,PAYMENT_TIMEOUT,44,42.0,2.0,0.9545454545454546,27.91333333333333,1,NONE,12.0,11.0,1.0,1946.3691666666664,0.0833333333333333,0.2108284528072141,0.2727272727272727,1,27.91333333333333,141.3061111111111,1.0,86.26,80.24,0.7778,RETRY_NOW,0.6272,257.38,1.5,255.88,strong historical payment reliability; previous payment succeeded,MEDIUM,2660,0.8090707304545455,1,410.35,0.25,408.6,RECOVERED
T0029596,C00643,2026-01-24 07:27:55,2562.74,UPI,FAILED,PAYMENT_TIMEOUT,66,61.0,5.0,0.9242424242424242,11.945833333333333,1,NONE,22.0,21.0,1.0,2172.2213636363635,0.0454545454545454,1.179778471430691,0.3333333333333333,1,11.945833333333333,117.67361111111111,1.0,89.68,86.62,0.8037,RETRY_NOW,0.6481,1660.92,1.5,1659.42,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,703,0.816227024483471,1,2562.74,0.25,2560.99,RECOVERED
T0045081,C00983,2026-01-24 07:46:50,9197.8,CARD,FAILED,LIMIT_EXCEEDED,53,49.0,4.0,0.9245283018867924,22.52611111111111,1,NONE,14.0,13.0,1.0,1627.6307142857145,0.0714285714285714,5.6510361467567,0.2641509433962264,1,22.52611111111111,70.45527777777778,1.0,86.31,81.43,0.7767,RETRY_NOW,0.5592,5143.63,1.5,5142.13,strong historical payment reliability; previous payment succeeded,HIGH,69,0.5915148579514824,1,9197.8,0.25,9196.05,RECOVERED
T0033137,C00721,2026-01-24 08:12:37,4146.52,NETBANKING,FAILED,NETWORK_ERROR,21,18.0,3.0,0.8571428571428571,15.206111111111111,1,NONE,6.0,6.0,0.0,1594.5316666666663,0.0,2.6004626227763854,0.2857142857142857,1,15.206111111111111,292.54,1.0,80.48,45.79,0.7267,RETRY_NOW,0.586,2429.91,1.5,2428.41,low recent failure rate; previous payment succeeded,HIGH,351,0.7569964399999999,1,4146.52,0.25,4144.77,RECOVERED
T0029881,C00651,2026-01-24 08:19:14,824.74,CARD,FAILED,BANK_DECLINE,29,26.0,3.0,0.896551724137931,30.07472222222222,1,NONE,9.0,9.0,0.0,1768.4555555555555,0.0,0.4663617343444688,0.3103448275862069,1,30.07472222222222,307.20916666666665,1.0,83.74,59.93,0.7547,RETRY_NOW,0.5434,448.15,1.5,446.65,low recent failure rate; previous payment succeeded,MEDIUM,2260,0.6334244096551723,1,824.74,0.25,822.99,RECOVERED
T0045787,C00999,2026-01-24 08:30:55,1487.22,UPI,FAILED,INSUFFICIENT_FUNDS,47,42.0,5.0,0.8936170212765957,0.9597222222222224,1,NONE,13.0,13.0,0.0,1535.572307692308,0.0,0.9685118652830014,0.2765957446808511,1,0.9597222222222224,423.4427777777778,1.0,86.45,79.29,0.7763,DELAYED_RETRY,0.5892,876.29,1.0,875.29,low recent failure rate; previous payment succeeded,MEDIUM,1482,0.7707156377659574,1,1487.22,0.15,1486.07,RECOVERED
T0029009,C00633,2026-01-24 09:02:32,419.93,CARD,FAILED,BANK_DECLINE,38,38.0,0.0,1.0,55.22138888888889,1,NONE,14.0,14.0,0.0,2182.852142857143,0.0,0.1923767495540729,0.3684210526315789,1,55.22138888888889,-1.0,1.0,89.75,77.0,0.808,RETRY_NOW,0.5818,244.3,1.5,242.8,strong historical payment reliability; low recent failure rate; previous payment succeeded,LOW,2688,0.6758500000000001,1,419.93,0.25,418.18,RECOVERED
T0003583,C00081,2026-01-24 09:10:28,779.11,UPI,FAILED,PAYMENT_TIMEOUT,36,35.0,1.0,0.9722222222222222,11.975,1,NONE,10.0,9.0,1.0,2535.8,0.1,0.3072442621657859,0.2777777777777778,1,11.975,22.835555555555555,1.0,85.24,73.14,0.7705,RETRY_NOW,0.6213,484.09,1.5,482.59,strong historical payment reliability; previous payment succeeded,MEDIUM,2179,0.8015257992499999,1,779.11,0.25,777.36,RECOVERED
T0008165,C00177,2026-01-24 09:26:28,1188.38,UPI,FAILED,NETWORK_ERROR,25,24.0,1.0,0.96,13.048055555555557,1,NONE,5.0,5.0,0.0,2492.916,0.0,0.4767027850116089,0.2,1,13.048055555555557,539.3980555555555,1.0,83.71,51.07,0.7577,RETRY_NOW,0.611,726.11,1.5,724.61,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1736,0.7875401215999999,1,1188.38,0.25,1186.63,RECOVERED
T0021707,C00478,2026-01-24 09:40:03,3487.67,WALLET,FAILED,NETWORK_ERROR,58,54.0,4.0,0.9310344827586208,37.325,0,LIMIT_EXCEEDED,12.0,11.0,1.0,2010.5366666666664,0.0833333333333333,1.734696043013391,0.2068965517241379,2,38.47583333333333,37.325,1.0,60.55,80.24,0.511,RETRY_NOW,0.4121,1437.17,1.5,1435.67,strong historical payment reliability; repeated consecutive failures,HIGH,874,0.6675909496551724,1,3487.67,0.25,3485.92,RECOVERED
T0013195,C00289,2026-01-24 09:48:16,430.03,CARD,FAILED,BANK_DECLINE,35,34.0,1.0,0.9714285714285714,5.430555555555555,1,NONE,11.0,11.0,0.0,1539.397272727273,0.0,0.2793495919595449,0.3142857142857143,1,5.430555555555555,386.97833333333335,1.0,87.45,70.36,0.7882,RETRY_NOW,0.5675,244.04,1.5,242.54,strong historical payment reliability; low recent failure rate; previous payment succeeded,LOW,2689,0.6619981119999999,0,0.0,0.25,0.0,NOT_RECOVERED
T0000203,C00005,2026-01-24 10:04:36,564.98,NETBANKING,FAILED,INSUFFICIENT_FUNDS,42,38.0,4.0,0.9047619047619048,7.096666666666667,1,NONE,11.0,10.0,1.0,2553.9481818181816,0.0909090909090909,0.2212182706063304,0.2619047619047619,1,7.096666666666667,49.684444444444445,1.0,84.25,79.68,0.7592,DELAYED_RETRY,0.5762,325.56,1.0,324.56,strong historical payment reliability; previous payment succeeded,MEDIUM,2534,0.75961892,1,564.98,0.15,563.83,RECOVERED
T0044823,C00978,2026-01-24 10:10:32,3437.17,CARD,FAILED,LIMIT_EXCEEDED,45,43.0,2.0,0.9555555555555556,15.3875,1,NONE,18.0,18.0,0.0,2476.9655555555555,0.0,1.3876535312696674,0.4,1,15.3875,171.96666666666667,1.0,90.1,82.86,0.8086,RETRY_NOW,0.5822,2001.09,1.5,1999.59,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,504,0.6321193519999999,1,3437.17,0.25,3435.42,RECOVERED
T0030926,C00673,2026-01-24 10:11:22,1415.73,NETBANKING,FAILED,NETWORK_ERROR,32,30.0,2.0,0.9375,7.989444444444445,0,LIMIT_EXCEEDED,14.0,12.0,2.0,2203.9135714285712,0.1428571428571428,0.6423709252274931,0.4375,2,14.064166666666669,7.989444444444445,1.0,59.27,70.86,0.501,RETRY_NOW,0.404,571.96,1.5,570.46,strong historical payment reliability; repeated consecutive failures,MEDIUM,2020,0.6494148313392858,0,0.0,0.25,0.0,NOT_RECOVERED
T0014749,C00325,2026-01-24 10:27:04,1494.04,NETBANKING,FAILED,BANK_DECLINE,45,41.0,4.0,0.9111111111111112,13.391666666666667,1,NONE,17.0,14.0,3.0,2709.2994117647063,0.1764705882352941,0.5514488334188412,0.3777777777777777,1,13.391666666666667,41.88444444444445,1.0,84.88,85.67,0.7646,RETRY_NOW,0.5505,822.49,1.5,820.99,strong historical payment reliability; previous payment succeeded,MEDIUM,1562,0.6329200576470588,1,1494.04,0.25,1492.29,RECOVERED
T0009626,C00210,2026-01-24 10:28:15,1439.18,CARD,FAILED,INSUFFICIENT_FUNDS,41,38.0,3.0,0.926829268292683,24.886666666666667,1,NONE,9.0,9.0,0.0,2556.225555555556,0.0,0.5630097848259782,0.2195121951219512,1,24.886666666666667,401.9788888888889,1.0,86.02,76.43,0.7745,DELAYED_RETRY,0.5878,846.02,1.0,845.02,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1528,0.7747040467073171,0,0.0,0.15,0.0,NOT_RECOVERED
T0027131,C00594,2026-01-24 11:17:38,285.85,UPI,FAILED,INSUFFICIENT_FUNDS,32,28.0,4.0,0.875,15.31611111111111,1,NONE,14.0,13.0,1.0,2682.200714285714,0.0714285714285714,0.1065729341124732,0.4375,1,15.31611111111111,111.37305555555557,1.0,83.82,69.43,0.7543,DELAYED_RETRY,0.5725,163.65,1.0,162.65,previous payment succeeded,LOW,2823,0.7440946637834821,0,0.0,0.15,0.0,NOT_RECOVERED
T0006204,C00136,2026-01-24 11:28:37,1155.21,UPI,FAILED,NETWORK_ERROR,46,43.0,3.0,0.9347826086956522,12.43,1,NONE,14.0,14.0,0.0,2375.410714285714,0.0,0.4863201100561557,0.3043478260869565,1,12.43,214.22861111111112,1.0,88.04,80.0,0.7911,RETRY_NOW,0.6379,736.96,1.5,735.46,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1715,0.8182582608695651,1,1155.21,0.25,1153.46,RECOVERED
