transaction_id,customer_id,timestamp,amount,payment_method,status,failure_reason,historical_transaction_count,historical_success_count,historical_failure_count,historical_success_rate,hours_since_previous_transaction,previous_transaction_success,previous_failure_reason,transactions_last_7d,successful_payments_last_7d,failed_payments_last_7d,avg_amount_last_7d,failure_rate_last_7d,amount_vs_recent_average,payment_momentum,failure_streak,hours_since_last_success,hours_since_last_failure,method_share,base_recovery_probability,model_confidence,retry_now_probability,delayed_retry_probability,retry_now_expected_net,delayed_retry_expected_net,recommended_action,selected_recovery_probability,expected_recovery,uncertainty_penalty,risk_adjusted_recovery,intervention_cost,friction_cost,expected_net_recovery,decision_reason
T0031011,C00675,2026-01-28 16:42:14,4013.27,CARD,FAILED,BANK_DECLINE,42,39.0,3.0,0.9285714285714286,6.494166666666667,1,NONE,11.0,10.0,1.0,2481.0872727272726,0.0909090909090909,1.6175448740215068,0.2619047619047619,1,6.494166666666667,112.75666666666666,1.0,0.7553896103896104,0.9066666666666667,0.7553896103896104,0.8053896103896104,2888.3586134761904,3079.9078168095243,DELAYED_RETRY,0.8053896103896104,3232.245961688312,150.8381448787878,3081.4078168095243,1.0,0.5,3079.9078168095243,INTERVENE_POSITIVE_EXPECTED_VALUE
T0028618,C00626,2026-01-28 16:48:53,909.93,UPI,FAILED,BANK_DECLINE,39,38.0,1.0,0.9743589743589745,3.7775,1,NONE,15.0,15.0,0.0,2471.11,0.0,0.3682272339151231,0.3846153846153846,1,3.7775,630.1811111111111,1.0,0.8233333333333334,0.98375,0.8233333333333334,0.8733333333333334,741.3386474375,786.715488375,DELAYED_RETRY,0.8733333333333334,794.6722,6.456711624999994,788.215488375,1.0,0.5,786.715488375,INTERVENE_POSITIVE_EXPECTED_VALUE
T0005472,C00120,2026-01-28 16:51:40,3678.37,UPI,FAILED,LIMIT_EXCEEDED,38,36.0,2.0,0.9473684210526316,0.3555555555555555,1,NONE,17.0,17.0,0.0,2069.652352941177,0.0,1.777288825716396,0.4473684210526316,1,0.3555555555555555,250.23527777777775,1.0,0.7657894736842106,0.9674999999999999,0.7257894736842105,0.7957894736842106,2624.589240138158,2878.140994263158,DELAYED_RETRY,0.7957894736842106,2927.2081263157897,47.567132052631706,2879.640994263158,1.0,0.5,2878.140994263158,INTERVENE_POSITIVE_EXPECTED_VALUE
T0003269,C00076,2026-01-28 18:06:17,938.16,UPI,FAILED,BANK_DECLINE,29,29.0,0.0,1.0,1.8219444444444444,1,NONE,9.0,9.0,0.0,3484.262222222222,0.0,0.2692564279509515,0.3103448275862069,1,1.8219444444444444,-1.0,1.0,0.8366666666666667,0.68125,0.8366666666666667,0.8866666666666667,658.0794275,697.761465,DELAYED_RETRY,0.8866666666666667,831.8352,132.573735,699.261465,1.0,0.5,697.761465,INTERVENE_POSITIVE_EXPECTED_VALUE
T0010520,C00228,2026-01-28 18:18:53,1588.5,CARD,FAILED,PAYMENT_TIMEOUT,42,37.0,5.0,0.8809523809523809,32.61361111111111,1,NONE,11.0,10.0,1.0,2162.0945454545454,0.0909090909090909,0.7347042262048923,0.2619047619047619,1,32.61361111111111,142.66055555555556,1.0,0.8244372294372295,0.9066666666666667,0.8744372294372296,0.8444372294372295,1322.4715071428573,1277.2904071428572,RETRY_NOW,0.8744372294372296,1389.043538961039,64.82203181818178,1324.2215071428573,1.5,0.25,1322.4715071428573,INTERVENE_POSITIVE_EXPECTED_VALUE
T0008508,C00185,2026-01-28 18:32:44,290.41,CARD,FAILED,BANK_DECLINE,47,40.0,7.0,0.851063829787234,7.086944444444445,0,INSUFFICIENT_FUNDS,16.0,14.0,2.0,1795.7475,0.125,0.1617209546442359,0.3404255319148936,2,15.376388888888888,7.086944444444445,1.0,0.6581914893617022,1.0,0.6581914893617022,0.7081914893617023,189.39539042553196,204.16589042553198,DELAYED_RETRY,0.7081914893617023,205.66589042553198,0.0,205.66589042553198,1.0,0.5,204.16589042553198,INTERVENE_POSITIVE_EXPECTED_VALUE
T0007573,C00165,2026-01-28 18:38:35,1224.97,UPI,FAILED,NETWORK_ERROR,42,40.0,2.0,0.9523809523809524,11.776944444444444,1,NONE,12.0,11.0,1.0,1405.3549999999998,0.0833333333333333,0.871644531097125,0.2857142857142857,1,11.776944444444444,22.835555555555555,1.0,0.9023809523809524,0.9299999999999999,0.95,0.8823809523809524,1121.2412474999999,1041.5590384047618,RETRY_NOW,0.95,1163.7214999999999,40.730252500000034,1122.9912474999999,1.5,0.25,1121.2412474999999,INTERVENE_POSITIVE_EXPECTED_VALUE
T0041874,C00913,2026-01-28 18:45:06,2316.95,NETBANKING,FAILED,LIMIT_EXCEEDED,15,14.0,1.0,0.9333333333333332,57.72361111111111,1,NONE,6.0,5.0,1.0,1834.3566666666663,0.1666666666666666,1.2630858775192757,0.4,1,57.72361111111111,121.64722222222224,1.0,0.6766666666666665,0.38375000000000004,0.6366666666666665,0.7066666666666666,1018.8519940624997,1131.3147787499997,DELAYED_RETRY,0.7066666666666666,1637.3113333333329,504.49655458333314,1132.8147787499997,1.0,0.5,1131.3147787499997,INTERVENE_POSITIVE_EXPECTED_VALUE
T0032004,C00695,2026-01-28 18:57:40,3931.11,UPI,FAILED,BANK_DECLINE,52,50.0,2.0,0.9615384615384616,17.7425,1,NONE,5.0,5.0,0.0,1539.672,0.0,2.5532126323009057,0.0961538461538461,1,17.7425,232.6302777777778,1.0,0.755,0.7666666666666667,0.755,0.805,2619.9727775,2793.8468025,DELAYED_RETRY,0.805,3164.5435500000003,369.19674749999996,2795.3468025,1.0,0.5,2793.8468025,INTERVENE_POSITIVE_EXPECTED_VALUE
T0014402,C00317,2026-01-28 19:13:59,2542.26,UPI,FAILED,BANK_DECLINE,39,35.0,4.0,0.8974358974358975,4.7908333333333335,0,INSUFFICIENT_FUNDS,13.0,12.0,1.0,1542.7984615384617,0.0769230769230769,1.6478237847507875,0.3333333333333333,2,8.134722222222223,4.7908333333333335,1.0,0.677948717948718,0.9370833333333334,0.677948717948718,0.7279487179487181,1667.552781012821,1790.917017887821,DELAYED_RETRY,0.7279487179487181,1850.6349076923082,58.21788980448715,1792.417017887821,1.0,0.5,1790.917017887821,INTERVENE_POSITIVE_EXPECTED_VALUE
T0011868,C00261,2026-01-28 19:17:05,10458.95,UPI,FAILED,BANK_DECLINE,35,32.0,3.0,0.9142857142857144,2.9477777777777776,1,NONE,9.0,8.0,1.0,2086.9911111111114,0.1111111111111111,5.01149714740839,0.2571428571428571,1,2.9477777777777776,61.25472222222222,1.0,0.6620634920634921,0.7787499999999999,0.6620634920634921,0.7120634920634922,6156.717369082342,6622.063801894842,DELAYED_RETRY,0.7120634920634922,7447.436460317462,823.8726584226195,6623.563801894842,1.0,0.5,6622.063801894842,INTERVENE_POSITIVE_EXPECTED_VALUE
T0042809,C00936,2026-01-28 19:37:32,446.49,NETBANKING,FAILED,BANK_DECLINE,49,43.0,6.0,0.8775510204081632,7.344722222222222,1,NONE,14.0,12.0,2.0,2986.265,0.1428571428571428,0.1495145273443582,0.2857142857142857,1,7.344722222222222,42.51888888888889,1.0,0.7318367346938777,0.9766666666666667,0.7318367346938777,0.7818367346938777,321.1956095306123,343.50965703061235,DELAYED_RETRY,0.7818367346938777,349.0822836734695,4.072626642857141,345.00965703061235,1.0,0.5,343.50965703061235,INTERVENE_POSITIVE_EXPECTED_VALUE
T0043492,C00948,2026-01-28 20:12:23,852.78,UPI,FAILED,INSUFFICIENT_FUNDS,57,54.0,3.0,0.9473684210526316,0.5461111111111111,1,NONE,12.0,10.0,2.0,2258.765,0.1666666666666666,0.377542595179224,0.2105263157894736,1,0.5461111111111111,33.3475,1.0,0.7224561403508775,0.9299999999999999,0.6624561403508775,0.8024561403508774,543.4068202105266,658.8673982105265,DELAYED_RETRY,0.8024561403508774,684.3185473684213,23.951149157894765,660.3673982105265,1.0,0.5,658.8673982105265,INTERVENE_POSITIVE_EXPECTED_VALUE
T0015660,C00345,2026-01-28 20:20:09,3006.49,UPI,FAILED,NETWORK_ERROR,59,57.0,2.0,0.9661016949152542,4.9425,1,NONE,15.0,15.0,0.0,1920.6213333333333,0.0,1.565373636031673,0.2542372881355932,1,4.9425,177.42833333333334,1.0,0.9279661016949152,1.0,0.95,0.9079661016949152,2854.4154999999996,2728.2910050847454,RETRY_NOW,0.95,2856.1654999999996,0.0,2856.1654999999996,1.5,0.25,2854.4154999999996,INTERVENE_POSITIVE_EXPECTED_VALUE
T0009609,C00209,2026-01-28 20:49:41,3749.1,CARD,FAILED,BANK_DECLINE,53,50.0,3.0,0.9433962264150944,4.576111111111112,1,NONE,16.0,15.0,1.0,2066.01875,0.0625,1.8146495524302475,0.3018867924528302,1,4.576111111111112,141.9525,1.0,0.7707075471698113,1.0,0.7707075471698113,0.8207075471698113,2887.7096650943395,3075.4146650943394,DELAYED_RETRY,0.8207075471698113,3076.9146650943394,0.0,3076.9146650943394,1.0,0.5,3075.4146650943394,INTERVENE_POSITIVE_EXPECTED_VALUE
T0015856,C00348,2026-01-28 20:55:09,2815.08,NETBANKING,FAILED,NETWORK_ERROR,41,39.0,2.0,0.951219512195122,17.912777777777777,1,NONE,9.0,9.0,0.0,3162.3700000000003,0.0,0.8901804659163853,0.2195121951219512,1,17.912777777777777,449.07055555555553,1.0,0.9182926829268294,0.86,0.95,0.8982926829268294,2485.37318,2350.2521622439026,RETRY_NOW,0.95,2674.326,187.20282000000003,2487.12318,1.5,0.25,2485.37318,INTERVENE_POSITIVE_EXPECTED_VALUE
T0009924,C00216,2026-01-28 20:55:57,1720.16,CARD,FAILED,PAYMENT_TIMEOUT,57,54.0,3.0,0.9473684210526316,2.577777777777778,1,NONE,16.0,16.0,0.0,2247.44875,0.0,0.7653834153059108,0.2807017543859649,1,2.577777777777778,292.19388888888886,1.0,0.8857894736842107,1.0,0.9357894736842107,0.9057894736842107,1607.957621052632,1556.602821052632,RETRY_NOW,0.9357894736842107,1609.707621052632,0.0,1609.707621052632,1.5,0.25,1607.957621052632,INTERVENE_POSITIVE_EXPECTED_VALUE
T0018901,C00416,2026-01-28 21:18:10,4250.12,CARD,FAILED,BANK_DECLINE,52,50.0,2.0,0.9615384615384616,1.525,1,NONE,11.0,11.0,0.0,1147.1663636363637,0.0,3.7048854767042574,0.2115384615384615,1,1.525,204.1586111111111,1.0,0.7150000000000001,0.9066666666666667,0.7150000000000001,0.7650000000000001,2895.273462666667,3098.1125160000006,DELAYED_RETRY,0.7650000000000001,3251.3418000000006,151.72928399999992,3099.6125160000006,1.0,0.5,3098.1125160000006,INTERVENE_POSITIVE_EXPECTED_VALUE
T0021004,C00463,2026-01-28 21:27:18,2536.23,CARD,FAILED,INSUFFICIENT_FUNDS,51,47.0,4.0,0.9215686274509804,36.16888888888889,1,NONE,10.0,8.0,2.0,2110.456,0.2,1.20174502571956,0.196078431372549,1,36.16888888888889,79.36194444444445,1.0,0.6790196078431374,0.8833333333333333,0.6190196078431374,0.7590196078431374,1476.6441608333337,1811.2538158333336,DELAYED_RETRY,0.7590196078431374,1925.0483000000004,112.29448416666672,1812.7538158333336,1.0,0.5,1811.2538158333336,INTERVENE_POSITIVE_EXPECTED_VALUE
T0020740,C00457,2026-01-28 21:30:35,1575.04,UPI,FAILED,NETWORK_ERROR,64,60.0,4.0,0.9375,3.247777777777778,1,NONE,26.0,26.0,0.0,1814.4592307692308,0.0,0.8680492640952147,0.40625,1,3.247777777777778,398.4625,1.0,0.9093749999999999,1.0,0.95,0.8893749999999999,1494.5379999999998,1399.3011999999999,RETRY_NOW,0.95,1496.2879999999998,0.0,1496.2879999999998,1.5,0.25,1494.5379999999998,INTERVENE_POSITIVE_EXPECTED_VALUE
T0031409,C00682,2026-01-28 21:48:38,584.97,UPI,FAILED,INSUFFICIENT_FUNDS,61,59.0,2.0,0.9672131147540984,1.929722222222222,1,NONE,19.0,18.0,1.0,2121.5,0.0526315789473684,0.2757341503653076,0.3114754098360656,1,1.929722222222222,87.63305555555556,1.0,0.7581622088006904,1.0,0.6981622088006905,0.8381622088006904,406.65394728213994,488.7997472821399,DELAYED_RETRY,0.8381622088006904,490.2997472821399,0.0,490.2997472821399,1.0,0.5,488.7997472821399,INTERVENE_POSITIVE_EXPECTED_VALUE
T0034486,C00749,2026-01-28 22:33:45,1712.88,CARD,FAILED,INSUFFICIENT_FUNDS,65,60.0,5.0,0.9230769230769232,1.0694444444444444,1,NONE,14.0,13.0,1.0,2438.3021428571437,0.0714285714285714,0.7024888219935241,0.2153846153846154,1,1.0694444444444444,174.32444444444445,1.0,0.7057142857142858,0.9766666666666667,0.6457142857142859,0.7857142857142858,1091.377389714286,1328.632885714286,DELAYED_RETRY,0.7857142857142858,1345.834285714286,15.70139999999999,1330.132885714286,1.0,0.5,1328.632885714286,INTERVENE_POSITIVE_EXPECTED_VALUE
T0004392,C00097,2026-01-28 23:06:17,2885.83,UPI,FAILED,NETWORK_ERROR,35,34.0,1.0,0.9714285714285714,16.140555555555554,1,NONE,11.0,11.0,0.0,1165.4163636363637,0.0,2.476222309935271,0.3142857142857143,1,16.140555555555554,338.3077777777778,1.0,0.8914285714285716,0.8254166666666667,0.95,0.8714285714285716,2500.475035104166,2293.774092351191,RETRY_NOW,0.95,2741.5384999999997,239.31346489583328,2502.225035104166,1.5,0.25,2500.475035104166,INTERVENE_POSITIVE_EXPECTED_VALUE
T0025105,C00551,2026-01-28 23:20:27,3444.56,CARD,FAILED,LIMIT_EXCEEDED,68,59.0,9.0,0.8676470588235294,3.4677777777777776,1,NONE,26.0,23.0,3.0,2615.674615384616,0.1153846153846153,1.3168916270166513,0.3823529411764705,1,3.4677777777777776,13.235555555555557,1.0,0.6908936651583711,1.0,0.6508936651583711,0.7208936651583712,2240.292283257919,2481.661483257919,DELAYED_RETRY,0.7208936651583712,2483.161483257919,0.0,2483.161483257919,1.0,0.5,2481.661483257919,INTERVENE_POSITIVE_EXPECTED_VALUE
T0037575,C00816,2026-01-28 23:21:10,3334.13,UPI,FAILED,BANK_DECLINE,74,66.0,8.0,0.8918918918918919,8.402777777777779,1,NONE,20.0,19.0,1.0,1628.956,0.05,2.046789477432171,0.2702702702702703,1,8.402777777777779,26.889166666666668,1.0,0.6997297297297297,1.0,0.6997297297297297,0.7497297297297297,2331.2398837837836,2498.196383783784,DELAYED_RETRY,0.7497297297297297,2499.696383783784,0.0,2499.696383783784,1.0,0.5,2498.196383783784,INTERVENE_POSITIVE_EXPECTED_VALUE
T0011412,C00250,2026-01-28 23:27:07,449.66,UPI,FAILED,INSUFFICIENT_FUNDS,20,19.0,1.0,0.95,8.210277777777778,1,NONE,9.0,8.0,1.0,1685.4255555555555,0.1111111111111111,0.2667931541193355,0.45,1,8.210277777777778,43.10944444444444,1.0,0.7036111111111112,0.535,0.6436111111111111,0.7836111111111111,220.36923718055561,268.9352041805556,DELAYED_RETRY,0.7836111111111111,352.3585722222223,81.92336804166668,270.4352041805556,1.0,0.5,268.9352041805556,INTERVENE_POSITIVE_EXPECTED_VALUE
T0033770,C00733,2026-01-28 23:28:14,1064.02,NETBANKING,FAILED,BANK_DECLINE,53,49.0,4.0,0.9245283018867924,29.79055555555556,1,NONE,11.0,10.0,1.0,3302.161818181819,0.0909090909090909,0.322219218374299,0.2075471698113207,1,29.79055555555556,143.2236111111111,1.0,0.7727615780445968,0.9066666666666667,0.7727615780445968,0.8227615780445968,782.1128648050313,833.081151471698,DELAYED_RETRY,0.8227615780445968,875.4347742710119,40.85362279931386,834.581151471698,1.0,0.5,833.081151471698,INTERVENE_POSITIVE_EXPECTED_VALUE
T0010089,C00220,2026-01-28 23:46:32,2948.41,WALLET,FAILED,PAYMENT_TIMEOUT,65,57.0,8.0,0.8769230769230769,2.1944444444444446,1,NONE,15.0,12.0,3.0,2177.055333333333,0.2,1.3543110066410806,0.2307692307692307,1,2.1944444444444446,78.90166666666667,1.0,0.8,1.0,0.8500000000000001,0.8200000000000001,2504.3985000000002,2416.1962,RETRY_NOW,0.8500000000000001,2506.1485000000002,0.0,2506.1485000000002,1.5,0.25,2504.3985000000002,INTERVENE_POSITIVE_EXPECTED_VALUE
T0045321,C00988,2026-01-29 00:07:04,5159.02,WALLET,FAILED,NETWORK_ERROR,33,30.0,3.0,0.9090909090909092,95.48027777777776,1,NONE,5.0,5.0,0.0,1641.956,0.0,3.141996496861061,0.1515151515151515,1,95.48027777777776,232.8686111111111,1.0,0.8109090909090911,0.6529166666666667,0.8909090909090911,0.7909090909090911,3796.832517651517,3370.711010568183,RETRY_NOW,0.8909090909090911,4596.21781818182,797.6353005303032,3798.582517651517,1.5,0.25,3796.832517651517,INTERVENE_POSITIVE_EXPECTED_VALUE
T0021382,C00471,2026-01-29 00:32:53,1057.22,NETBANKING,FAILED,INSUFFICIENT_FUNDS,26,26.0,0.0,1.0,64.81666666666666,1,NONE,5.0,5.0,0.0,2454.088,0.0,0.4307995475304879,0.1923076923076923,1,64.81666666666666,-1.0,1.0,0.7766666666666667,0.5391666666666667,0.7166666666666668,0.8566666666666667,581.3435390277779,695.5001838611112,DELAYED_RETRY,0.8566666666666667,905.6851333333334,208.68494947222223,697.0001838611112,1.0,0.5,695.5001838611112,INTERVENE_POSITIVE_EXPECTED_VALUE
T0042622,C00933,2026-01-29 00:47:42,183.56,UPI,FAILED,BANK_DECLINE,44,40.0,4.0,0.9090909090909092,13.971666666666666,1,NONE,13.0,11.0,2.0,2492.442307692308,0.1538461538461538,0.0736466394562022,0.2954545454545454,1,13.971666666666666,15.798055555555557,1.0,0.7501398601398603,0.9533333333333334,0.7501398601398603,0.8001398601398604,132.73277369696976,141.9466203636364,DELAYED_RETRY,0.8001398601398604,146.87367272727278,3.4270523636363626,143.4466203636364,1.0,0.5,141.9466203636364,INTERVENE_POSITIVE_EXPECTED_VALUE
T0027889,C00611,2026-01-29 01:10:43,2016.72,UPI,FAILED,LIMIT_EXCEEDED,43,39.0,4.0,0.9069767441860463,5.38,1,NONE,14.0,14.0,0.0,1737.0342857142855,0.0,1.1610133528082347,0.3255813953488372,1,5.38,280.64666666666665,1.0,0.7395348837209302,0.9766666666666667,0.6995348837209302,0.7695348837209303,1392.5570541395348,1532.330466139535,DELAYED_RETRY,0.7695348837209303,1551.9363906976746,18.105924558139524,1533.830466139535,1.0,0.5,1532.330466139535,INTERVENE_POSITIVE_EXPECTED_VALUE
T0022816,C00502,2026-01-29 01:17:25,450.44,NETBANKING,FAILED,PAYMENT_TIMEOUT,73,68.0,5.0,0.9315068493150684,12.595,1,NONE,21.0,20.0,1.0,2384.8828571428567,0.0476190476190476,0.1888730084376711,0.2876712328767123,1,12.595,80.25083333333333,1.0,0.8859556425309851,1.0,0.9359556425309852,0.9059556425309852,419.84185962165697,406.5786596216569,RETRY_NOW,0.9359556425309852,421.59185962165697,0.0,421.59185962165697,1.5,0.25,419.84185962165697,INTERVENE_POSITIVE_EXPECTED_VALUE
T0019511,C00429,2026-01-29 01:23:10,4289.32,CARD,FAILED,LIMIT_EXCEEDED,34,32.0,2.0,0.9411764705882352,7.021944444444444,1,NONE,9.0,9.0,0.0,1854.0333333333333,0.0,2.3135074881789253,0.2647058823529412,1,7.021944444444444,573.5247222222222,1.0,0.7217647058823528,0.7625,0.6817647058823527,0.7517647058823528,2575.295533382352,2840.142960882352,DELAYED_RETRY,0.7517647058823528,3224.559388235293,382.9164273529411,2841.642960882352,1.0,0.5,2840.142960882352,INTERVENE_POSITIVE_EXPECTED_VALUE
T0038840,C00845,2026-01-29 01:36:50,730.32,NETBANKING,FAILED,PAYMENT_TIMEOUT,43,42.0,1.0,0.9767441860465116,9.589722222222225,1,NONE,11.0,11.0,0.0,3058.5836363636363,0.0,0.23877718801513,0.2558139534883721,1,9.589722222222225,342.74083333333334,1.0,0.9248837209302327,0.9066666666666667,0.95,0.9448837209302328,659.67648,656.3643300465118,RETRY_NOW,0.95,693.804,32.377519999999976,661.42648,1.5,0.25,659.67648,INTERVENE_POSITIVE_EXPECTED_VALUE
T0039168,C00853,2026-01-29 01:52:25,1501.58,CARD,FAILED,PAYMENT_TIMEOUT,23,23.0,0.0,1.0,20.451944444444443,1,NONE,6.0,6.0,0.0,775.1699999999997,0.0,1.937097668898436,0.2608695652173913,1,20.451944444444443,-1.0,1.0,0.8966666666666667,0.5137499999999999,0.9466666666666668,0.9166666666666667,1074.1445831666667,1040.2993322916666,RETRY_NOW,0.9466666666666668,1421.4957333333334,345.60115016666674,1075.8945831666667,1.5,0.25,1074.1445831666667,INTERVENE_POSITIVE_EXPECTED_VALUE
T0025688,C00565,2026-01-29 01:56:55,1133.12,UPI,FAILED,INSUFFICIENT_FUNDS,32,29.0,3.0,0.90625,23.515833333333333,1,NONE,7.0,6.0,1.0,2900.608571428572,0.1428571428571428,0.3906490559124045,0.21875,1,23.515833333333333,77.9525,1.0,0.7004910714285716,0.6833333333333333,0.6404910714285716,0.7804910714285715,609.0923127380954,742.861619404762,DELAYED_RETRY,0.7804910714285715,884.3900428571429,140.02842345238096,744.361619404762,1.0,0.5,742.861619404762,INTERVENE_POSITIVE_EXPECTED_VALUE
T0041445,C00904,2026-01-29 01:58:36,653.54,CARD,FAILED,PAYMENT_TIMEOUT,16,14.0,2.0,0.875,25.886111111111116,1,NONE,5.0,4.0,1.0,2275.326,0.2,0.287229170677081,0.3125,1,25.886111111111116,198.44972222222225,1.0,0.7779166666666668,0.37666666666666665,0.8279166666666669,0.7979166666666668,370.6910998194445,357.44549881944454,RETRY_NOW,0.8279166666666669,541.0766583333334,168.6355585138889,372.4410998194445,1.5,0.25,370.6910998194445,INTERVENE_POSITIVE_EXPECTED_VALUE
T0002520,C00058,2026-01-29 02:01:38,410.92,UPI,FAILED,LIMIT_EXCEEDED,36,35.0,1.0,0.9722222222222222,6.496666666666667,1,NONE,11.0,11.0,0.0,1663.894545454545,0.0,0.2469627664340616,0.3055555555555556,1,6.496666666666667,654.3994444444445,1.0,0.8019444444444445,0.8416666666666668,0.7619444444444444,0.8319444444444445,286.56126939814817,313.29848773148154,DELAYED_RETRY,0.8319444444444445,341.86261111111116,27.064123379629613,314.79848773148154,1.0,0.5,313.29848773148154,INTERVENE_POSITIVE_EXPECTED_VALUE
T0012635,C00277,2026-01-29 02:06:12,2171.38,CARD,FAILED,INSUFFICIENT_FUNDS,28,24.0,4.0,0.8571428571428571,24.95861111111111,1,NONE,6.0,5.0,1.0,1534.2699999999998,0.1666666666666666,1.415252856407282,0.2142857142857142,1,24.95861111111111,179.5547222222222,1.0,0.638095238095238,0.595,0.578095238095238,0.718095238095238,999.3233893809522,1242.0079663809522,DELAYED_RETRY,0.718095238095238,1559.257638095238,315.74967171428574,1243.5079663809522,1.0,0.5,1242.0079663809522,INTERVENE_POSITIVE_EXPECTED_VALUE
T0010221,C00222,2026-01-29 02:27:59,1680.46,UPI,FAILED,BANK_DECLINE,46,45.0,1.0,0.9782608695652174,0.0813888888888888,1,NONE,11.0,11.0,0.0,2334.536363636364,0.0,0.719826011783535,0.2391304347826087,1,0.0813888888888888,242.69722222222225,1.0,0.8058695652173913,0.9066666666666667,0.8058695652173913,0.8558695652173913,1289.2840963188405,1369.6360229855075,DELAYED_RETRY,0.8558695652173913,1438.2545695652175,67.1185465797101,1371.1360229855075,1.0,0.5,1369.6360229855075,INTERVENE_POSITIVE_EXPECTED_VALUE
T0045051,C00983,2026-01-29 02:51:21,1200.86,CARD,FAILED,PAYMENT_TIMEOUT,63,58.0,5.0,0.9206349206349206,8.231111111111112,1,NONE,16.0,15.0,1.0,2259.828125,0.0625,0.5313943953149092,0.2539682539682539,1,8.231111111111112,115.07527777777776,1.0,0.8559126984126983,1.0,0.9059126984126984,0.8759126984126984,1086.124323015873,1050.3485230158728,RETRY_NOW,0.9059126984126984,1087.874323015873,0.0,1087.874323015873,1.5,0.25,1086.124323015873,INTERVENE_POSITIVE_EXPECTED_VALUE
T0040795,C00889,2026-01-29 03:01:33,1226.01,CARD,FAILED,BANK_DECLINE,41,39.0,2.0,0.951219512195122,28.851388888888888,1,NONE,14.0,13.0,1.0,1547.572142857143,0.0714285714285714,0.7922150871341792,0.3414634146341463,1,28.851388888888888,39.92583333333334,1.0,0.7740069686411151,0.9766666666666667,0.7740069686411151,0.8240069686411151,936.1193136480838,996.9546411480839,DELAYED_RETRY,0.8240069686411151,1010.2407836236936,11.78614247560975,998.4546411480839,1.0,0.5,996.9546411480839,INTERVENE_POSITIVE_EXPECTED_VALUE
T0044905,C00979,2026-01-29 03:14:14,9377.19,UPI,FAILED,NETWORK_ERROR,49,45.0,4.0,0.9183673469387756,8.7975,1,NONE,14.0,13.0,1.0,1954.112857142857,0.0714285714285714,4.798694182745697,0.2857142857142857,1,8.7975,52.00305555555556,1.0,0.8026530612244899,0.9766666666666667,0.8826530612244898,0.7826530612244899,8178.492728826531,7251.963783826532,RETRY_NOW,0.8826530612244898,8276.805459183674,96.5627303571428,8180.242728826531,1.5,0.25,8178.492728826531,INTERVENE_POSITIVE_EXPECTED_VALUE
T0006801,C00148,2026-01-29 03:38:25,1722.07,UPI,FAILED,BANK_DECLINE,37,35.0,2.0,0.945945945945946,6.844444444444444,1,NONE,11.0,11.0,0.0,3114.5800000000004,0.0,0.5529060097990739,0.2972972972972973,1,6.844444444444444,468.9036111111111,1.0,0.784864864864865,0.8579166666666667,0.784864864864865,0.834864864864865,1253.8228726081081,1334.059436462275,DELAYED_RETRY,0.834864864864865,1437.6957378378381,102.1363013755631,1335.559436462275,1.0,0.5,1334.059436462275,INTERVENE_POSITIVE_EXPECTED_VALUE
T0040442,C00882,2026-01-29 03:53:37,197.85,UPI,FAILED,BANK_DECLINE,37,34.0,3.0,0.918918918918919,2.354722222222222,1,NONE,15.0,13.0,2.0,1772.8473333333334,0.1333333333333333,0.1116001340216924,0.4054054054054054,1,2.354722222222222,65.9486111111111,1.0,0.7606306306306307,0.95125,0.7606306306306307,0.8106306306306308,145.07255774493245,154.97392805743246,DELAYED_RETRY,0.8106306306306308,160.3832702702703,3.909342212837835,156.47392805743246,1.0,0.5,154.97392805743246,INTERVENE_POSITIVE_EXPECTED_VALUE
T0012642,C00278,2026-01-29 04:31:19,756.08,NETBANKING,FAILED,NETWORK_ERROR,47,40.0,7.0,0.851063829787234,13.815555555555555,0,NETWORK_ERROR,10.0,7.0,3.0,1314.875,0.3,0.5750204392052477,0.2127659574468085,2,20.249166666666667,13.815555555555555,1.0,0.7331914893617021,0.8833333333333333,0.813191489361702,0.7131914893617021,577.2222817021276,506.27474836879435,RETRY_NOW,0.813191489361702,614.8378212765957,35.865539574468094,578.9722817021276,1.5,0.25,577.2222817021276,INTERVENE_POSITIVE_EXPECTED_VALUE
T0034775,C00755,2026-01-29 04:38:58,2097.27,UPI,FAILED,BANK_DECLINE,36,34.0,2.0,0.9444444444444444,55.33222222222222,1,NONE,5.0,4.0,1.0,1189.1460000000009,0.2,1.763677462649665,0.1388888888888889,1,55.33222222222222,80.76611111111112,1.0,0.7438888888888889,0.7016666666666668,0.7438888888888889,0.793888888888889,1325.6655857083335,1415.1369469583337,DELAYED_RETRY,0.793888888888889,1664.9993500000003,248.36240304166662,1416.6369469583337,1.0,0.5,1415.1369469583337,INTERVENE_POSITIVE_EXPECTED_VALUE
T0018299,C00403,2026-01-29 05:06:16,3137.34,UPI,FAILED,PAYMENT_TIMEOUT,48,47.0,1.0,0.9791666666666666,35.204166666666666,1,NONE,11.0,11.0,0.0,1773.8818181818183,0.0,1.7686296617075032,0.2291666666666666,1,35.204166666666666,616.9069444444444,1.0,0.9064583333333334,0.9066666666666667,0.95,0.9264583333333334,2839.6342600000003,2769.4727640833335,RETRY_NOW,0.95,2980.473,139.0887399999999,2841.3842600000003,1.5,0.25,2839.6342600000003,INTERVENE_POSITIVE_EXPECTED_VALUE
