transaction_id,amount,recovery_probability,confidence,expected_recovery,best_expected_net,recommended_action,actual_recovered,recovered_amount,policy,expected_net_recovery
T0019367,280.39,0.6058449248439892,0.2116898496879784,169.87285847700613,168.67285847700614,NO_ACTION,0,0.0,RECLAIM,168.67285847700614
T0025822,249.46,0.6435621412903394,0.2871242825806788,160.54301176628806,159.34301176628807,NO_ACTION,1,249.46,RECLAIM,159.34301176628807
T0019001,250.75,0.6380300752980247,0.2760601505960494,159.98604138097969,158.7860413809797,NO_ACTION,1,250.75,RECLAIM,158.7860413809797
T0005658,628.72,0.2478200264627361,0.5043599470745277,155.80940703765145,154.60940703765147,NO_ACTION,0,0.0,RECLAIM,154.60940703765147
T0001558,374.45,0.4082361973225382,0.1835276053549236,152.86404408742442,151.66404408742443,NO_ACTION,0,0.0,RECLAIM,151.66404408742443
T0016052,338.92,0.4441444289944146,0.1117111420111707,150.52942987478698,149.329429874787,NO_ACTION,1,338.92,RECLAIM,149.329429874787
T0041575,357.06,0.4169072564952323,0.1661854870095354,148.86090500418766,147.66090500418767,NO_ACTION,0,0.0,RECLAIM,147.66090500418767
T0017955,279.47,0.4904468200604305,0.0191063598791388,137.06517280228852,135.86517280228853,NO_ACTION,1,279.47,RECLAIM,135.86517280228853
T0039103,242.71,0.5544856490954306,0.1089712981908612,134.57921189195199,133.379211891952,NO_ACTION,0,0.0,RECLAIM,133.379211891952
T0015600,230.4,0.5693418881955876,0.1386837763911752,131.1763710402634,129.97637104026342,NO_ACTION,1,230.4,RECLAIM,129.97637104026342
T0014645,304.35,0.4250865053317495,0.1498269893365009,129.37507789771797,128.17507789771798,NO_ACTION,0,0.0,RECLAIM,128.17507789771798
T0035860,243.65,0.528905018296504,0.057810036593008,128.86770770794323,127.66770770794322,NO_ACTION,1,243.65,RECLAIM,127.66770770794322
T0004475,429.62,0.2926713637709761,0.4146572724580477,125.73747130328674,124.53747130328674,NO_ACTION,0,0.0,RECLAIM,124.53747130328674
T0028832,257.66,0.479606317028577,0.040787365942846,123.57536364558315,122.37536364558315,NO_ACTION,1,257.66,RECLAIM,122.37536364558315
T0029260,302.98,0.406487211693107,0.1870255766137859,123.15749539877756,121.95749539877755,NO_ACTION,0,0.0,RECLAIM,121.95749539877755
T0017251,208.77,0.5564051039223759,0.1128102078447517,116.16069354587441,114.9606935458744,NO_ACTION,1,208.77,RECLAIM,114.9606935458744
T0016502,492.75,0.2356322783157568,0.5287354433684863,116.10780514008917,114.90780514008917,NO_ACTION,1,492.75,RECLAIM,114.90780514008917
T0001103,278.71,0.3955694908833492,0.2088610182333015,110.24917280409825,109.04917280409825,NO_ACTION,0,0.0,RECLAIM,109.04917280409825
T0004058,956.35,0.1145907131744675,0.770818573651065,109.588828544402,108.388828544402,NO_ACTION,0,0.0,RECLAIM,108.388828544402
T0037538,220.56,0.4901075553133624,0.0197848893732751,108.09812239991521,106.89812239991521,NO_ACTION,0,0.0,RECLAIM,106.89812239991521
T0008860,205.28,0.5172147903211869,0.0344295806423737,106.17385215713324,104.97385215713324,NO_ACTION,1,205.28,RECLAIM,104.97385215713324
T0034892,221.27,0.466122805440571,0.0677543891188579,103.13899315983515,101.93899315983515,NO_ACTION,1,221.27,RECLAIM,101.93899315983515
T0040635,194.97,0.5076225053980141,0.0152450107960282,98.97115987745082,97.77115987745081,NO_ACTION,0,0.0,RECLAIM,97.77115987745081
T0040793,199.48,0.4220313839233073,0.1559372321533854,84.18682046502134,82.98682046502134,NO_ACTION,0,0.0,RECLAIM,82.98682046502134
T0008036,197.03,0.4252322661571702,0.1495354676856595,83.78351340094724,82.58351340094724,NO_ACTION,1,197.03,RECLAIM,82.58351340094724
T0004593,550.79,0.1304065657544532,0.7391868684910934,71.82663235189527,70.62663235189527,NO_ACTION,0,0.0,RECLAIM,70.62663235189527
T0045469,110.46,0.5743320270439937,0.1486640540879873,63.44071570727954,62.240715707279534,NO_ACTION,1,110.46,RECLAIM,62.240715707279534
T0002337,103.68,0.5937604647913978,0.1875209295827955,61.56108498957212,60.36108498957212,NO_ACTION,1,103.68,RECLAIM,60.36108498957212
