transaction_id,customer_id,timestamp,amount,payment_method,status,failure_reason,historical_transaction_count,historical_success_count,historical_failure_count,historical_success_rate,hours_since_previous_transaction,previous_transaction_success,previous_failure_reason,transactions_last_7d,successful_payments_last_7d,failed_payments_last_7d,avg_amount_last_7d,failure_rate_last_7d,amount_vs_recent_average,payment_momentum,failure_streak,hours_since_last_success,hours_since_last_failure,method_share
T0029955,C00652,2026-01-25 16:30:34,373.36,UPI,FAILED,NETWORK_ERROR,31,30.0,1.0,0.967741935483871,4.095,1,NONE,10.0,10.0,0.0,1855.6879999999996,0.0,0.20119761511633424,0.3225806451612903,1,4.095,241.3552777777778,1.0
T0007642,C00167,2026-01-25 16:32:29,1136.79,UPI,FAILED,INSUFFICIENT_FUNDS,64,59.0,5.0,0.921875,9.178888888888888,1,NONE,16.0,15.0,1.0,1732.45,0.0625,0.6561747813789719,0.25,1,9.178888888888888,55.721944444444446,1.0
T0045777,C00999,2026-01-25 16:33:37,1174.72,UPI,FAILED,BANK_DECLINE,51,45.0,6.0,0.8823529411764706,5.684722222222222,1,NONE,14.0,13.0,1.0,1805.7785714285715,0.07142857142857142,0.6505338021984977,0.27450980392156865,1,5.684722222222222,32.045,1.0
T0024856,C00547,2026-01-25 16:37:16,5167.03,CARD,FAILED,INSUFFICIENT_FUNDS,51,46.0,5.0,0.9019607843137255,5.420833333333333,1,NONE,17.0,16.0,1.0,1372.9658823529412,0.058823529411764705,3.7634074279725898,0.3333333333333333,1,5.420833333333333,65.97222222222223,1.0
T0016217,C00354,2026-01-25 16:51:54,1009.35,UPI,FAILED,BANK_DECLINE,43,39.0,4.0,0.9069767441860465,10.670555555555556,1,NONE,13.0,11.0,2.0,1718.2269230769232,0.15384615384615385,0.5874369598356087,0.3023255813953488,1,10.670555555555556,14.31638888888889,1.0
T0010078,C00220,2026-01-25 16:52:26,4430.81,WALLET,FAILED,INSUFFICIENT_FUNDS,58,51.0,7.0,0.8793103448275862,14.589722222222223,0,INSUFFICIENT_FUNDS,18.0,15.0,3.0,2353.93,0.16666666666666666,1.8823032120751257,0.3103448275862069,2,23.27,14.589722222222223,1.0
T0033958,C00737,2026-01-25 16:55:30,1796.92,UPI,FAILED,BANK_DECLINE,34,31.0,3.0,0.9117647058823529,69.94777777777777,1,NONE,7.0,7.0,0.0,1882.282857142857,0.0,0.9546492936388794,0.20588235294117646,1,69.94777777777777,286.29583333333335,1.0
T0022887,C00502,2026-01-25 17:02:22,1089.06,NETBANKING,FAILED,BANK_DECLINE,58,54.0,4.0,0.9310344827586207,0.9075,1,NONE,15.0,15.0,0.0,2553.078,0.0,0.42656746092363806,0.25862068965517243,1,0.9075,225.4963888888889,1.0
T0006037,C00133,2026-01-25 17:37:49,409.24,UPI,FAILED,NETWORK_ERROR,37,33.0,4.0,0.8918918918918919,16.529722222222222,1,NONE,6.0,6.0,0.0,2863.8350000000005,0.0,0.14289929412832791,0.16216216216216217,1,16.529722222222222,299.7319444444444,1.0
T0044509,C00971,2026-01-25 17:40:05,1404.5,CARD,FAILED,INSUFFICIENT_FUNDS,38,35.0,3.0,0.9210526315789473,22.83416666666667,1,NONE,10.0,9.0,1.0,1462.1460000000002,0.1,0.9605743886041475,0.2631578947368421,1,22.83416666666667,37.33111111111111,1.0
T0002499,C00057,2026-01-25 17:43:16,1091.29,UPI,FAILED,INSUFFICIENT_FUNDS,39,36.0,3.0,0.9230769230769231,25.87472222222222,1,NONE,12.0,12.0,0.0,2675.6341666666663,0.0,0.4078621859428342,0.3076923076923077,1,25.87472222222222,268.4166666666667,1.0
T0029948,C00652,2026-01-25 18:18:36,1246.64,UPI,FAILED,INSUFFICIENT_FUNDS,33,31.0,2.0,0.9393939393939394,1.7433333333333334,1,NONE,12.0,11.0,1.0,1714.9608333333333,0.08333333333333333,0.7269203912820167,0.36363636363636365,1,1.7433333333333334,1.8005555555555555,1.0
T0032655,C00710,2026-01-25 18:36:42,1380.81,UPI,FAILED,NETWORK_ERROR,22,18.0,4.0,0.8181818181818182,98.29083333333334,1,NONE,5.0,4.0,1.0,1903.518,0.2,0.725398971798533,0.22727272727272727,1,98.29083333333334,134.04083333333332,1.0
T0030260,C00659,2026-01-25 19:05:40,2282.33,UPI,FAILED,INSUFFICIENT_FUNDS,52,49.0,3.0,0.9423076923076923,13.44361111111111,1,NONE,18.0,18.0,0.0,2378.7783333333336,0.0,0.9594546780665424,0.34615384615384615,1,13.44361111111111,381.74555555555554,1.0
T0043860,C00955,2026-01-25 19:18:15,544.41,CARD,FAILED,NETWORK_ERROR,55,51.0,4.0,0.9272727272727272,13.691944444444445,1,NONE,18.0,16.0,2.0,2663.8322222222223,0.1111111111111111,0.20437097932010231,0.32727272727272727,1,13.691944444444445,47.83833333333333,1.0
T0008456,C00183,2026-01-25 19:20:25,3877.68,UPI,FAILED,INSUFFICIENT_FUNDS,30,28.0,2.0,0.9333333333333333,14.131944444444445,0,PAYMENT_TIMEOUT,17.0,15.0,2.0,1475.9664705882353,0.11764705882352941,2.627214152401836,0.5666666666666667,2,15.188611111111111,14.131944444444445,1.0
T0030199,C00658,2026-01-25 19:34:03,6804.96,UPI,FAILED,LIMIT_EXCEEDED,40,39.0,1.0,0.975,5.691111111111111,1,NONE,12.0,12.0,0.0,1528.706666666667,0.0,4.451449155277227,0.3,1,5.691111111111111,536.7808333333334,1.0
T0017051,C00374,2026-01-25 19:45:47,2719.94,UPI,FAILED,PAYMENT_TIMEOUT,41,40.0,1.0,0.975609756097561,15.338611111111112,1,NONE,14.0,14.0,0.0,1760.3221428571428,0.0,1.5451376391739986,0.34146341463414637,1,15.338611111111112,514.9038888888889,1.0
T0041829,C00912,2026-01-25 19:51:36,634.41,UPI,FAILED,INSUFFICIENT_FUNDS,27,26.0,1.0,0.9629629629629629,14.582777777777778,1,NONE,10.0,10.0,0.0,2064.171,0.0,0.30734372297643947,0.37037037037037035,1,14.582777777777778,529.3408333333333,1.0
T0034744,C00755,2026-01-25 19:53:00,2944.48,UPI,FAILED,BANK_DECLINE,33,32.0,1.0,0.9696969696969697,6.944444444444445,1,NONE,8.0,8.0,0.0,1174.0687500000006,0.0,2.5079280919452107,0.24242424242424243,1,6.944444444444445,586.7141666666666,1.0
T0018611,C00410,2026-01-25 19:56:02,611.91,UPI,FAILED,INSUFFICIENT_FUNDS,45,43.0,2.0,0.9555555555555556,5.895833333333333,1,NONE,16.0,15.0,1.0,1683.786875,0.0625,0.3634129764789858,0.35555555555555557,1,5.895833333333333,16.029444444444444,1.0
T0025667,C00565,2026-01-25 19:59:46,1290.18,UPI,FAILED,LIMIT_EXCEEDED,28,26.0,2.0,0.9285714285714286,13.127222222222223,1,NONE,9.0,9.0,0.0,2280.9822222222224,0.0,0.5656247503512132,0.32142857142857145,1,13.127222222222223,196.70416666666668,1.0
T0041144,C00897,2026-01-25 20:07:48,1485.44,UPI,FAILED,BANK_DECLINE,37,33.0,4.0,0.8918918918918919,14.217222222222222,1,NONE,14.0,13.0,1.0,3314.937857142857,0.07142857142857142,0.4481049310771394,0.3783783783783784,1,14.217222222222222,129.59694444444443,1.0
T0011274,C00246,2026-01-25 20:14:37,1015.34,UPI,FAILED,BANK_DECLINE,38,38.0,0.0,1.0,29.54388888888889,1,NONE,10.0,10.0,0.0,1556.508,0.0,0.6523191657222449,0.2631578947368421,1,29.54388888888889,-1.0,1.0
T0032153,C00698,2026-01-25 20:14:55,946.46,CARD,FAILED,BANK_DECLINE,40,40.0,0.0,1.0,17.851666666666667,1,NONE,15.0,15.0,0.0,1670.6333333333334,0.0,0.5665276641593009,0.375,1,17.851666666666667,-1.0,1.0
T0027310,C00598,2026-01-25 20:15:18,567.43,UPI,FAILED,INSUFFICIENT_FUNDS,32,29.0,3.0,0.90625,9.850555555555555,1,NONE,10.0,9.0,1.0,1406.299,0.1,0.4034917183330145,0.3125,1,9.850555555555555,160.1611111111111,1.0
T0007813,C00170,2026-01-25 20:21:40,1083.92,UPI,FAILED,NETWORK_ERROR,28,22.0,6.0,0.7857142857142857,6.275277777777778,1,NONE,8.0,7.0,1.0,2673.48875,0.125,0.405432788898027,0.2857142857142857,1,6.275277777777778,148.8738888888889,1.0
T0000615,C00014,2026-01-25 20:29:10,4415.97,CARD,FAILED,LIMIT_EXCEEDED,57,55.0,2.0,0.9649122807017544,4.044722222222222,1,NONE,16.0,14.0,2.0,3098.4474999999998,0.125,1.4252202110895862,0.2807017543859649,1,4.044722222222222,46.59583333333333,1.0
T0007211,C00158,2026-01-25 20:36:17,2545.28,CARD,FAILED,LIMIT_EXCEEDED,51,45.0,6.0,0.8823529411764706,0.8402777777777778,1,NONE,8.0,7.0,1.0,3251.2799999999997,0.125,0.7828547525897493,0.1568627450980392,1,0.8402777777777778,174.86777777777777,1.0
T0019921,C00438,2026-01-25 20:37:22,1706.87,NETBANKING,FAILED,NETWORK_ERROR,32,30.0,2.0,0.9375,40.66861111111111,1,NONE,13.0,12.0,1.0,2035.5176923076922,0.07692307692307693,0.8385434361245466,0.40625,1,40.66861111111111,150.51333333333332,1.0
T0041964,C00916,2026-01-25 21:04:16,2298.24,UPI,FAILED,LIMIT_EXCEEDED,31,30.0,1.0,0.967741935483871,6.305555555555555,1,NONE,8.0,8.0,0.0,1129.26,0.0,2.035173476435896,0.25806451612903225,1,6.305555555555555,337.5727777777778,1.0
T0025903,C00571,2026-01-25 21:13:05,1232.88,UPI,FAILED,PAYMENT_TIMEOUT,57,57.0,0.0,1.0,1.6388888888888888,1,NONE,23.0,23.0,0.0,1749.5091304347825,0.0,0.7047005234511744,0.40350877192982454,1,1.6388888888888888,-1.0,1.0
T0016823,C00369,2026-01-25 21:45:59,2401.28,UPI,FAILED,BANK_DECLINE,23,20.0,3.0,0.8695652173913043,6.5875,1,NONE,8.0,7.0,1.0,1707.60875,0.125,1.4062237617369904,0.34782608695652173,1,6.5875,14.546666666666667,1.0
T0035573,C00774,2026-01-25 22:07:57,831.37,CARD,FAILED,LIMIT_EXCEEDED,62,58.0,4.0,0.9354838709677419,4.799722222222222,1,NONE,16.0,15.0,1.0,2423.630625,0.0625,0.34302669368192196,0.25806451612903225,1,4.799722222222222,66.70833333333333,1.0
T0014617,C00323,2026-01-25 22:17:22,1370.93,CARD,FAILED,LIMIT_EXCEEDED,35,32.0,3.0,0.9142857142857143,17.9525,1,NONE,10.0,9.0,1.0,2241.1799999999994,0.1,0.6117000865615436,0.2857142857142857,1,17.9525,121.1725,1.0
T0016029,C00351,2026-01-25 22:21:46,1173.23,CARD,FAILED,NETWORK_ERROR,39,37.0,2.0,0.9487179487179487,14.165277777777778,1,NONE,17.0,16.0,1.0,3016.09,0.058823529411764705,0.38899038158675636,0.4358974358974359,1,14.165277777777778,116.72805555555556,1.0
T0025152,C00552,2026-01-25 22:25:26,1253.56,NETBANKING,FAILED,BANK_DECLINE,50,48.0,2.0,0.96,11.884166666666667,1,NONE,14.0,13.0,1.0,2255.1,0.07142857142857142,0.5558777881246951,0.28,1,11.884166666666667,53.577222222222225,1.0
T0003177,C00073,2026-01-25 22:46:38,2150.05,UPI,FAILED,BANK_DECLINE,25,24.0,1.0,0.96,2.298611111111111,1,NONE,7.0,7.0,0.0,3645.781428571428,0.0,0.5897363959206082,0.28,1,2.298611111111111,402.2291666666667,1.0
T0001644,C00038,2026-01-25 22:50:40,639.55,CARD,FAILED,BANK_DECLINE,38,37.0,1.0,0.9736842105263158,17.731666666666666,1,NONE,11.0,11.0,0.0,1716.697272727273,0.0,0.37254675600664483,0.2894736842105263,1,17.731666666666666,545.4238888888889,1.0
T0027439,C00601,2026-01-25 23:14:12,711.62,UPI,FAILED,PAYMENT_TIMEOUT,23,21.0,2.0,0.9130434782608695,24.785555555555554,0,BANK_DECLINE,7.0,5.0,2.0,2827.402857142857,0.2857142857142857,0.25168680798430865,0.30434782608695654,2,31.0375,24.785555555555554,1.0
T0002729,C00064,2026-01-25 23:55:25,2156.79,CARD,FAILED,BANK_DECLINE,31,27.0,4.0,0.8709677419354839,6.644444444444445,1,NONE,10.0,7.0,3.0,2412.8990000000003,0.3,0.8938583836289873,0.3225806451612903,1,6.644444444444445,85.99583333333334,1.0
T0030928,C00673,2026-01-26 00:00:11,621.54,NETBANKING,FAILED,PAYMENT_TIMEOUT,36,32.0,4.0,0.8888888888888888,4.741944444444444,1,NONE,15.0,11.0,4.0,2251.812,0.26666666666666666,0.2760177137345391,0.4166666666666667,1,4.741944444444444,10.880555555555556,1.0
T0040023,C00872,2026-01-26 00:11:41,450.82,CARD,FAILED,PAYMENT_TIMEOUT,22,21.0,1.0,0.9545454545454546,7.924722222222222,1,NONE,8.0,7.0,1.0,1578.6512500000001,0.125,0.2855728901491067,0.36363636363636365,1,7.924722222222222,112.68472222222222,1.0
T0027760,C00607,2026-01-26 00:43:50,5407.62,CARD,FAILED,LIMIT_EXCEEDED,23,22.0,1.0,0.9565217391304348,16.45638888888889,1,NONE,7.0,7.0,0.0,2040.7642857142857,0.0,2.6498013699349334,0.30434782608695654,1,16.45638888888889,574.1866666666666,1.0
T0009117,C00198,2026-01-26 00:45:04,931.54,UPI,FAILED,PAYMENT_TIMEOUT,46,44.0,2.0,0.9565217391304348,34.47222222222222,1,NONE,11.0,11.0,0.0,2014.8718181818183,0.0,0.46233214023540403,0.2391304347826087,1,34.47222222222222,360.27944444444444,1.0
T0008111,C00176,2026-01-26 01:01:30,2603.01,CARD,FAILED,INSUFFICIENT_FUNDS,41,39.0,2.0,0.9512195121951219,1.1130555555555555,1,NONE,12.0,11.0,1.0,1978.2033333333336,0.08333333333333333,1.3158455231262036,0.2926829268292683,1,1.1130555555555555,184.8125,1.0
T0036583,C00796,2026-01-26 01:08:02,592.59,UPI,FAILED,INSUFFICIENT_FUNDS,39,37.0,2.0,0.9487179487179487,7.9675,1,NONE,11.0,10.0,1.0,3253.120909090909,0.09090909090909091,0.18216045962017452,0.28205128205128205,1,7.9675,113.12166666666667,1.0
T0000645,C00015,2026-01-26 01:18:12,629.4,CARD,FAILED,INSUFFICIENT_FUNDS,58,52.0,6.0,0.896551724137931,5.538333333333333,1,NONE,17.0,17.0,0.0,2241.3852941176474,0.0,0.28080848109953005,0.29310344827586204,1,5.538333333333333,204.44694444444445,1.0
T0045755,C00999,2026-01-26 01:23:03,1041.16,UPI,FAILED,PAYMENT_TIMEOUT,54,47.0,7.0,0.8703703703703703,3.9116666666666666,1,NONE,17.0,15.0,2.0,1843.8123529411766,0.11764705882352941,0.5646778525695323,0.3148148148148148,1,3.9116666666666666,8.823888888888888,1.0
T0014156,C00311,2026-01-26 02:04:59,6880.91,NETBANKING,FAILED,INSUFFICIENT_FUNDS,25,23.0,2.0,0.92,38.13111111111111,1,NONE,5.0,5.0,0.0,960.066,0.0,7.167121843706578,0.2,1,38.13111111111111,432.53333333333336,1.0
T0041687,C00909,2026-01-26 02:28:21,4296.33,CARD,FAILED,INSUFFICIENT_FUNDS,50,46.0,4.0,0.92,9.108055555555556,1,NONE,12.0,9.0,3.0,2040.9516666666668,0.25,2.105062099298448,0.24,1,9.108055555555556,18.130277777777778,1.0
T0043869,C00956,2026-01-26 02:51:11,1001.03,UPI,FAILED,INSUFFICIENT_FUNDS,32,31.0,1.0,0.96875,32.20472222222222,1,NONE,7.0,7.0,0.0,2361.9385714285713,0.0,0.42381711874688893,0.21875,1,32.20472222222222,415.3386111111111,1.0
T0041119,C00896,2026-01-26 02:51:44,2018.41,UPI,FAILED,BANK_DECLINE,12,12.0,0.0,1.0,9.676388888888889,1,NONE,6.0,6.0,0.0,1102.9866666666667,0.0,1.8299495914124075,0.5,1,9.676388888888889,-1.0,1.0
T0009166,C00199,2026-01-26 03:52:31,3108.74,UPI,FAILED,BANK_DECLINE,32,32.0,0.0,1.0,13.716111111111111,1,NONE,6.0,6.0,0.0,912.1916666666666,0.0,3.4079899144002996,0.1875,1,13.716111111111111,-1.0,1.0
T0044216,C00964,2026-01-26 03:53:34,609.33,UPI,FAILED,INSUFFICIENT_FUNDS,51,48.0,3.0,0.9411764705882353,8.164166666666667,1,NONE,18.0,18.0,0.0,2413.916111111111,0.0,0.25242385068614875,0.35294117647058826,1,8.164166666666667,388.05361111111114,1.0
T0018240,C00402,2026-01-26 04:12:13,1516.74,CARD,FAILED,BANK_DECLINE,49,48.0,1.0,0.9795918367346939,7.485,1,NONE,15.0,15.0,0.0,1716.7966666666666,0.0,0.8834709604515386,0.30612244897959184,1,7.485,267.76666666666665,1.0
T0035772,C00777,2026-01-26 04:29:12,1005.57,CARD,FAILED,PAYMENT_TIMEOUT,33,33.0,0.0,1.0,5.0875,1,NONE,9.0,9.0,0.0,1833.5633333333333,0.0,0.5484239249985002,0.2727272727272727,1,5.0875,-1.0,1.0
T0014445,C00318,2026-01-26 04:35:06,9629.4,UPI,FAILED,LIMIT_EXCEEDED,36,34.0,2.0,0.9444444444444444,32.37388888888889,1,NONE,8.0,7.0,1.0,1255.2612499999998,0.125,7.671231785415189,0.2222222222222222,1,32.37388888888889,132.48166666666665,1.0
T0028773,C00629,2026-01-26 04:40:33,1877.14,CARD,FAILED,INSUFFICIENT_FUNDS,49,45.0,4.0,0.9183673469387755,2.013888888888889,1,NONE,17.0,16.0,1.0,2184.3688235294117,0.058823529411764705,0.8593512138517871,0.3469387755102041,1,2.013888888888889,82.15861111111111,1.0
T0000360,C00009,2026-01-26 04:44:09,546.26,UPI,FAILED,INSUFFICIENT_FUNDS,40,38.0,2.0,0.95,20.079722222222223,1,NONE,14.0,14.0,0.0,1636.3435714285713,0.0,0.3338296489429176,0.35,1,20.079722222222223,414.3611111111111,1.0
T0039944,C00870,2026-01-26 04:50:18,614.06,UPI,FAILED,NETWORK_ERROR,45,40.0,5.0,0.8888888888888888,24.948055555555555,1,NONE,13.0,11.0,2.0,3044.672307692308,0.15384615384615385,0.20168344502907218,0.28888888888888886,1,24.948055555555555,35.903055555555554,1.0
T0043323,C00945,2026-01-26 05:03:34,1181.54,CARD,FAILED,LIMIT_EXCEEDED,55,51.0,4.0,0.9272727272727272,26.349444444444444,1,NONE,16.0,16.0,0.0,1734.51,0.0,0.6811952655216746,0.2909090909090909,1,26.349444444444444,225.03,1.0
T0017708,C00389,2026-01-26 05:14:58,1795.79,CARD,FAILED,NETWORK_ERROR,40,39.0,1.0,0.975,1.7338888888888888,1,NONE,11.0,11.0,0.0,1100.24,0.0,1.6321802515814732,0.275,1,1.7338888888888888,576.0780555555556,1.0
T0037148,C00806,2026-01-26 05:20:56,1881.3,UPI,FAILED,NETWORK_ERROR,32,29.0,3.0,0.90625,18.015,1,NONE,10.0,10.0,0.0,2029.645,0.0,0.9269108637224737,0.3125,1,18.015,251.92888888888888,1.0
T0027342,C00599,2026-01-26 05:23:32,7291.38,WALLET,FAILED,NETWORK_ERROR,46,42.0,4.0,0.9130434782608695,2.6686111111111113,1,NONE,12.0,12.0,0.0,1608.2675,0.0,4.533686093886745,0.2608695652173913,1,2.6686111111111113,416.9977777777778,1.0
T0023060,C00506,2026-01-26 05:25:50,1612.89,UPI,FAILED,INSUFFICIENT_FUNDS,48,45.0,3.0,0.9375,17.1975,1,NONE,13.0,11.0,2.0,2116.0176923076924,0.15384615384615385,0.7622289765644682,0.2708333333333333,1,17.1975,100.47638888888889,1.0
T0042224,C00922,2026-01-26 05:33:48,4691.19,CARD,FAILED,INSUFFICIENT_FUNDS,43,42.0,1.0,0.9767441860465116,12.609444444444444,1,NONE,11.0,10.0,1.0,1949.9545454545455,0.09090909090909091,2.4057945406652834,0.2558139534883721,1,12.609444444444444,14.159722222222221,1.0
T0011872,C00261,2026-01-26 06:01:48,5450.18,UPI,FAILED,INSUFFICIENT_FUNDS,32,30.0,2.0,0.9375,28.482222222222223,1,NONE,9.0,9.0,0.0,1626.568888888889,0.0,3.3507219013164726,0.28125,1,28.482222222222223,376.5597222222222,1.0
T0011379,C00249,2026-01-26 06:08:17,2916.02,CARD,FAILED,INSUFFICIENT_FUNDS,39,37.0,2.0,0.9487179487179487,6.6338888888888885,1,NONE,12.0,12.0,0.0,1470.1458333333333,0.0,1.983490299998583,0.3076923076923077,1,6.6338888888888885,450.1588888888889,1.0
T0006448,C00140,2026-01-26 06:10:45,560.96,CARD,FAILED,INSUFFICIENT_FUNDS,45,41.0,4.0,0.9111111111111111,2.8619444444444446,1,NONE,11.0,10.0,1.0,1666.6772727272728,0.09090909090909091,0.33657385816635715,0.24444444444444444,1,2.8619444444444446,54.87583333333333,1.0
T0002565,C00059,2026-01-26 06:15:40,824.27,UPI,FAILED,BANK_DECLINE,43,42.0,1.0,0.9767441860465116,28.63,1,NONE,9.0,8.0,1.0,1909.2333333333336,0.1111111111111111,0.4317282678911255,0.20930232558139536,1,28.63,145.12694444444443,1.0
T0026173,C00575,2026-01-26 06:37:46,1914.06,WALLET,FAILED,INSUFFICIENT_FUNDS,25,24.0,1.0,0.96,15.970277777777778,0,INSUFFICIENT_FUNDS,5.0,4.0,1.0,4019.5620000000004,0.2,0.4761862113334736,0.2,2,26.715,15.970277777777778,1.0
T0030009,C00653,2026-01-26 06:39:17,1281.48,CARD,FAILED,LIMIT_EXCEEDED,41,39.0,2.0,0.9512195121951219,0.745,1,NONE,8.0,8.0,0.0,2356.31625,0.0,0.5438488997391586,0.1951219512195122,1,0.745,312.0275,1.0
T0011404,C00249,2026-01-26 06:56:19,1446.97,CARD,FAILED,BANK_DECLINE,40,37.0,3.0,0.925,0.8005555555555556,0,INSUFFICIENT_FUNDS,13.0,12.0,1.0,1581.366923076923,0.07692307692307693,0.9150121827416107,0.325,2,7.434444444444445,0.8005555555555556,1.0
T0001111,C00025,2026-01-26 06:57:48,692.25,UPI,FAILED,NETWORK_ERROR,40,34.0,6.0,0.85,6.648611111111111,1,NONE,10.0,8.0,2.0,1155.283,0.2,0.5992038314421662,0.25,1,6.648611111111111,116.17972222222222,1.0
T0041035,C00894,2026-01-26 07:55:16,2792.09,CARD,FAILED,BANK_DECLINE,63,58.0,5.0,0.9206349206349206,14.124722222222223,1,NONE,19.0,19.0,0.0,1735.548947368421,0.0,1.6087647681925603,0.30158730158730157,1,14.124722222222223,293.6038888888889,1.0
T0034042,C00739,2026-01-26 07:57:49,4600.71,CARD,FAILED,NETWORK_ERROR,40,36.0,4.0,0.9,8.567222222222222,1,NONE,11.0,10.0,1.0,3184.205454545454,0.09090909090909091,1.4448533757243853,0.275,1,8.567222222222222,83.63638888888889,1.0
T0014886,C00327,2026-01-26 08:04:37,3348.79,CARD,FAILED,BANK_DECLINE,52,49.0,3.0,0.9423076923076923,0.2677777777777778,1,NONE,19.0,18.0,1.0,2120.3063157894735,0.05263157894736842,1.5793897207503782,0.36538461538461536,1,0.2677777777777778,22.781944444444445,1.0
T0036266,C00789,2026-01-26 08:27:25,3099.47,UPI,FAILED,INSUFFICIENT_FUNDS,58,53.0,5.0,0.9137931034482759,2.0519444444444446,1,NONE,14.0,11.0,3.0,3023.1978571428576,0.21428571428571427,1.0252289616694903,0.2413793103448276,1,2.0519444444444446,43.655,1.0
T0018843,C00415,2026-01-26 08:37:35,553.95,UPI,FAILED,LIMIT_EXCEEDED,33,32.0,1.0,0.9696969696969697,13.481111111111112,1,NONE,7.0,7.0,0.0,2996.8700000000003,0.0,0.18484285270966042,0.21212121212121213,1,13.481111111111112,520.9052777777778,1.0
T0028829,C00630,2026-01-26 08:38:57,572.09,CARD,FAILED,INSUFFICIENT_FUNDS,53,48.0,5.0,0.9056603773584906,7.9375,1,NONE,19.0,17.0,2.0,1376.6826315789474,0.10526315789473684,0.41555692421561063,0.3584905660377358,1,7.9375,55.46805555555556,1.0
T0040449,C00882,2026-01-26 08:40:58,1031.94,UPI,FAILED,LIMIT_EXCEEDED,28,27.0,1.0,0.9642857142857143,19.519444444444446,1,NONE,13.0,13.0,0.0,2599.746923076923,0.0,0.3969386369264938,0.4642857142857143,1,19.519444444444446,545.7108333333333,1.0
T0030838,C00671,2026-01-26 09:08:29,1673.65,UPI,FAILED,INSUFFICIENT_FUNDS,38,34.0,4.0,0.8947368421052632,14.311944444444444,1,NONE,8.0,8.0,0.0,1336.77875,0.0,1.2520022479411796,0.21052631578947367,1,14.311944444444444,364.4577777777778,1.0
T0001807,C00041,2026-01-26 09:14:40,2845.49,UPI,FAILED,PAYMENT_TIMEOUT,56,53.0,3.0,0.9464285714285714,0.3075,1,NONE,16.0,16.0,0.0,1756.13375,0.0,1.6203150813541394,0.2857142857142857,1,0.3075,303.4247222222222,1.0
T0011751,C00257,2026-01-26 09:15:23,2914.44,UPI,FAILED,INSUFFICIENT_FUNDS,39,38.0,1.0,0.9743589743589743,49.558055555555555,1,NONE,13.0,13.0,0.0,1779.2723076923078,0.0,1.6379954812987505,0.3333333333333333,1,49.558055555555555,492.89166666666665,1.0
T0040931,C00892,2026-01-26 09:21:58,2658.87,WALLET,FAILED,INSUFFICIENT_FUNDS,48,44.0,4.0,0.9166666666666666,3.803888888888889,1,NONE,14.0,13.0,1.0,1988.8228571428572,0.07142857142857142,1.336906396892347,0.2916666666666667,1,3.803888888888889,56.87777777777778,1.0
T0037809,C00823,2026-01-26 09:47:23,816.07,CARD,FAILED,INSUFFICIENT_FUNDS,31,30.0,1.0,0.967741935483871,18.438055555555554,1,NONE,4.0,4.0,0.0,2152.8,0.0,0.37907376439985135,0.12903225806451613,1,18.438055555555554,544.4663888888889,1.0
T0040445,C00882,2026-01-26 09:56:42,971.75,UPI,FAILED,INSUFFICIENT_FUNDS,29,27.0,2.0,0.9310344827586207,1.2622222222222221,0,LIMIT_EXCEEDED,14.0,13.0,1.0,2487.7607142857146,0.07142857142857142,0.39061232634626947,0.4827586206896552,2,20.781666666666666,1.2622222222222221,1.0
T0019003,C00418,2026-01-26 10:05:02,2211.47,NETBANKING,FAILED,BANK_DECLINE,61,58.0,3.0,0.9508196721311475,14.739166666666666,1,NONE,18.0,18.0,0.0,3244.4711111111114,0.0,0.6816118634641358,0.29508196721311475,1,14.739166666666666,281.43916666666667,1.0
T0022125,C00487,2026-01-26 10:19:37,2480.73,NETBANKING,FAILED,PAYMENT_TIMEOUT,49,46.0,3.0,0.9387755102040817,14.310833333333333,1,NONE,15.0,15.0,0.0,2421.6626666666666,0.0,1.0243912309283925,0.30612244897959184,1,14.310833333333333,361.38722222222225,1.0
T0001836,C00041,2026-01-26 10:28:34,1373.04,UPI,FAILED,NETWORK_ERROR,57,53.0,4.0,0.9298245614035088,1.2316666666666667,0,PAYMENT_TIMEOUT,17.0,16.0,1.0,1820.2135294117647,0.058823529411764705,0.7543290816235845,0.2982456140350877,2,1.5391666666666666,1.2316666666666667,1.0
T0004156,C00091,2026-01-26 11:02:01,6385.97,UPI,FAILED,PAYMENT_TIMEOUT,37,33.0,4.0,0.8918918918918919,56.19722222222222,1,NONE,10.0,9.0,1.0,1519.9299999999998,0.1,4.2014895422815535,0.2702702702702703,1,56.19722222222222,120.51361111111112,1.0
T0041293,C00900,2026-01-26 11:40:12,1995.12,WALLET,FAILED,INSUFFICIENT_FUNDS,61,58.0,3.0,0.9508196721311475,21.13361111111111,0,NETWORK_ERROR,15.0,12.0,3.0,1791.0393333333334,0.2,1.1139453851562537,0.2459016393442623,2,29.175,21.13361111111111,1.0
T0030765,C00669,2026-01-26 11:48:59,2435.2,CARD,FAILED,BANK_DECLINE,54,52.0,2.0,0.9629629629629629,14.615833333333333,1,NONE,16.0,16.0,0.0,2437.6975,0.0,0.9989754676287765,0.2962962962962963,1,14.615833333333333,403.83444444444444,1.0
T0042938,C00938,2026-01-26 11:52:38,1554.72,UPI,FAILED,NETWORK_ERROR,56,55.0,1.0,0.9821428571428571,30.095833333333335,1,NONE,16.0,16.0,0.0,1836.9724999999999,0.0,0.8463490879694716,0.2857142857142857,1,30.095833333333335,438.8025,1.0
